Date_Time,Q_recorded,Q_predicted_2
1997-10-07 13:52:00.000000000,3.03,3.853
1997-10-07 13:56:53.936437172,4.948425146269868,5.6156388345962664
1997-10-07 13:57:00.000000000,4.988,5.652
1997-10-07 15:02:00.000000000,0.586,0.718
1997-10-07 15:06:24.808393953,0.5100882603912533,0.60148430664704
1997-10-07 15:07:00.000000000,0.5,0.586
