Date_Time,Q_recorded,Q_predicted_3,Q_abs_diff,Q_rel_diff
1993-01-06 22:20:00,3.01,5.906,2.896,0.9621262458471761
1993-01-06 22:25:00,2.054,5.074,3.02,1.4703018500486855
1993-01-06 22:30:00,2.18,4.305,2.1249999999999996,0.9747706422018346
1993-01-06 22:35:00,3.05,3.662,0.6120000000000001,0.20065573770491807
1993-01-06 22:40:00,1.917,3.136,1.219,0.6358894105372979
1993-01-06 22:45:00,1.236,2.774,1.538,1.244336569579288
1993-01-06 22:50:00,0.922,2.513,1.5909999999999997,1.7255965292841644
1993-01-06 22:55:00,0.749,2.132,1.383,1.8464619492656875
1993-01-06 23:00:00,0.61,1.709,1.0990000000000002,1.8016393442622956
1993-01-06 23:05:00,0.48,1.392,0.9119999999999999,1.9
1993-01-06 23:10:00,0.357,1.14,0.7829999999999999,2.1932773109243695
1993-01-06 23:15:00,0.289,0.933,0.6440000000000001,2.2283737024221457
1993-01-06 23:20:00,0.236,0.767,0.531,2.2500000000000004
1993-01-06 23:25:00,0.201,0.642,0.441,2.1940298507462686
1993-01-06 23:30:00,0.177,0.546,0.36900000000000005,2.0847457627118646
1993-01-06 23:35:00,0.154,0.471,0.31699999999999995,2.058441558441558
1993-01-06 23:40:00,0.127,0.411,0.284,2.2362204724409445
1993-01-06 23:45:00,0.11,0.361,0.251,2.2818181818181817
1993-01-06 23:50:00,0.096,0.317,0.221,2.3020833333333335
1993-01-06 23:55:00,0.08,0.283,0.20299999999999996,2.5374999999999996
1993-01-07 00:00:00,0.069,0.253,0.184,2.6666666666666665
1993-01-07 00:05:00,0.061,0.225,0.164,2.6885245901639347
1993-01-07 00:10:00,0.054,0.199,0.14500000000000002,2.6851851851851856
1993-01-07 00:15:00,0.048,0.174,0.126,2.625
1993-01-07 00:20:00,0.042,0.153,0.11099999999999999,2.6428571428571423
1993-01-07 00:25:00,0.041,0.134,0.093,2.268292682926829
1993-01-07 00:30:00,0.039,0.118,0.07899999999999999,2.025641025641025
1993-01-07 00:35:00,0.038,0.104,0.066,1.736842105263158
1993-01-07 00:40:00,0.036,0.092,0.056,1.5555555555555558
1993-01-07 00:45:00,0.035,0.082,0.047,1.3428571428571427
1993-01-07 00:50:00,0.035,0.073,0.03799999999999999,1.0857142857142854
1993-01-07 00:55:00,0.035,0.065,0.03,0.857142857142857
1993-01-07 01:00:00,0.035,0.058,0.023,0.657142857142857
1993-01-07 01:05:00,0.035,0.052,0.016999999999999994,0.4857142857142855
1993-01-07 01:10:00,0.035,0.047,0.011999999999999997,0.34285714285714275
1993-01-07 01:15:00,0.035,0.042,0.006999999999999999,0.19999999999999996
1993-01-07 01:20:00,0.035,0.038,0.0029999999999999957,0.08571428571428559
1993-01-07 01:25:00,0.035,0.034,0.0010000000000000009,0.028571428571428595
1993-01-07 01:30:00,0.035,0.031,0.0040000000000000036,0.11428571428571438
1993-01-07 01:35:00,0.035,0.028,0.007000000000000003,0.20000000000000007
1993-01-07 01:40:00,0.035,0.025,0.010000000000000002,0.28571428571428575
1993-01-07 01:45:00,0.035,0.023,0.012000000000000004,0.3428571428571429
1993-01-07 01:50:00,0.036,0.02,0.015999999999999997,0.44444444444444436
1993-01-07 01:55:00,0.036,0.019,0.016999999999999998,0.4722222222222222
1993-01-07 02:00:00,0.036,0.017,0.018999999999999996,0.5277777777777777
1993-01-07 02:05:00,0.036,0.015,0.020999999999999998,0.5833333333333334
1993-01-07 02:10:00,0.036,0.014,0.022,0.6111111111111112
1993-01-07 02:15:00,0.036,0.013,0.023,0.638888888888889
1993-01-07 02:20:00,0.036,0.011,0.024999999999999998,0.6944444444444444
1993-01-07 02:25:00,0.036,0.01,0.025999999999999995,0.7222222222222221
1993-01-07 02:30:00,0.038,0.009,0.028999999999999998,0.763157894736842
1993-01-07 02:35:00,0.038,0.009,0.028999999999999998,0.763157894736842
1993-01-07 02:40:00,0.038,0.008,0.03,0.7894736842105263
1993-01-07 02:45:00,0.038,0.007,0.031,0.8157894736842105
1993-01-07 02:50:00,0.038,0.006,0.032,0.8421052631578948
1993-01-07 02:55:00,0.038,0.006,0.032,0.8421052631578948
1993-01-07 03:00:00,0.038,0.005,0.033,0.868421052631579
1993-01-07 03:05:00,0.038,0.005,0.033,0.868421052631579
1993-01-07 03:10:00,0.038,0.004,0.034,0.8947368421052633
1993-01-07 03:15:00,0.038,0.004,0.034,0.8947368421052633
1993-01-07 03:20:00,0.038,0.004,0.034,0.8947368421052633
1993-01-07 03:25:00,0.038,0.003,0.034999999999999996,0.9210526315789473
1993-01-07 03:30:00,0.038,0.003,0.034999999999999996,0.9210526315789473
1993-01-07 03:35:00,0.038,0.003,0.034999999999999996,0.9210526315789473
1993-01-07 03:40:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 03:45:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 03:50:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 03:55:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 04:00:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:05:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:10:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:15:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:20:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:25:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:30:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:35:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:40:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:45:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:50:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:55:00,0.038,0.0,0.038,1.0
1993-01-07 05:00:00,0.038,0.0,0.038,1.0
1993-01-07 05:05:00,0.038,0.0,0.038,1.0
1993-01-07 05:10:00,0.038,0.0,0.038,1.0
1993-01-07 05:15:00,0.038,0.0,0.038,1.0
1993-01-07 05:20:00,0.038,0.0,0.038,1.0
1993-01-07 05:25:00,0.038,0.0,0.038,1.0
1993-01-07 05:30:00,0.038,0.0,0.038,1.0
1993-01-07 05:35:00,0.038,0.0,0.038,1.0
1993-01-07 05:40:00,0.038,0.0,0.038,1.0
1993-01-07 05:45:00,0.038,0.0,0.038,1.0
1993-01-07 05:50:00,0.038,0.0,0.038,1.0
1993-01-07 05:55:00,0.038,0.0,0.038,1.0
1993-01-07 06:00:00,0.038,0.0,0.038,1.0
