Date_Time,Q_recorded,Q_predicted_4,Q_abs_diff,Q_rel_diff
1985-10-23 16:10:00,0.028,0.026,0.0020000000000000018,0.0714285714285715
1985-10-23 16:15:00,0.028,0.023,0.005000000000000001,0.1785714285714286
1985-10-23 16:20:00,0.038,0.039,0.0010000000000000009,0.026315789473684233
1985-10-23 16:25:00,0.76,0.594,0.16600000000000004,0.218421052631579
1985-10-23 16:30:00,8.064,9.708,1.6440000000000001,0.20386904761904764
1985-10-23 16:35:00,11.89,9.819,2.0709999999999997,0.1741799831791421
1985-10-23 16:40:00,7.904,5.891,2.013,0.2546811740890688
1985-10-23 16:45:00,3.0,3.699,0.6989999999999998,0.23299999999999996
1985-10-23 16:50:00,1.61,2.527,0.917,0.5695652173913044
1985-10-23 16:55:00,0.857,1.807,0.95,1.1085180863477246
1985-10-23 17:00:00,0.53,1.357,0.827,1.5603773584905658
1985-10-23 17:05:00,0.366,1.055,0.689,1.8825136612021858
1985-10-23 17:10:00,0.293,0.836,0.5429999999999999,1.8532423208191124
1985-10-23 17:15:00,0.24,0.682,0.44200000000000006,1.841666666666667
1985-10-23 17:20:00,0.201,0.561,0.36000000000000004,1.791044776119403
1985-10-23 17:25:00,0.172,0.468,0.29600000000000004,1.72093023255814
1985-10-23 17:30:00,0.154,0.394,0.24000000000000002,1.5584415584415585
1985-10-23 17:35:00,0.136,0.335,0.199,1.463235294117647
1985-10-23 17:40:00,0.121,0.287,0.16599999999999998,1.3719008264462809
1985-10-23 17:45:00,0.117,0.248,0.131,1.1196581196581197
1985-10-23 17:50:00,0.112,0.216,0.104,0.9285714285714285
1985-10-23 17:55:00,0.107,0.189,0.082,0.766355140186916
1985-10-23 18:00:00,0.105,0.166,0.06100000000000001,0.5809523809523811
1985-10-23 18:05:00,0.102,0.146,0.044,0.43137254901960786
1985-10-23 18:10:00,0.102,0.13,0.02800000000000001,0.27450980392156876
1985-10-23 18:15:00,0.102,0.116,0.014000000000000012,0.13725490196078444
1985-10-23 18:20:00,0.102,0.103,0.0010000000000000009,0.00980392156862746
1985-10-23 18:25:00,0.102,0.092,0.009999999999999995,0.09803921568627447
1985-10-23 18:30:00,0.102,0.082,0.01999999999999999,0.19607843137254893
1985-10-23 18:35:00,0.102,0.073,0.028999999999999998,0.28431372549019607
1985-10-23 18:40:00,0.102,0.066,0.03599999999999999,0.35294117647058815
1985-10-23 18:45:00,0.102,0.059,0.043,0.4215686274509804
1985-10-23 18:50:00,0.102,0.053,0.048999999999999995,0.48039215686274506
1985-10-23 18:55:00,0.102,0.048,0.05399999999999999,0.5294117647058824
1985-10-23 19:00:00,0.102,0.043,0.059,0.5784313725490197
1985-10-23 19:05:00,0.102,0.039,0.063,0.6176470588235294
1985-10-23 19:10:00,0.102,0.035,0.06699999999999999,0.6568627450980392
1985-10-23 19:15:00,0.102,0.031,0.071,0.696078431372549
1985-10-23 19:20:00,0.102,0.028,0.074,0.7254901960784313
1985-10-23 19:25:00,0.102,0.026,0.076,0.7450980392156863
1985-10-23 19:30:00,0.102,0.023,0.07899999999999999,0.7745098039215685
1985-10-23 19:35:00,0.1,0.021,0.079,0.7899999999999999
1985-10-23 19:40:00,0.097,0.019,0.078,0.8041237113402062
1985-10-23 19:45:00,0.097,0.017,0.08,0.8247422680412371
1985-10-23 19:50:00,0.097,0.016,0.081,0.8350515463917526
1985-10-23 19:55:00,0.098,0.014,0.084,0.8571428571428572
