Date_Time,Q_recorded,Q_predicted_1,Q_diff,Q_rel_diff,Q_sqr_rel_diff
1997-10-07 12:42:00,1.747,2.419,0.6719999999999999,0.3846594161419576,0.1479628664266717
1997-10-07 12:47:00,1.852,2.613,0.7609999999999999,0.41090712742980556,0.16884466737261447
1997-10-07 12:52:00,1.98,2.868,0.8879999999999999,0.44848484848484843,0.20113865932047745
1997-10-07 12:57:00,2.06,2.973,0.9129999999999998,0.4432038834951455,0.19642968234517852
1997-10-07 13:02:00,2.29,3.183,0.8929999999999998,0.38995633187772916,0.15206594077153365
1997-10-07 13:07:00,2.517,3.333,0.8160000000000003,0.32419547079856986,0.10510270328630636
1997-10-07 13:12:00,2.77,3.529,0.7589999999999999,0.27400722021660645,0.07507995673083186
1997-10-07 13:17:00,3.12,3.73,0.6099999999999999,0.19551282051282046,0.03822526298487835
1997-10-07 13:22:00,3.38,3.797,0.41700000000000026,0.12337278106508884,0.015220843107734344
1997-10-07 13:27:00,3.28,3.891,0.6110000000000002,0.18628048780487813,0.03470042013682335
1997-10-07 13:32:00,2.99,3.584,0.5939999999999999,0.19866220735785947,0.03946667263229715
1997-10-07 13:37:00,2.38,3.098,0.718,0.30168067226890755,0.09101122802062
1997-10-07 13:42:00,2.1,2.775,0.6749999999999998,0.32142857142857134,0.1033163265306122
1997-10-07 13:47:00,2.18,2.651,0.47099999999999964,0.21605504587155946,0.046679782846561664
1997-10-07 13:52:00,3.03,3.189,0.15900000000000025,0.052475247524752563,0.00275365160278405
1997-10-07 13:57:00,4.988,4.651,-0.33700000000000063,-0.06756214915797927,0.004564643998845039
1997-10-07 14:02:00,5.925,5.652,-0.2729999999999997,-0.04607594936708856,0.0021229931100785085
1997-10-07 14:07:00,5.519,5.588,0.06899999999999995,0.01250226490306214,0.00015630662770633937
1997-10-07 14:12:00,4.792,4.797,0.004999999999999893,0.001043405676126856,1.0886954049737414e-06
1997-10-07 14:17:00,4.368,3.947,-0.42100000000000026,-0.09638278388278393,0.009289641028995434
1997-10-07 14:22:00,3.18,3.127,-0.05300000000000038,-0.016666666666666784,0.0002777777777777817
1997-10-07 14:27:00,2.27,2.363,0.09299999999999997,0.0409691629955947,0.001678472316559606
1997-10-07 14:32:00,1.73,1.88,0.1499999999999999,0.08670520231213867,0.007517792107988897
1997-10-07 14:37:00,1.408,1.624,0.2160000000000002,0.15340909090909105,0.02353434917355376
1997-10-07 14:42:00,1.272,1.493,0.22100000000000009,0.17374213836477995,0.03018633064356634
1997-10-07 14:47:00,1.18,1.294,0.1140000000000001,0.09661016949152551,0.009333524849181287
1997-10-07 14:52:00,0.991,1.026,0.03500000000000003,0.03531786074672052,0.001247351287724742
1997-10-07 14:57:00,0.754,0.815,0.06099999999999994,0.08090185676392565,0.006545110427850743
1997-10-07 15:02:00,0.586,0.657,0.07100000000000006,0.1211604095563141,0.014679844843853769
1997-10-07 15:07:00,0.5,0.537,0.03700000000000003,0.07400000000000007,0.0054760000000000095
1997-10-07 15:12:00,0.422,0.444,0.02200000000000002,0.052132701421800993,0.002717818557534651
1997-10-07 15:17:00,0.362,0.373,0.01100000000000001,0.03038674033149174,0.0009233539879735067
1997-10-07 15:22:00,0.318,0.315,-0.0030000000000000027,-0.009433962264150952,8.899964400142415e-05
1997-10-07 15:27:00,0.285,0.269,-0.01599999999999996,-0.056140350877192845,0.0031517389966143274
1997-10-07 15:32:00,0.269,0.232,-0.037000000000000005,-0.137546468401487,0.018919030969721258
1997-10-07 15:37:00,0.254,0.201,-0.05299999999999999,-0.2086614173228346,0.043539587079174144
1997-10-07 15:42:00,0.24,0.175,-0.065,-0.27083333333333337,0.07335069444444446
1997-10-07 15:47:00,0.22,0.153,-0.067,-0.30454545454545456,0.09274793388429753
1997-10-07 15:52:00,0.204,0.135,-0.06899999999999998,-0.33823529411764697,0.11440311418685115
1997-10-07 15:57:00,0.191,0.122,-0.069,-0.36125654450261785,0.1305062909459719
1997-10-07 16:02:00,0.191,0.12,-0.07100000000000001,-0.37172774869109954,0.13818151914695326
1997-10-07 16:07:00,0.198,0.134,-0.064,-0.3232323232323232,0.10447913478216507
1997-10-07 16:12:00,0.254,0.167,-0.087,-0.34251968503937,0.11731973463946924
1997-10-07 16:17:00,0.386,0.265,-0.121,-0.3134715025906736,0.09826438293645468
1997-10-07 16:22:00,0.708,0.524,-0.18399999999999994,-0.25988700564971745,0.06754125570557627
1997-10-07 16:27:00,1.602,1.025,-0.5770000000000002,-0.36017478152309623,0.1297258732452101
1997-10-07 16:32:00,2.726,1.661,-1.065,-0.39068231841526047,0.15263267392232296
1997-10-07 16:37:00,3.43,2.514,-0.9160000000000004,-0.26705539358600594,0.07131858324337655
1997-10-07 16:42:00,4.106,3.504,-0.6019999999999999,-0.14661471018022404,0.02149587324123109
1997-10-07 16:47:00,4.106,3.913,-0.19300000000000006,-0.04700438382854361,0.0022094120991010525
1997-10-07 16:52:00,3.733,3.771,0.03799999999999981,0.01017948031074198,0.00010362181939678364
1997-10-07 16:57:00,2.594,2.796,0.20199999999999996,0.07787201233616035,0.00606405030528311
1997-10-07 17:02:00,1.658,2.017,0.359,0.21652593486127866,0.04688348046755069
1997-10-07 17:07:00,1.145,1.561,0.4159999999999999,0.36331877729257633,0.1320005339333727
1997-10-07 17:12:00,0.916,1.243,0.32700000000000007,0.35698689956331886,0.1274396464598311
1997-10-07 17:17:00,0.766,1.047,0.2809999999999999,0.366840731070496,0.13457212197233595
1997-10-07 17:22:00,0.671,0.865,0.19399999999999995,0.28912071535022343,0.08359078804462493
1997-10-07 17:27:00,0.57,0.696,0.126,0.2210526315789474,0.04886426592797785
1997-10-07 17:32:00,0.5,0.567,0.06699999999999995,0.1339999999999999,0.017955999999999972
1997-10-07 17:37:00,0.432,0.467,0.03500000000000003,0.08101851851851859,0.006564000342935539
1997-10-07 17:42:00,0.376,0.391,0.015000000000000013,0.03989361702127663,0.0015915006790402926
1997-10-07 17:47:00,0.336,0.329,-0.007000000000000006,-0.02083333333333335,0.00043402777777777846
1997-10-07 17:52:00,0.317,0.281,-0.035999999999999976,-0.113564668769716,0.012896933992775311
1997-10-07 17:57:00,0.297,0.242,-0.05499999999999999,-0.18518518518518517,0.034293552812071325
1997-10-07 18:02:00,0.276,0.209,-0.06700000000000003,-0.2427536231884059,0.05892932157109856
1997-10-07 18:07:00,0.261,0.181,-0.08000000000000002,-0.30651340996168586,0.0939504704863405
1997-10-07 18:12:00,0.24,0.158,-0.08199999999999999,-0.3416666666666666,0.11673611111111108
1997-10-07 18:17:00,0.228,0.139,-0.089,-0.39035087719298245,0.15237380732533087
1997-10-07 18:22:00,0.224,0.123,-0.101,-0.45089285714285715,0.203304368622449
1997-10-07 18:27:00,0.216,0.109,-0.107,-0.49537037037037035,0.2453918038408779
1997-10-07 18:32:00,0.204,0.096,-0.10799999999999998,-0.5294117647058824,0.28027681660899656
1997-10-07 18:37:00,0.198,0.086,-0.11200000000000002,-0.5656565656565657,0.3199673502703807
1997-10-07 18:42:00,0.191,0.076,-0.115,-0.6020942408376964,0.3625174748499219
1997-10-07 18:47:00,0.184,0.068,-0.11599999999999999,-0.6304347826086956,0.39744801512287325
1997-10-07 18:52:00,0.174,0.061,-0.11299999999999999,-0.6494252873563218,0.4217532038578411
1997-10-07 18:57:00,0.174,0.056,-0.118,-0.67816091954023,0.4599022327916502
1997-10-07 19:02:00,0.174,0.057,-0.11699999999999999,-0.6724137931034483,0.452140309155767
1997-10-07 19:07:00,0.174,0.059,-0.11499999999999999,-0.6609195402298851,0.43681463865768266
1997-10-07 19:12:00,0.174,0.066,-0.10799999999999998,-0.6206896551724137,0.38525564803804985
1997-10-07 19:17:00,0.174,0.065,-0.10899999999999999,-0.6264367816091954,0.39242304135288675
1997-10-07 19:22:00,0.174,0.064,-0.10999999999999999,-0.632183908045977,0.39965649359228433
1997-10-07 19:27:00,0.174,0.062,-0.11199999999999999,-0.6436781609195402,0.4143215748447615
1997-10-07 19:32:00,0.174,0.057,-0.11699999999999999,-0.6724137931034483,0.452140309155767
1997-10-07 19:37:00,0.175,0.051,-0.124,-0.7085714285714286,0.5020734693877552
1997-10-07 19:42:00,0.166,0.046,-0.12000000000000001,-0.7228915662650602,0.522572216577152
1997-10-07 19:47:00,0.151,0.041,-0.10999999999999999,-0.7284768211920529,0.5306784790140783
1997-10-07 19:52:00,0.148,0.036,-0.11199999999999999,-0.7567567567567567,0.572680788897005
1997-10-07 19:57:00,0.148,0.032,-0.11599999999999999,-0.7837837837837838,0.6143170197224251
1997-10-07 20:02:00,0.148,0.029,-0.119,-0.8040540540540541,0.6465029218407596
1997-10-07 20:07:00,0.148,0.026,-0.122,-0.8243243243243243,0.6795105916727538
1997-10-07 20:12:00,0.148,0.023,-0.125,-0.8445945945945946,0.7133400292184077
1997-10-07 20:17:00,0.148,0.021,-0.127,-0.8581081081081081,0.7363495252008766
1997-10-07 20:22:00,0.148,0.019,-0.129,-0.8716216216216217,0.7597242512783055
1997-10-07 20:27:00,0.148,0.017,-0.131,-0.8851351351351352,0.783464207450694
1997-10-07 20:32:00,0.148,0.015,-0.133,-0.8986486486486488,0.8075693937180426
1997-10-07 20:37:00,0.148,0.014,-0.13399999999999998,-0.9054054054054053,0.8197589481373263
1997-10-07 20:42:00,0.148,0.012,-0.13599999999999998,-0.9189189189189189,0.8444119795471146
1997-10-07 20:47:00,0.148,0.011,-0.13699999999999998,-0.9256756756756757,0.8568754565376187
1997-10-07 20:52:00,0.148,0.01,-0.13799999999999998,-0.9324324324324323,0.8694302410518625
1997-10-07 20:57:00,0.148,0.009,-0.13899999999999998,-0.9391891891891891,0.8820763330898466
1997-10-07 21:02:00,0.148,0.008,-0.13999999999999999,-0.9459459459459459,0.8948137326515705
1997-10-07 21:07:00,0.148,0.007,-0.141,-0.9527027027027026,0.9076424397370342
1997-10-07 21:12:00,0.148,0.007,-0.141,-0.9527027027027026,0.9076424397370342
1997-10-07 21:17:00,0.148,0.006,-0.142,-0.9594594594594594,0.9205624543462381
1997-10-07 21:22:00,0.148,0.005,-0.143,-0.9662162162162162,0.9335737764791819
1997-10-07 21:27:00,0.148,0.005,-0.143,-0.9662162162162162,0.9335737764791819
1997-10-07 21:32:00,0.148,0.004,-0.144,-0.9729729729729729,0.9466764061358655
1997-10-07 21:37:00,0.148,0.004,-0.144,-0.9729729729729729,0.9466764061358655
1997-10-07 21:42:00,0.148,0.004,-0.144,-0.9729729729729729,0.9466764061358655
1997-10-07 21:47:00,0.148,0.003,-0.145,-0.9797297297297297,0.9598703433162893
1997-10-07 21:52:00,0.148,0.003,-0.145,-0.9797297297297297,0.9598703433162893
1997-10-07 21:57:00,0.148,0.003,-0.145,-0.9797297297297297,0.9598703433162893
1997-10-07 22:02:00,0.148,0.002,-0.146,-0.9864864864864865,0.973155588020453
1997-10-07 22:07:00,0.148,0.002,-0.146,-0.9864864864864865,0.973155588020453
1997-10-07 22:12:00,0.148,0.002,-0.146,-0.9864864864864865,0.973155588020453
1997-10-07 22:17:00,0.148,0.002,-0.146,-0.9864864864864865,0.973155588020453
1997-10-07 22:22:00,0.148,0.002,-0.146,-0.9864864864864865,0.973155588020453
1997-10-07 22:27:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 22:32:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 22:37:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 22:42:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 22:47:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 22:52:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 22:57:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 23:02:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 23:07:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 23:12:00,0.148,0.001,-0.147,-0.9932432432432432,0.9865321402483563
1997-10-07 23:17:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-07 23:22:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-07 23:27:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-07 23:32:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-07 23:37:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-07 23:42:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-07 23:47:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-07 23:52:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-07 23:57:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-08 00:02:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-08 00:07:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-08 00:12:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-08 00:17:00,0.148,0.0,-0.148,-1.0,1.0
1997-10-08 00:22:00,0.145,0.0,-0.145,-1.0,1.0
1997-10-08 00:27:00,0.142,0.0,-0.142,-1.0,1.0
1997-10-08 00:32:00,0.136,0.0,-0.136,-1.0,1.0
1997-10-08 00:37:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 00:42:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 00:47:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 00:52:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 00:57:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:02:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:07:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:12:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:17:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:22:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:27:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:32:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:37:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:42:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:47:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:52:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 01:57:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:02:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:07:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:12:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:17:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:22:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:27:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:32:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:37:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:42:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:47:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:52:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 02:57:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:02:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:07:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:12:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:17:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:22:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:27:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:32:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:37:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:42:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:47:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:52:00,0.133,0.0,-0.133,-1.0,1.0
1997-10-08 03:57:00,0.133,0.0,-0.133,-1.0,1.0
