Date_Time,Q_recorded,Q_predicted_2
1993-01-06 22:00:00.000000000,8.768,1.027
1993-01-06 22:03:00.046888537,9.216916908849493,1.1302268827835733
1993-01-06 22:05:00.000000000,9.516,1.199
1993-01-06 22:15:00.000000000,3.898,8.382
1993-01-06 22:15:03.412494939,3.88789901487104,8.363561152146346
1993-01-06 22:20:00.000000000,3.01,6.761
