Date_Time,Q_recorded,Q_predicted_2,Q_abs_diff,Q_rel_diff,Q_diff,Q_sqr_diff,Q_sqr_rel_diff,Q_var_rec,Q_sqr_var_rec,Q_var_pre,Q_sqr_var_pre,Q_prod_var_rec_pre,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1993-01-06 17:35:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.49406666666666665,0.2441018711111111,0.19295938355555553,,,,,,,
1993-01-06 17:40:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.49406666666666665,0.2441018711111111,0.19295938355555553,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:45:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.49406666666666665,0.2441018711111111,0.19295938355555553,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:50:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.49406666666666665,0.2441018711111111,0.19295938355555553,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:55:00,0.285,0.0,0.285,1.0,-0.285,0.08122499999999999,1.0,-0.10755333333333333,0.01156771951111111,-0.49406666666666665,0.2441018711111111,0.05313851688888889,300.0,0.002,0.285,0.0,0.0,43.05,0.0
1993-01-06 18:00:00,1.899,0.0,1.899,1.0,-1.899,3.606201,1.0,1.5064466666666667,2.2693815595111113,-0.49406666666666665,0.2441018711111111,-0.7442850831111111,300.0,0.285,1.899,0.0,0.0,327.6,0.0
1993-01-06 18:05:00,1.899,0.031,1.868,0.9836756187467088,-1.868,3.4894240000000005,0.9676177229167204,1.5064466666666667,2.2693815595111113,-0.4630666666666666,0.21443073777777774,-0.6975852364444444,300.0,1.899,1.899,0.0,0.031,569.7,4.65
1993-01-06 18:10:00,1.04,0.176,0.8640000000000001,0.8307692307692308,-0.8640000000000001,0.7464960000000002,0.6901775147928995,0.6474466666666667,0.41918718617777784,-0.31806666666666666,0.10116640444444444,-0.20593120311111113,300.0,1.899,1.04,0.031,0.176,440.85,31.049999999999997
1993-01-06 18:15:00,0.492,0.749,0.257,0.5223577235772358,0.257,0.066049,0.27285759138079185,0.09944666666666668,0.009889639511111114,0.25493333333333335,0.06499100444444444,0.025352270222222226,300.0,1.04,0.492,0.176,0.749,229.8,138.75
1993-01-06 18:20:00,0.236,0.745,0.509,2.1567796610169494,0.509,0.259081,4.651698506176388,-0.15655333333333332,0.024508946177777775,0.25093333333333334,0.06296753777777778,-0.03928444977777778,300.0,0.492,0.236,0.749,0.745,109.2,224.1
1993-01-06 18:25:00,0.157,0.587,0.42999999999999994,2.7388535031847128,0.42999999999999994,0.18489999999999995,7.501318511907173,-0.2355533333333333,0.055485372844444436,0.09293333333333331,0.00863660444444444,-0.021890756444444437,300.0,0.236,0.157,0.745,0.587,58.95,199.79999999999998
1993-01-06 18:30:00,0.1,0.464,0.364,3.6399999999999997,0.364,0.132496,13.249599999999997,-0.29255333333333333,0.08558745284444444,-0.03006666666666663,0.0009040044444444422,0.008796103555555546,300.0,0.157,0.1,0.587,0.464,38.550000000000004,157.64999999999998
1993-01-06 18:35:00,0.061,0.378,0.317,5.19672131147541,0.317,0.10048900000000001,27.005912389142704,-0.3315533333333333,0.10992761284444443,-0.11606666666666665,0.013471471111111107,0.038482290222222215,300.0,0.1,0.061,0.464,0.378,24.150000000000002,126.30000000000001
1993-01-06 18:40:00,0.036,0.315,0.279,7.750000000000001,0.279,0.07784100000000002,60.062500000000014,-0.35655333333333333,0.1271302795111111,-0.17906666666666665,0.03206487111111111,0.06384681688888888,300.0,0.061,0.036,0.378,0.315,14.55,103.95
1993-01-06 18:45:00,0.018,0.271,0.253,14.055555555555557,0.253,0.064009,197.5586419753087,-0.3745533333333333,0.14029019951111107,-0.22306666666666664,0.04975873777777776,0.08355036355555553,300.0,0.036,0.018,0.315,0.271,8.1,87.9
1993-01-06 18:50:00,0.015,0.243,0.22799999999999998,15.2,0.22799999999999998,0.05198399999999999,231.04,-0.3775533333333333,0.14254651951111108,-0.25106666666666666,0.0630344711111111,0.09479105688888888,300.0,0.018,0.015,0.271,0.243,4.95,77.10000000000001
1993-01-06 18:55:00,0.014,0.242,0.22799999999999998,16.285714285714285,0.22799999999999998,0.05198399999999999,265.2244897959183,-0.3785533333333333,0.14330262617777775,-0.25206666666666666,0.06353760444444444,0.09542067688888888,300.0,0.015,0.014,0.243,0.242,4.35,72.75
1993-01-06 19:00:00,0.011,0.286,0.27499999999999997,25.0,0.27499999999999997,0.07562499999999998,625.0,-0.3815533333333333,0.14558294617777776,-0.20806666666666668,0.04329173777777778,0.07938853022222223,300.0,0.014,0.011,0.242,0.286,3.75,79.2
1993-01-06 19:05:00,0.007,0.343,0.336,48.0,0.336,0.11289600000000001,2304.0,-0.3855533333333333,0.14865137284444443,-0.15106666666666663,0.022821137777777764,0.058244256888888866,300.0,0.011,0.007,0.286,0.343,2.6999999999999997,94.35
