Date_Time,Q_recorded,Q_predicted_3
1997-10-07 13:52:00.000000000,3.03,3.474
1997-10-07 13:55:40.637982749,4.4700305672192,4.6080792311808
1997-10-07 13:57:00.000000000,4.988,5.016
1997-10-07 15:02:00.000000000,0.586,0.619
1997-10-07 15:06:24.808393953,0.5100882603912533,0.51572472634624
1997-10-07 15:07:00.000000000,0.5,0.502
