Date_Time,Q_recorded,Q_predicted_3,Q_diff,Q_rel_diff,Q_sqr_rel_diff
1997-10-07 08:37:00,0.078,0.0,-0.078,-1.0,1.0
1997-10-07 08:42:00,0.078,0.002,-0.076,-0.9743589743589743,0.9493754109138725
1997-10-07 08:47:00,0.078,0.002,-0.076,-0.9743589743589743,0.9493754109138725
1997-10-07 08:52:00,0.13,0.041,-0.089,-0.6846153846153845,0.46869822485207085
1997-10-07 08:57:00,0.323,0.099,-0.224,-0.6934984520123839,0.48094010294357276
1997-10-07 09:02:00,0.496,0.174,-0.322,-0.6491935483870968,0.42145226326742974
1997-10-07 09:07:00,0.422,0.23,-0.19199999999999998,-0.4549763033175355,0.20700343658049009
1997-10-07 09:12:00,0.386,0.259,-0.127,-0.3290155440414508,0.10825122822089184
1997-10-07 09:17:00,0.422,0.328,-0.09399999999999997,-0.22274881516587672,0.04961703465780191
1997-10-07 09:22:00,0.499,0.446,-0.05299999999999999,-0.10621242484969938,0.011281079192453039
1997-10-07 09:27:00,0.504,0.524,0.020000000000000018,0.039682539682539715,0.0015747039556563392
1997-10-07 09:32:00,0.438,0.529,0.09100000000000003,0.20776255707762561,0.04316528012343364
1997-10-07 09:37:00,0.344,0.461,0.11700000000000005,0.3401162790697676,0.11567908328826404
1997-10-07 09:42:00,0.265,0.387,0.122,0.460377358490566,0.2119473122107511
1997-10-07 09:47:00,0.198,0.355,0.15699999999999997,0.7929292929292927,0.6287368635853481
1997-10-07 09:52:00,0.157,0.322,0.165,1.0509554140127388,1.1045072822426873
1997-10-07 09:57:00,0.121,0.283,0.16199999999999998,1.3388429752066113,1.7925005122600908
1997-10-07 10:02:00,0.097,0.238,0.141,1.4536082474226801,2.112976936975236
1997-10-07 10:07:00,0.083,0.205,0.12199999999999998,1.4698795180722888,2.160545797648424
1997-10-07 10:12:00,0.078,0.205,0.127,1.6282051282051282,2.651051939513478
1997-10-07 10:17:00,0.078,0.197,0.11900000000000001,1.5256410256410258,2.327580539119001
1997-10-07 10:22:00,0.078,0.188,0.11,1.4102564102564104,1.9888231426692968
1997-10-07 10:27:00,0.078,0.173,0.09499999999999999,1.2179487179487178,1.4833990795529255
1997-10-07 10:32:00,0.078,0.186,0.108,1.3846153846153846,1.9171597633136093
1997-10-07 10:37:00,0.102,0.237,0.135,1.323529411764706,1.751730103806229
1997-10-07 10:42:00,0.22,0.385,0.165,0.75,0.5625
1997-10-07 10:47:00,0.366,0.544,0.17800000000000005,0.4863387978142078,0.2365254262593689
1997-10-07 10:52:00,0.496,0.716,0.21999999999999997,0.44354838709677413,0.1967351716961498
1997-10-07 10:57:00,0.58,0.889,0.30900000000000005,0.5327586206896553,0.283831747919144
1997-10-07 11:02:00,0.695,1.036,0.3410000000000001,0.4906474820143886,0.24073495160705982
1997-10-07 11:07:00,0.81,1.194,0.3839999999999999,0.4740740740740739,0.22474622770919053
1997-10-07 11:12:00,0.922,1.433,0.511,0.5542299349240781,0.30717082076594787
1997-10-07 11:17:00,0.998,1.501,0.5029999999999999,0.504008016032064,0.2540240802245773
1997-10-07 11:22:00,0.928,1.338,0.41000000000000003,0.44181034482758624,0.19519638079667065
1997-10-07 11:27:00,0.718,1.153,0.43500000000000005,0.605849582172702,0.3670537162188376
1997-10-07 11:32:00,0.54,1.031,0.4909999999999999,0.909259259259259,0.8267524005486964
1997-10-07 11:37:00,0.443,0.95,0.5069999999999999,1.1444695259593678,1.3098104958496601
1997-10-07 11:42:00,0.371,0.892,0.521,1.404312668463612,1.9720940708073906
1997-10-07 11:47:00,0.366,0.897,0.531,1.4508196721311477,2.104877721042731
1997-10-07 11:52:00,0.443,0.935,0.49200000000000005,1.1106094808126412,1.2334534188709245
1997-10-07 11:57:00,0.559,0.983,0.42399999999999993,0.7584973166368514,0.5753181793453039
1997-10-07 12:02:00,0.695,1.116,0.42100000000000015,0.6057553956834535,0.3669395993996173
1997-10-07 12:07:00,0.845,1.385,0.54,0.6390532544378699,0.40838906200763286
1997-10-07 12:12:00,0.941,1.563,0.622,0.6609989373007439,0.4369195951127127
1997-10-07 12:17:00,1.033,1.636,0.603,0.5837366892545983,0.3407485223819195
1997-10-07 12:22:00,1.152,1.84,0.6880000000000002,0.5972222222222224,0.3566743827160496
1997-10-07 12:27:00,1.36,2.189,0.829,0.6095588235294117,0.3715619593425605
1997-10-07 12:32:00,1.65,2.447,0.7970000000000002,0.48303030303030314,0.23331827364554647
1997-10-07 12:37:00,1.738,2.505,0.7669999999999999,0.4413118527042577,0.19475615133726445
1997-10-07 12:42:00,1.747,2.501,0.7539999999999998,0.4315970234688035,0.18627599066713094
1997-10-07 12:47:00,1.852,2.741,0.889,0.4800215982721382,0.23042073480773803
1997-10-07 12:52:00,1.98,2.962,0.9820000000000002,0.49595959595959604,0.24597592082440575
1997-10-07 12:57:00,2.06,3.086,1.0259999999999998,0.4980582524271844,0.2480620228108209
1997-10-07 13:02:00,2.29,3.302,1.012,0.44192139737991265,0.19529452146221465
1997-10-07 13:07:00,2.517,3.449,0.9319999999999999,0.37028208184346445,0.1371088201343301
1997-10-07 13:12:00,2.77,3.691,0.9209999999999998,0.33249097472924183,0.11055024827640132
1997-10-07 13:17:00,3.12,3.832,0.7119999999999997,0.22820512820512812,0.05207758053911896
1997-10-07 13:22:00,3.38,3.917,0.5369999999999999,0.1588757396449704,0.02524150064773642
1997-10-07 13:27:00,3.28,3.983,0.7030000000000003,0.21432926829268303,0.0459370352468769
1997-10-07 13:32:00,2.99,3.596,0.6059999999999999,0.20267558528428087,0.04107739287032581
1997-10-07 13:37:00,2.38,3.093,0.7130000000000001,0.29957983193277316,0.08974807570086861
