Date_Time,Q_recorded,Q_predicted_2,Q_diff,Q_sqr_diff
1985-10-23 13:05:00,0.028,0.0,-0.028,0.0007840000000000001
1985-10-23 13:10:00,0.028,0.0,-0.028,0.0007840000000000001
1985-10-23 13:15:00,0.028,0.0,-0.028,0.0007840000000000001
1985-10-23 13:20:00,0.028,0.0,-0.028,0.0007840000000000001
1985-10-23 13:25:00,0.028,0.0,-0.028,0.0007840000000000001
1985-10-23 13:30:00,0.029,0.0,-0.029,0.0008410000000000001
1985-10-23 13:35:00,0.029,0.0,-0.029,0.0008410000000000001
1985-10-23 13:40:00,0.029,0.0,-0.029,0.0008410000000000001
1985-10-23 13:45:00,0.029,0.003,-0.026000000000000002,0.0006760000000000002
1985-10-23 13:50:00,0.029,0.008,-0.021,0.00044100000000000004
1985-10-23 13:55:00,0.041,0.021,-0.02,0.0004
1985-10-23 14:00:00,0.305,0.13,-0.175,0.030624999999999996
1985-10-23 14:05:00,1.497,0.677,-0.8200000000000001,0.6724000000000001
1985-10-23 14:10:00,1.682,1.108,-0.5739999999999998,0.3294759999999998
1985-10-23 14:15:00,0.885,0.906,0.02100000000000002,0.0004410000000000008
1985-10-23 14:20:00,0.492,0.654,0.16200000000000003,0.02624400000000001
1985-10-23 14:25:00,0.269,0.477,0.20799999999999996,0.04326399999999998
1985-10-23 14:30:00,0.166,0.356,0.18999999999999997,0.03609999999999999
1985-10-23 14:35:00,0.107,0.273,0.16600000000000004,0.02755600000000001
1985-10-23 14:40:00,0.078,0.214,0.136,0.018496000000000002
1985-10-23 14:45:00,0.044,0.171,0.127,0.016129
1985-10-23 14:50:00,0.039,0.139,0.1,0.010000000000000002
1985-10-23 14:55:00,0.036,0.114,0.07800000000000001,0.006084000000000002
1985-10-23 15:00:00,0.035,0.095,0.06,0.0036
1985-10-23 15:05:00,0.035,0.08,0.045,0.002025
1985-10-23 15:10:00,0.034,0.067,0.033,0.0010890000000000001
1985-10-23 15:15:00,0.039,0.057,0.018000000000000002,0.00032400000000000007
1985-10-23 15:20:00,0.029,0.049,0.02,0.0004
1985-10-23 15:25:00,0.028,0.042,0.014000000000000002,0.00019600000000000005
1985-10-23 15:30:00,0.028,0.037,0.008999999999999998,8.099999999999996e-05
1985-10-23 15:35:00,0.028,0.032,0.004,1.6e-05
1985-10-23 15:40:00,0.028,0.028,0.0,0.0
1985-10-23 15:45:00,0.028,0.024,-0.004,1.6e-05
1985-10-23 15:50:00,0.028,0.021,-0.006999999999999999,4.899999999999999e-05
1985-10-23 15:55:00,0.028,0.019,-0.009000000000000001,8.100000000000002e-05
1985-10-23 16:00:00,0.028,0.016,-0.012,0.000144
1985-10-23 16:05:00,0.028,0.014,-0.014,0.00019600000000000002
1985-10-23 16:10:00,0.028,0.013,-0.015000000000000001,0.00022500000000000005
1985-10-23 16:15:00,0.028,0.011,-0.017,0.00028900000000000003
1985-10-23 16:20:00,0.038,0.036,-0.0020000000000000018,4.0000000000000074e-06
1985-10-23 16:25:00,0.76,0.895,0.135,0.018225
1985-10-23 16:30:00,8.064,9.107,1.0429999999999993,1.0878489999999985
1985-10-23 16:35:00,11.89,7.524,-4.3660000000000005,19.061956000000006
1985-10-23 16:40:00,7.904,3.86,-4.0440000000000005,16.353936000000004
1985-10-23 16:45:00,3.0,2.152,-0.8479999999999999,0.7191039999999997
1985-10-23 16:50:00,1.61,1.354,-0.256,0.065536
1985-10-23 16:55:00,0.857,0.92,0.06300000000000006,0.003969000000000007
1985-10-23 17:00:00,0.53,0.662,0.132,0.017424000000000002
1985-10-23 17:05:00,0.366,0.493,0.127,0.016129
1985-10-23 17:10:00,0.293,0.379,0.08600000000000002,0.007396000000000003
1985-10-23 17:15:00,0.24,0.298,0.057999999999999996,0.0033639999999999994
1985-10-23 17:20:00,0.201,0.238,0.03699999999999998,0.0013689999999999983
1985-10-23 17:25:00,0.172,0.194,0.02200000000000002,0.00048400000000000087
1985-10-23 17:30:00,0.154,0.16,0.006000000000000005,3.600000000000006e-05
1985-10-23 17:35:00,0.136,0.134,-0.0020000000000000018,4.0000000000000074e-06
1985-10-23 17:40:00,0.121,0.112,-0.008999999999999994,8.09999999999999e-05
1985-10-23 17:45:00,0.117,0.095,-0.022000000000000006,0.00048400000000000027
1985-10-23 17:50:00,0.112,0.082,-0.03,0.0009
1985-10-23 17:55:00,0.107,0.07,-0.03699999999999999,0.0013689999999999993
1985-10-23 18:00:00,0.105,0.061,-0.044,0.0019359999999999998
1985-10-23 18:05:00,0.102,0.053,-0.048999999999999995,0.0024009999999999995
1985-10-23 18:10:00,0.102,0.046,-0.055999999999999994,0.0031359999999999995
1985-10-23 18:15:00,0.102,0.041,-0.06099999999999999,0.003720999999999999
1985-10-23 18:20:00,0.102,0.036,-0.066,0.0043560000000000005
1985-10-23 18:25:00,0.102,0.031,-0.071,0.0050409999999999995
1985-10-23 18:30:00,0.102,0.028,-0.074,0.005475999999999999
1985-10-23 18:35:00,0.102,0.024,-0.07799999999999999,0.006083999999999997
1985-10-23 18:40:00,0.102,0.022,-0.07999999999999999,0.006399999999999998
1985-10-23 18:45:00,0.102,0.019,-0.08299999999999999,0.006888999999999998
1985-10-23 18:50:00,0.102,0.017,-0.08499999999999999,0.007224999999999999
1985-10-23 18:55:00,0.102,0.015,-0.087,0.007568999999999999
1985-10-23 19:00:00,0.102,0.013,-0.089,0.007921
1985-10-23 19:05:00,0.102,0.012,-0.09,0.0081
1985-10-23 19:10:00,0.102,0.01,-0.092,0.008464
1985-10-23 19:15:00,0.102,0.009,-0.093,0.008649
1985-10-23 19:20:00,0.102,0.008,-0.094,0.008836
1985-10-23 19:25:00,0.102,0.007,-0.09499999999999999,0.009024999999999998
1985-10-23 19:30:00,0.102,0.007,-0.09499999999999999,0.009024999999999998
1985-10-23 19:35:00,0.1,0.006,-0.094,0.008836
1985-10-23 19:40:00,0.097,0.005,-0.092,0.008464
1985-10-23 19:45:00,0.097,0.005,-0.092,0.008464
1985-10-23 19:50:00,0.097,0.004,-0.093,0.008649
1985-10-23 19:55:00,0.098,0.004,-0.094,0.008836
