Date_Time,Q_recorded,Q_predicted_1,Q_abs_diff,Q_rel_diff
1993-01-06 22:15:00,3.898,6.196,2.2979999999999996,0.5895330938943046
1993-01-06 22:20:00,3.01,4.336,1.3260000000000005,0.44053156146179423
1993-01-06 22:25:00,2.054,3.537,1.483,0.7220058422590069
1993-01-06 22:30:00,2.18,2.895,0.7149999999999999,0.3279816513761467
1993-01-06 22:35:00,3.05,2.403,0.6469999999999998,0.21213114754098356
1993-01-06 22:40:00,1.917,2.011,0.09400000000000008,0.04903495044340119
1993-01-06 22:45:00,1.236,1.767,0.5309999999999999,0.4296116504854368
1993-01-06 22:50:00,0.922,1.601,0.6789999999999999,0.7364425162689804
1993-01-06 22:55:00,0.749,1.343,0.594,0.7930574098798397
1993-01-06 23:00:00,0.61,1.051,0.44099999999999995,0.722950819672131
1993-01-06 23:05:00,0.48,0.82,0.33999999999999997,0.7083333333333333
1993-01-06 23:10:00,0.357,0.656,0.29900000000000004,0.8375350140056024
1993-01-06 23:15:00,0.289,0.519,0.23000000000000004,0.7958477508650521
1993-01-06 23:20:00,0.236,0.412,0.176,0.7457627118644068
1993-01-06 23:25:00,0.201,0.334,0.133,0.6616915422885572
1993-01-06 23:30:00,0.177,0.277,0.10000000000000003,0.5649717514124296
1993-01-06 23:35:00,0.154,0.234,0.08000000000000002,0.5194805194805195
1993-01-06 23:40:00,0.127,0.202,0.07500000000000001,0.5905511811023623
1993-01-06 23:45:00,0.11,0.176,0.06599999999999999,0.5999999999999999
1993-01-06 23:50:00,0.096,0.154,0.057999999999999996,0.6041666666666666
1993-01-06 23:55:00,0.08,0.136,0.05600000000000001,0.7000000000000001
1993-01-07 00:00:00,0.069,0.121,0.05199999999999999,0.7536231884057969
1993-01-07 00:05:00,0.061,0.107,0.046,0.7540983606557377
1993-01-07 00:10:00,0.054,0.094,0.04,0.7407407407407408
1993-01-07 00:15:00,0.048,0.082,0.034,0.7083333333333334
1993-01-07 00:20:00,0.042,0.071,0.02899999999999999,0.6904761904761902
1993-01-07 00:25:00,0.041,0.061,0.019999999999999997,0.48780487804878037
1993-01-07 00:30:00,0.039,0.052,0.012999999999999998,0.33333333333333326
1993-01-07 00:35:00,0.038,0.045,0.006999999999999999,0.18421052631578946
1993-01-07 00:40:00,0.036,0.039,0.0030000000000000027,0.08333333333333341
1993-01-07 00:45:00,0.035,0.033,0.0020000000000000018,0.05714285714285719
1993-01-07 00:50:00,0.035,0.029,0.006000000000000002,0.17142857142857146
1993-01-07 00:55:00,0.035,0.025,0.010000000000000002,0.28571428571428575
1993-01-07 01:00:00,0.035,0.022,0.013000000000000005,0.37142857142857155
1993-01-07 01:05:00,0.035,0.019,0.016000000000000004,0.4571428571428572
1993-01-07 01:10:00,0.035,0.017,0.018000000000000002,0.5142857142857143
1993-01-07 01:15:00,0.035,0.015,0.020000000000000004,0.5714285714285715
1993-01-07 01:20:00,0.035,0.013,0.022000000000000006,0.6285714285714287
1993-01-07 01:25:00,0.035,0.012,0.023000000000000003,0.6571428571428571
1993-01-07 01:30:00,0.035,0.01,0.025,0.7142857142857143
1993-01-07 01:35:00,0.035,0.009,0.026000000000000002,0.7428571428571429
1993-01-07 01:40:00,0.035,0.008,0.027000000000000003,0.7714285714285715
1993-01-07 01:45:00,0.035,0.007,0.028000000000000004,0.8
1993-01-07 01:50:00,0.036,0.006,0.03,0.8333333333333334
1993-01-07 01:55:00,0.036,0.006,0.03,0.8333333333333334
1993-01-07 02:00:00,0.036,0.005,0.030999999999999996,0.861111111111111
1993-01-07 02:05:00,0.036,0.005,0.030999999999999996,0.861111111111111
1993-01-07 02:10:00,0.036,0.004,0.032,0.888888888888889
1993-01-07 02:15:00,0.036,0.004,0.032,0.888888888888889
1993-01-07 02:20:00,0.036,0.003,0.032999999999999995,0.9166666666666666
1993-01-07 02:25:00,0.036,0.003,0.032999999999999995,0.9166666666666666
1993-01-07 02:30:00,0.038,0.003,0.034999999999999996,0.9210526315789473
1993-01-07 02:35:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 02:40:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 02:45:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 02:50:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 02:55:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 03:00:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:05:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:10:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:15:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:20:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:25:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:30:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:35:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:40:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:45:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:50:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 03:55:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:00:00,0.038,0.0,0.038,1.0
1993-01-07 04:05:00,0.038,0.0,0.038,1.0
1993-01-07 04:10:00,0.038,0.0,0.038,1.0
1993-01-07 04:15:00,0.038,0.0,0.038,1.0
1993-01-07 04:20:00,0.038,0.0,0.038,1.0
1993-01-07 04:25:00,0.038,0.0,0.038,1.0
1993-01-07 04:30:00,0.038,0.0,0.038,1.0
1993-01-07 04:35:00,0.038,0.0,0.038,1.0
1993-01-07 04:40:00,0.038,0.0,0.038,1.0
1993-01-07 04:45:00,0.038,0.0,0.038,1.0
1993-01-07 04:50:00,0.038,0.0,0.038,1.0
1993-01-07 04:55:00,0.038,0.0,0.038,1.0
1993-01-07 05:00:00,0.038,0.0,0.038,1.0
1993-01-07 05:05:00,0.038,0.0,0.038,1.0
1993-01-07 05:10:00,0.038,0.0,0.038,1.0
1993-01-07 05:15:00,0.038,0.0,0.038,1.0
1993-01-07 05:20:00,0.038,0.0,0.038,1.0
1993-01-07 05:25:00,0.038,0.0,0.038,1.0
1993-01-07 05:30:00,0.038,0.0,0.038,1.0
1993-01-07 05:35:00,0.038,0.0,0.038,1.0
1993-01-07 05:40:00,0.038,0.0,0.038,1.0
1993-01-07 05:45:00,0.038,0.0,0.038,1.0
1993-01-07 05:50:00,0.038,0.0,0.038,1.0
1993-01-07 05:55:00,0.038,0.0,0.038,1.0
1993-01-07 06:00:00,0.038,0.0,0.038,1.0
