Date_Time,Q_recorded,Q_predicted_1
1997-10-07 13:57:00.000000000,4.988,4.651
1997-10-07 13:59:10.464749143,5.39548489995136,5.08631737977728
1997-10-07 14:02:00.000000000,5.925,5.652
1997-10-07 15:02:00.000000000,0.586,0.657
1997-10-07 15:06:24.808393953,0.5100882603912533,0.5510766424064001
1997-10-07 15:07:00.000000000,0.5,0.537
