Date_Time,Q_recorded,Q_predicted_1,Q_abs_diff,Q_rel_diff,Q_diff,Q_sqr_diff,Q_sqr_rel_diff,Q_var_rec,Q_sqr_var_rec,Q_var_pre,Q_sqr_var_pre,Q_prod_var_rec_pre,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1985-10-23 13:05:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.5964096385542169,0.3557044569603717,0.3103054678472928,,,,,,,
1985-10-23 13:10:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.5964096385542169,0.3557044569603717,0.3103054678472928,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:15:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.5964096385542169,0.3557044569603717,0.3103054678472928,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:20:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.5964096385542169,0.3557044569603717,0.3103054678472928,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:25:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.5964096385542169,0.3557044569603717,0.3103054678472928,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:30:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.5964096385542169,0.3557044569603717,0.30970905820873856,300.0,0.028,0.029,0.0,0.0,8.55,0.0
1985-10-23 13:35:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.5964096385542169,0.3557044569603717,0.30970905820873856,300.0,0.029,0.029,0.0,0.0,8.700000000000001,0.0
1985-10-23 13:40:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.5964096385542169,0.3557044569603717,0.30970905820873856,300.0,0.029,0.029,0.0,0.0,8.700000000000001,0.0
1985-10-23 13:45:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.5964096385542169,0.3557044569603717,0.30970905820873856,300.0,0.029,0.029,0.0,0.0,8.700000000000001,0.0
1985-10-23 13:50:00,0.029,0.002,0.027000000000000003,0.9310344827586208,-0.027000000000000003,0.0007290000000000002,0.8668252080856125,-0.519289156626506,0.2696612281898679,-0.5944096385542169,0.3533228184061548,0.30867047989548557,300.0,0.029,0.029,0.0,0.002,8.700000000000001,0.3
1985-10-23 13:55:00,0.041,0.003,0.038,0.9268292682926829,-0.038,0.001444,0.85901249256395,-0.507289156626506,0.25734228843083173,-0.5934096385542169,0.35213499912904633,0.30103027507620844,300.0,0.029,0.041,0.002,0.003,10.500000000000002,0.75
1985-10-23 14:00:00,0.305,0.159,0.146,0.4786885245901639,-0.146,0.021315999999999998,0.22914270357430797,-0.24328915662650602,0.05918961373203658,-0.4374096385542169,0.19132719190013064,0.10641702206416026,300.0,0.041,0.305,0.003,0.159,51.9,24.3
1985-10-23 14:05:00,1.497,0.681,0.8160000000000001,0.5450901803607214,-0.8160000000000001,0.6658560000000001,0.2971233047256838,0.9487108433734941,0.9000522643344464,0.08459036144578314,0.007155529249528234,0.08025179314849762,300.0,0.305,1.497,0.159,0.681,270.3,126.00000000000001
1985-10-23 14:10:00,1.682,1.161,0.5209999999999999,0.30975029726516046,-0.5209999999999999,0.2714409999999999,0.09594524665585527,1.133710843373494,1.2853002763826389,0.5645903614457831,0.31876227623748005,0.6400822148352445,300.0,1.497,1.682,0.681,1.161,476.85,276.3
1985-10-23 14:15:00,0.885,1.07,0.18500000000000005,0.20903954802259891,0.18500000000000005,0.03422500000000002,0.04369753263749244,0.336710843373494,0.1133741920452896,0.47359036144578315,0.22428783045434753,0.1594630100159675,300.0,1.682,0.885,1.161,1.07,385.05,334.65
1985-10-23 14:20:00,0.492,0.828,0.33599999999999997,0.6829268292682926,0.33599999999999997,0.11289599999999998,0.4663890541344437,-0.05628915662650602,0.0031684691537233267,0.23159036144578304,0.053634095514588434,-0.013036026128610823,300.0,0.885,0.492,1.07,0.828,206.55,284.70000000000005
1985-10-23 14:25:00,0.269,0.637,0.368,1.3680297397769516,0.368,0.135424,1.871505368914194,-0.279289156626506,0.078002433009145,0.040590361445783096,0.001647577442299315,-0.011336447815357805,300.0,0.492,0.269,0.828,0.637,114.15,219.74999999999997
1985-10-23 14:30:00,0.166,0.496,0.32999999999999996,1.9879518072289153,0.32999999999999996,0.10889999999999997,3.9519523878647105,-0.382289156626506,0.1461449992742052,-0.10040963855421692,0.010082095514588484,0.038385516040063884,300.0,0.269,0.166,0.637,0.496,65.25000000000001,169.95
1985-10-23 14:35:00,0.107,0.392,0.28500000000000003,2.6635514018691593,0.28500000000000003,0.08122500000000002,7.094506070399164,-0.44128915662650603,0.19473611975613297,-0.2044096385542169,0.0417833003338656,0.0902037570039193,300.0,0.166,0.107,0.496,0.392,40.95,133.2
1985-10-23 14:40:00,0.078,0.316,0.238,3.051282051282051,0.238,0.05664399999999999,9.310322156476001,-0.470289156626506,0.2211718908404703,-0.2804096385542169,0.07862956539410657,0.13187361242560605,300.0,0.107,0.078,0.392,0.316,27.75,106.19999999999999
1985-10-23 14:45:00,0.044,0.259,0.21500000000000002,4.886363636363638,0.21500000000000002,0.04622500000000001,23.87654958677687,-0.504289156626506,0.2543075534910727,-0.3374096385542169,0.1138452641892873,0.17015202206416025,300.0,0.078,0.044,0.316,0.259,18.3,86.25
1985-10-23 14:50:00,0.039,0.215,0.176,4.512820512820513,0.176,0.030975999999999997,20.365548980933596,-0.509289156626506,0.25937544505733773,-0.38140963855421695,0.1454733123820584,0.19424779314849763,300.0,0.044,0.039,0.259,0.215,12.45,71.1
1985-10-23 14:55:00,0.036,0.181,0.145,4.027777777777778,0.145,0.021025,16.222993827160494,-0.512289156626506,0.2624401799970968,-0.4154096385542169,0.17256516780374515,0.21280985338946146,300.0,0.039,0.036,0.215,0.181,11.25,59.400000000000006
1985-10-23 15:00:00,0.035,0.153,0.118,3.371428571428571,0.118,0.013923999999999999,11.366530612244896,-0.513289156626506,0.2634657583103498,-0.4434096385542169,0.19661210756278127,0.22759735941355783,300.0,0.036,0.035,0.181,0.153,10.65,50.099999999999994
1985-10-23 15:05:00,0.035,0.13,0.095,2.714285714285714,0.095,0.009025,7.367346938775508,-0.513289156626506,0.2634657583103498,-0.4664096385542169,0.21753795093627526,0.23940301001596748,300.0,0.035,0.035,0.153,0.13,10.500000000000002,42.45
1985-10-23 15:10:00,0.034,0.112,0.078,2.2941176470588234,0.078,0.006084,5.262975778546712,-0.514289156626506,0.2644933366236028,-0.4844096385542169,0.23465269792422708,0.24912662447379882,300.0,0.035,0.034,0.13,0.112,10.350000000000001,36.3
1985-10-23 15:15:00,0.039,0.097,0.058,1.4871794871794872,0.058,0.0033640000000000002,2.211702827087443,-0.509289156626506,0.25937544505733773,-0.49940963855421694,0.2494099870808536,0.25434391363042536,300.0,0.034,0.039,0.112,0.097,10.950000000000001,31.35
1985-10-23 15:20:00,0.029,0.084,0.05500000000000001,1.8965517241379313,0.05500000000000001,0.0030250000000000008,3.5969084423305597,-0.519289156626506,0.2696612281898679,-0.512409638554217,0.26256363768326324,0.2660887690521121,300.0,0.039,0.029,0.097,0.084,10.200000000000001,27.15
1985-10-23 15:25:00,0.028,0.073,0.045,1.607142857142857,0.045,0.002025,2.5829081632653055,-0.520289156626506,0.2707008065031209,-0.523409638554217,0.27395764973145603,0.27232435941355787,300.0,0.029,0.028,0.084,0.073,8.55,23.55
1985-10-23 15:30:00,0.028,0.064,0.036000000000000004,1.2857142857142858,0.036000000000000004,0.0012960000000000003,1.6530612244897962,-0.520289156626506,0.2707008065031209,-0.532409638554217,0.28346002322543196,0.27700696182319645,300.0,0.028,0.028,0.073,0.064,8.4,20.55
1985-10-23 15:35:00,0.028,0.056,0.028,1.0,0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.5404096385542169,0.29204257744229933,0.2811692750762084,300.0,0.028,0.028,0.064,0.056,8.4,18.0
1985-10-23 15:40:00,0.028,0.049,0.021,0.75,0.021,0.00044100000000000004,0.5625,-0.520289156626506,0.2707008065031209,-0.5474096385542169,0.29965731238205834,0.28481129917259396,300.0,0.028,0.028,0.056,0.049,8.4,15.750000000000002
1985-10-23 15:45:00,0.028,0.043,0.014999999999999996,0.5357142857142856,0.014999999999999996,0.00022499999999999989,0.2869897959183672,-0.520289156626506,0.2707008065031209,-0.5534096385542169,0.306262228044709,0.287933034112353,300.0,0.028,0.028,0.049,0.043,8.4,13.799999999999999
1985-10-23 15:50:00,0.028,0.038,0.009999999999999998,0.3571428571428571,0.009999999999999998,9.999999999999996e-05,0.12755102040816324,-0.520289156626506,0.2707008065031209,-0.5584096385542169,0.3118213244302511,0.29053447989548553,300.0,0.028,0.028,0.043,0.038,8.4,12.149999999999999
1985-10-23 15:55:00,0.028,0.033,0.005000000000000001,0.1785714285714286,0.005000000000000001,2.500000000000001e-05,0.03188775510204083,-0.520289156626506,0.2707008065031209,-0.5634096385542169,0.3174304208157933,0.29313592567861807,300.0,0.028,0.028,0.038,0.033,8.4,10.65
1985-10-23 16:00:00,0.028,0.029,0.0010000000000000009,0.03571428571428575,0.0010000000000000009,1.0000000000000019e-06,0.001275510204081635,-0.520289156626506,0.2707008065031209,-0.5674096385542169,0.32195369792422707,0.2952170823051241,300.0,0.028,0.028,0.033,0.029,8.4,9.3
1985-10-23 16:05:00,0.028,0.026,0.0020000000000000018,0.0714285714285715,-0.0020000000000000018,4.0000000000000074e-06,0.00510204081632654,-0.520289156626506,0.2707008065031209,-0.5704096385542169,0.32536715575555236,0.2967779497750036,300.0,0.028,0.028,0.029,0.026,8.4,8.25
1985-10-23 16:10:00,0.028,0.023,0.005000000000000001,0.1785714285714286,-0.005000000000000001,2.500000000000001e-05,0.03188775510204083,-0.520289156626506,0.2707008065031209,-0.5734096385542169,0.3287986135868777,0.29833881724488315,300.0,0.028,0.028,0.026,0.023,8.4,7.3500000000000005
1985-10-23 16:15:00,0.028,0.02,0.008,0.2857142857142857,-0.008,6.4e-05,0.08163265306122448,-0.520289156626506,0.2707008065031209,-0.5764096385542169,0.33224807141820295,0.29989968471476264,300.0,0.028,0.028,0.023,0.02,8.4,6.449999999999999
1985-10-23 16:20:00,0.038,0.03,0.008,0.2105263157894737,-0.008,6.4e-05,0.044321329639889204,-0.510289156626506,0.26039502337059073,-0.5664096385542169,0.32081987864711864,0.2890326967629554,300.0,0.028,0.038,0.02,0.03,9.9,7.5
