Date_Time,Q_recorded,Q_predicted_1,Q_abs_diff,Q_rel_diff,Q_diff,Q_sqr_diff,Q_sqr_rel_diff,Q_var_rec,Q_sqr_var_rec,Q_var_pre,Q_sqr_var_pre,Q_prod_var_rec_pre,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1993-01-06 17:35:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.30568,0.0934402624,0.11938434293333333,,,,,,,
1993-01-06 17:40:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.30568,0.0934402624,0.11938434293333333,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:45:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.30568,0.0934402624,0.11938434293333333,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:50:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.30568,0.0934402624,0.11938434293333333,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:55:00,0.285,0.0,0.285,1.0,-0.285,0.08122499999999999,1.0,-0.10755333333333333,0.01156771951111111,-0.30568,0.0934402624,0.032876902933333334,300.0,0.002,0.285,0.0,0.0,43.05,0.0
1993-01-06 18:00:00,1.899,0.0,1.899,1.0,-1.899,3.606201,1.0,1.5064466666666667,2.2693815595111113,-0.30568,0.0934402624,-0.4604906170666667,300.0,0.285,1.899,0.0,0.0,327.6,0.0
1993-01-06 18:05:00,1.899,0.03,1.869,0.9842022116903634,-1.869,3.493161,0.9686539934962028,1.5064466666666667,2.2693815595111113,-0.27568000000000004,0.07599946240000002,-0.4152972170666667,300.0,1.899,1.899,0.0,0.03,569.7,4.5
1993-01-06 18:10:00,1.04,0.21,0.8300000000000001,0.7980769230769231,-0.8300000000000001,0.6889000000000001,0.6369267751479291,0.6474466666666667,0.41918718617777784,-0.09568000000000002,0.009154662400000003,-0.06194769706666668,300.0,1.899,1.04,0.03,0.21,440.85,36.0
1993-01-06 18:15:00,0.492,0.661,0.16900000000000004,0.34349593495934966,0.16900000000000004,0.028561000000000013,0.11798945733359777,0.09944666666666668,0.009889639511111114,0.35532,0.12625230240000002,0.03533538960000001,300.0,1.04,0.492,0.21,0.661,229.8,130.65
1993-01-06 18:20:00,0.236,0.706,0.47,1.9915254237288136,0.47,0.22089999999999999,3.9661735133582305,-0.15655333333333332,0.024508946177777775,0.40031999999999995,0.16025610239999996,-0.06267143039999999,300.0,0.492,0.236,0.661,0.706,109.2,205.05
1993-01-06 18:25:00,0.157,0.512,0.355,2.2611464968152863,0.355,0.126025,5.112783480060042,-0.2355533333333333,0.055485372844444436,0.20632,0.0425679424,-0.04859936373333333,300.0,0.236,0.157,0.706,0.512,58.95,182.7
1993-01-06 18:30:00,0.1,0.379,0.279,2.79,0.279,0.07784100000000002,7.7841000000000005,-0.29255333333333333,0.08558745284444444,0.07332,0.0053758224,-0.0214500104,300.0,0.157,0.1,0.512,0.379,38.550000000000004,133.65
1993-01-06 18:35:00,0.061,0.294,0.23299999999999998,3.819672131147541,0.23299999999999998,0.05428899999999999,14.589895189465198,-0.3315533333333333,0.10992761284444443,-0.011680000000000024,0.00013642240000000055,0.003872542933333341,300.0,0.1,0.061,0.379,0.294,24.150000000000002,100.95
1993-01-06 18:40:00,0.036,0.237,0.20099999999999998,5.583333333333333,0.20099999999999998,0.04040099999999999,31.173611111111107,-0.35655333333333333,0.1271302795111111,-0.06868000000000002,0.004716942400000003,0.02448808293333334,300.0,0.061,0.036,0.294,0.237,14.55,79.64999999999999
1993-01-06 18:45:00,0.018,0.196,0.17800000000000002,9.888888888888891,0.17800000000000002,0.031684000000000004,97.79012345679017,-0.3745533333333333,0.14029019951111107,-0.10968,0.0120297024,0.041081009599999996,300.0,0.036,0.018,0.237,0.196,8.1,64.95
1993-01-06 18:50:00,0.015,0.172,0.15699999999999997,10.466666666666665,0.15699999999999997,0.02464899999999999,109.55111111111107,-0.3775533333333333,0.14254651951111108,-0.13368000000000002,0.017870342400000006,0.0504713296,300.0,0.018,0.015,0.196,0.172,4.95,55.199999999999996
1993-01-06 18:55:00,0.014,0.177,0.16299999999999998,11.64285714285714,0.16299999999999998,0.026568999999999992,135.55612244897955,-0.3785533333333333,0.14330262617777775,-0.12868000000000002,0.016558542400000004,0.04871224293333334,300.0,0.015,0.014,0.172,0.177,4.35,52.349999999999994
1993-01-06 19:00:00,0.011,0.216,0.205,18.636363636363637,0.205,0.04202499999999999,347.3140495867769,-0.3815533333333333,0.14558294617777776,-0.08968000000000001,0.008042502400000002,0.03421770293333334,300.0,0.014,0.011,0.177,0.216,3.75,58.95
1993-01-06 19:05:00,0.007,0.253,0.246,35.14285714285714,0.246,0.060516,1235.020408163265,-0.3855533333333333,0.14865137284444443,-0.052680000000000005,0.0027751824000000003,0.0203109496,300.0,0.011,0.007,0.216,0.253,2.6999999999999997,70.35
1993-01-06 19:10:00,0.007,0.261,0.254,36.285714285714285,0.254,0.064516,1316.6530612244896,-0.3855533333333333,0.14865137284444443,-0.04468,0.0019963024,0.017226522933333332,300.0,0.007,0.007,0.253,0.261,2.1,77.10000000000001
1993-01-06 19:15:00,0.003,0.228,0.225,75.0,0.225,0.050625,5625.0,-0.3895533333333333,0.1517517995111111,-0.07768,0.0060341824,0.030260502933333332,300.0,0.007,0.003,0.261,0.228,1.5,73.35
1993-01-06 19:20:00,0.005,0.188,0.183,36.6,0.183,0.033489,1339.5600000000002,-0.3875533333333333,0.15019758617777776,-0.11768,0.013848582400000002,0.04560727626666666,300.0,0.003,0.005,0.228,0.188,1.2,62.400000000000006
1993-01-06 19:25:00,0.005,0.152,0.147,29.4,0.147,0.021608999999999996,864.3599999999999,-0.3875533333333333,0.15019758617777776,-0.15368,0.023617542400000004,0.05955919626666667,300.0,0.005,0.005,0.188,0.152,1.5,50.99999999999999
1993-01-06 19:30:00,0.005,0.124,0.119,23.799999999999997,0.119,0.014160999999999998,566.4399999999998,-0.3875533333333333,0.15019758617777776,-0.18168,0.033007622400000006,0.07041068959999999,300.0,0.005,0.005,0.152,0.124,1.5,41.400000000000006
1993-01-06 19:35:00,0.005,0.102,0.09699999999999999,19.4,0.09699999999999999,0.009408999999999997,376.35999999999996,-0.3875533333333333,0.15019758617777776,-0.20368000000000003,0.04148554240000001,0.07893686293333334,300.0,0.005,0.005,0.124,0.102,1.5,33.9
1993-01-06 19:40:00,0.005,0.084,0.079,15.8,0.079,0.006241,249.64000000000001,-0.3875533333333333,0.15019758617777776,-0.22168,0.04914202239999999,0.08591282293333333,300.0,0.005,0.005,0.102,0.084,1.5,27.9
1993-01-06 19:45:00,0.005,0.071,0.06599999999999999,13.199999999999998,0.06599999999999999,0.004355999999999999,174.23999999999992,-0.3875533333333333,0.15019758617777776,-0.23468,0.0550747024,0.09095101626666666,300.0,0.005,0.005,0.084,0.071,1.5,23.25
1993-01-06 19:50:00,0.005,0.06,0.055,11.0,0.055,0.003025,121.0,-0.3875533333333333,0.15019758617777776,-0.24568,0.060358662400000006,0.09521410293333334,300.0,0.005,0.005,0.071,0.06,1.5,19.650000000000002
1993-01-06 19:55:00,0.005,0.051,0.046,9.2,0.046,0.002116,84.63999999999999,-0.3875533333333333,0.15019758617777776,-0.25468,0.0648619024,0.09870208293333334,300.0,0.005,0.005,0.06,0.051,1.5,16.65
1993-01-06 20:00:00,0.005,0.043,0.038,7.6,0.038,0.001444,57.76,-0.3875533333333333,0.15019758617777776,-0.26268,0.06900078240000002,0.10180250960000001,300.0,0.005,0.005,0.051,0.043,1.5,14.1
1993-01-06 20:05:00,0.005,0.037,0.032,6.4,0.032,0.001024,40.96000000000001,-0.3875533333333333,0.15019758617777776,-0.26868000000000003,0.07218894240000001,0.1041278296,300.0,0.005,0.005,0.043,0.037,1.5,11.999999999999998
1993-01-06 20:10:00,0.005,0.032,0.027,5.3999999999999995,0.027,0.0007289999999999999,29.159999999999993,-0.3875533333333333,0.15019758617777776,-0.27368000000000003,0.07490074240000003,0.10606559626666667,300.0,0.005,0.005,0.037,0.032,1.5,10.350000000000001
1993-01-06 20:15:00,0.005,0.028,0.023,4.6,0.023,0.000529,21.159999999999997,-0.3875533333333333,0.15019758617777776,-0.27768,0.07710618239999999,0.10761580959999999,300.0,0.005,0.005,0.032,0.028,1.5,9.0
1993-01-06 20:20:00,0.005,0.024,0.019,3.8,0.019,0.000361,14.44,-0.3875533333333333,0.15019758617777776,-0.28168,0.0793436224,0.10916602293333331,300.0,0.005,0.005,0.028,0.024,1.5,7.800000000000001
1993-01-06 20:25:00,0.005,0.021,0.016,3.2,0.016,0.000256,10.240000000000002,-0.3875533333333333,0.15019758617777776,-0.28468,0.0810427024,0.11032868293333332,300.0,0.005,0.005,0.024,0.021,1.5,6.75
1993-01-06 20:30:00,0.005,0.019,0.013999999999999999,2.8,0.013999999999999999,0.00019599999999999997,7.839999999999999,-0.3875533333333333,0.15019758617777776,-0.28668,0.0821854224,0.11110378959999999,300.0,0.005,0.005,0.021,0.019,1.5,6.0
1993-01-06 20:35:00,0.005,0.016,0.011,2.1999999999999997,0.011,0.00012099999999999999,4.839999999999999,-0.3875533333333333,0.15019758617777776,-0.28968,0.0839145024,0.11226644959999998,300.0,0.005,0.005,0.019,0.016,1.5,5.250000000000001
1993-01-06 20:40:00,0.005,0.014,0.009000000000000001,1.8000000000000003,0.009000000000000001,8.100000000000002e-05,3.240000000000001,-0.3875533333333333,0.15019758617777776,-0.29168,0.0850772224,0.11304155626666666,300.0,0.005,0.005,0.016,0.014,1.5,4.5
1993-01-06 20:45:00,0.005,0.014,0.009000000000000001,1.8000000000000003,0.009000000000000001,8.100000000000002e-05,3.240000000000001,-0.3875533333333333,0.15019758617777776,-0.29168,0.0850772224,0.11304155626666666,300.0,0.005,0.005,0.014,0.014,1.5,4.2
1993-01-06 20:50:00,0.005,0.015,0.009999999999999998,1.9999999999999996,0.009999999999999998,9.999999999999996e-05,3.9999999999999982,-0.3875533333333333,0.15019758617777776,-0.29068,0.0844948624,0.11265400293333332,300.0,0.005,0.005,0.014,0.015,1.5,4.35
1993-01-06 20:55:00,0.005,0.018,0.012999999999999998,2.5999999999999996,0.012999999999999998,0.00016899999999999993,6.759999999999998,-0.3875533333333333,0.15019758617777776,-0.28768,0.0827597824,0.11149134293333332,300.0,0.005,0.005,0.015,0.018,1.5,4.95
1993-01-06 21:00:00,0.005,0.026,0.020999999999999998,4.199999999999999,0.020999999999999998,0.00044099999999999993,17.639999999999993,-0.3875533333333333,0.15019758617777776,-0.27968,0.07822090239999999,0.10839091626666665,300.0,0.005,0.005,0.018,0.026,1.5,6.6
1993-01-06 21:05:00,0.005,0.033,0.028,5.6,0.028,0.0007840000000000001,31.359999999999996,-0.3875533333333333,0.15019758617777776,-0.27268000000000003,0.07435438240000002,0.10567804293333334,300.0,0.005,0.005,0.026,0.033,1.5,8.85
1993-01-06 21:10:00,0.005,0.035,0.030000000000000002,6.0,0.030000000000000002,0.0009000000000000002,36.0,-0.3875533333333333,0.15019758617777776,-0.27068000000000003,0.07326766240000002,0.10490293626666668,300.0,0.005,0.005,0.033,0.035,1.5,10.200000000000001
