Date_Time,Q_recorded,Q_predicted_2,Q_abs_diff,Q_rel_diff
1997-10-07 08:37:00,0.078,0.001,0.077,0.9871794871794871
1997-10-07 08:42:00,0.078,0.01,0.068,0.8717948717948718
1997-10-07 08:47:00,0.078,0.012,0.066,0.8461538461538461
1997-10-07 08:52:00,0.13,0.029,0.101,0.7769230769230769
1997-10-07 08:57:00,0.323,0.159,0.164,0.5077399380804953
1997-10-07 09:02:00,0.496,0.263,0.23299999999999998,0.469758064516129
1997-10-07 09:07:00,0.422,0.302,0.12,0.2843601895734597
1997-10-07 09:12:00,0.386,0.332,0.05399999999999999,0.1398963730569948
1997-10-07 09:17:00,0.422,0.395,0.02699999999999997,0.06398104265402836
1997-10-07 09:22:00,0.499,0.506,0.007000000000000006,0.014028056112224461
1997-10-07 09:27:00,0.504,0.557,0.05300000000000005,0.10515873015873026
1997-10-07 09:32:00,0.438,0.544,0.10600000000000004,0.24200913242009142
1997-10-07 09:37:00,0.344,0.471,0.127,0.36918604651162795
1997-10-07 09:42:00,0.265,0.394,0.129,0.4867924528301887
1997-10-07 09:47:00,0.198,0.347,0.14899999999999997,0.7525252525252523
1997-10-07 09:52:00,0.157,0.32,0.163,1.0382165605095541
1997-10-07 09:57:00,0.121,0.281,0.16000000000000003,1.3223140495867771
1997-10-07 10:02:00,0.097,0.236,0.13899999999999998,1.4329896907216493
1997-10-07 10:07:00,0.083,0.206,0.12299999999999998,1.4819277108433733
1997-10-07 10:12:00,0.078,0.188,0.11,1.4102564102564104
1997-10-07 10:17:00,0.078,0.193,0.115,1.4743589743589745
1997-10-07 10:22:00,0.078,0.184,0.106,1.358974358974359
1997-10-07 10:27:00,0.078,0.174,0.09599999999999999,1.2307692307692306
1997-10-07 10:32:00,0.078,0.177,0.09899999999999999,1.2692307692307692
1997-10-07 10:37:00,0.102,0.241,0.139,1.362745098039216
1997-10-07 10:42:00,0.22,0.401,0.18100000000000002,0.8227272727272729
1997-10-07 10:47:00,0.366,0.581,0.21499999999999997,0.5874316939890709
1997-10-07 10:52:00,0.496,0.773,0.277,0.5584677419354839
1997-10-07 10:57:00,0.58,0.969,0.389,0.6706896551724139
1997-10-07 11:02:00,0.695,1.141,0.44600000000000006,0.6417266187050361
1997-10-07 11:07:00,0.81,1.321,0.5109999999999999,0.630864197530864
1997-10-07 11:12:00,0.922,1.594,0.672,0.7288503253796096
1997-10-07 11:17:00,0.998,1.719,0.7210000000000001,0.7224448897795592
1997-10-07 11:22:00,0.928,1.514,0.586,0.6314655172413792
1997-10-07 11:27:00,0.718,1.308,0.5900000000000001,0.8217270194986074
1997-10-07 11:32:00,0.54,1.174,0.6339999999999999,1.1740740740740738
1997-10-07 11:37:00,0.443,1.08,0.637,1.437923250564334
1997-10-07 11:42:00,0.371,1.014,0.643,1.7331536388140163
1997-10-07 11:47:00,0.366,1.014,0.648,1.7704918032786887
1997-10-07 11:52:00,0.443,1.071,0.6279999999999999,1.4176072234762978
1997-10-07 11:57:00,0.559,1.109,0.5499999999999999,0.9838998211091232
1997-10-07 12:02:00,0.695,1.256,0.561,0.8071942446043167
1997-10-07 12:07:00,0.845,1.562,0.7170000000000001,0.8485207100591717
1997-10-07 12:12:00,0.941,1.783,0.842,0.8947927736450585
1997-10-07 12:17:00,1.033,1.841,0.808,0.7821878025169411
1997-10-07 12:22:00,1.152,2.077,0.925,0.802951388888889
1997-10-07 12:27:00,1.36,2.458,1.098,0.8073529411764706
1997-10-07 12:32:00,1.65,2.765,1.1150000000000002,0.6757575757575759
1997-10-07 12:37:00,1.738,2.842,1.104,0.6352128883774454
1997-10-07 12:42:00,1.747,2.822,1.075,0.6153405838580422
1997-10-07 12:47:00,1.852,3.083,1.231,0.6646868250539957
1997-10-07 12:52:00,1.98,3.357,1.3770000000000002,0.6954545454545455
1997-10-07 12:57:00,2.06,3.47,1.4100000000000001,0.6844660194174758
1997-10-07 13:02:00,2.29,3.718,1.428,0.6235807860262008
1997-10-07 13:07:00,2.517,3.891,1.374,0.5458879618593564
1997-10-07 13:12:00,2.77,4.151,1.3809999999999998,0.4985559566787003
1997-10-07 13:17:00,3.12,4.343,1.2229999999999999,0.3919871794871794
1997-10-07 13:22:00,3.38,4.422,1.0419999999999998,0.308284023668639
1997-10-07 13:27:00,3.28,4.521,1.241,0.3783536585365854
1997-10-07 13:32:00,2.99,4.097,1.1070000000000002,0.37023411371237464
1997-10-07 13:37:00,2.38,3.516,1.1360000000000001,0.477310924369748
1997-10-07 13:42:00,2.1,3.154,1.0539999999999998,0.5019047619047619
1997-10-07 13:47:00,2.18,3.049,0.8689999999999998,0.398623853211009
1997-10-07 13:52:00,3.03,3.853,0.8230000000000004,0.2716171617161718
1997-10-07 13:57:00,4.988,5.652,0.6639999999999997,0.1331194867682437
1997-10-07 14:02:00,5.925,6.701,0.7759999999999998,0.13097046413502106
1997-10-07 14:07:00,5.519,6.473,0.9539999999999997,0.17285740170320704
1997-10-07 14:12:00,4.792,5.469,0.6770000000000005,0.1412771285475794
1997-10-07 14:17:00,4.368,4.462,0.09399999999999942,0.021520146520146385
1997-10-07 14:22:00,3.18,3.5,0.31999999999999984,0.10062893081761001
1997-10-07 14:27:00,2.27,2.63,0.3599999999999999,0.158590308370044
1997-10-07 14:32:00,1.73,2.087,0.3570000000000002,0.2063583815028903
1997-10-07 14:37:00,1.408,1.816,0.40800000000000014,0.2897727272727274
1997-10-07 14:42:00,1.272,1.688,0.4159999999999999,0.32704402515723263
1997-10-07 14:47:00,1.18,1.447,0.2670000000000001,0.2262711864406781
1997-10-07 14:52:00,0.991,1.13,0.1389999999999999,0.14026236125126126
1997-10-07 14:57:00,0.754,0.894,0.14,0.18567639257294433
1997-10-07 15:02:00,0.586,0.718,0.132,0.22525597269624575
1997-10-07 15:07:00,0.5,0.586,0.08599999999999997,0.17199999999999993
1997-10-07 15:12:00,0.422,0.485,0.063,0.14928909952606637
1997-10-07 15:17:00,0.362,0.408,0.045999999999999985,0.12707182320441984
1997-10-07 15:22:00,0.318,0.345,0.02699999999999997,0.08490566037735839
1997-10-07 15:27:00,0.285,0.295,0.010000000000000009,0.03508771929824565
1997-10-07 15:32:00,0.269,0.254,0.015000000000000013,0.055762081784386665
1997-10-07 15:37:00,0.254,0.22,0.034,0.13385826771653545
1997-10-07 15:42:00,0.24,0.193,0.046999999999999986,0.19583333333333328
1997-10-07 15:47:00,0.22,0.169,0.05099999999999999,0.23181818181818178
1997-10-07 15:52:00,0.204,0.149,0.05499999999999999,0.2696078431372549
1997-10-07 15:57:00,0.191,0.137,0.05399999999999999,0.2827225130890052
1997-10-07 16:02:00,0.191,0.139,0.05199999999999999,0.2722513089005235
1997-10-07 16:07:00,0.198,0.155,0.04300000000000001,0.2171717171717172
