Date_Time,Q_recorded,Q_predicted_1,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1993-01-06 17:35:00,0.002,0.0,,,,,,,
1993-01-06 17:40:00,0.002,0.0,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:45:00,0.002,0.0,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:50:00,0.002,0.0,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:55:00,0.285,0.0,300.0,0.002,0.285,0.0,0.0,43.05,0.0
1993-01-06 18:00:00,1.899,0.0,300.0,0.285,1.899,0.0,0.0,327.6,0.0
1993-01-06 18:05:00,1.899,0.03,300.0,1.899,1.899,0.0,0.03,569.7,4.5
1993-01-06 18:10:00,1.04,0.21,300.0,1.899,1.04,0.03,0.21,440.85,36.0
1993-01-06 18:15:00,0.492,0.661,300.0,1.04,0.492,0.21,0.661,229.8,130.65
1993-01-06 18:20:00,0.236,0.706,300.0,0.492,0.236,0.661,0.706,109.2,205.05
1993-01-06 18:25:00,0.157,0.512,300.0,0.236,0.157,0.706,0.512,58.95,182.7
1993-01-06 18:30:00,0.1,0.379,300.0,0.157,0.1,0.512,0.379,38.550000000000004,133.65
1993-01-06 18:35:00,0.061,0.294,300.0,0.1,0.061,0.379,0.294,24.150000000000002,100.95
1993-01-06 18:40:00,0.036,0.237,300.0,0.061,0.036,0.294,0.237,14.55,79.64999999999999
1993-01-06 18:45:00,0.018,0.196,300.0,0.036,0.018,0.237,0.196,8.1,64.95
1993-01-06 18:50:00,0.015,0.172,300.0,0.018,0.015,0.196,0.172,4.95,55.199999999999996
1993-01-06 18:55:00,0.014,0.177,300.0,0.015,0.014,0.172,0.177,4.35,52.349999999999994
1993-01-06 19:00:00,0.011,0.216,300.0,0.014,0.011,0.177,0.216,3.75,58.95
1993-01-06 19:05:00,0.007,0.253,300.0,0.011,0.007,0.216,0.253,2.6999999999999997,70.35
1993-01-06 19:10:00,0.007,0.261,300.0,0.007,0.007,0.253,0.261,2.1,77.10000000000001
1993-01-06 19:15:00,0.003,0.228,300.0,0.007,0.003,0.261,0.228,1.5,73.35
1993-01-06 19:20:00,0.005,0.188,300.0,0.003,0.005,0.228,0.188,1.2,62.400000000000006
1993-01-06 19:25:00,0.005,0.152,300.0,0.005,0.005,0.188,0.152,1.5,50.99999999999999
1993-01-06 19:30:00,0.005,0.124,300.0,0.005,0.005,0.152,0.124,1.5,41.400000000000006
1993-01-06 19:35:00,0.005,0.102,300.0,0.005,0.005,0.124,0.102,1.5,33.9
1993-01-06 19:40:00,0.005,0.084,300.0,0.005,0.005,0.102,0.084,1.5,27.9
1993-01-06 19:45:00,0.005,0.071,300.0,0.005,0.005,0.084,0.071,1.5,23.25
1993-01-06 19:50:00,0.005,0.06,300.0,0.005,0.005,0.071,0.06,1.5,19.650000000000002
1993-01-06 19:55:00,0.005,0.051,300.0,0.005,0.005,0.06,0.051,1.5,16.65
1993-01-06 20:00:00,0.005,0.043,300.0,0.005,0.005,0.051,0.043,1.5,14.1
1993-01-06 20:05:00,0.005,0.037,300.0,0.005,0.005,0.043,0.037,1.5,11.999999999999998
1993-01-06 20:10:00,0.005,0.032,300.0,0.005,0.005,0.037,0.032,1.5,10.350000000000001
1993-01-06 20:15:00,0.005,0.028,300.0,0.005,0.005,0.032,0.028,1.5,9.0
1993-01-06 20:20:00,0.005,0.024,300.0,0.005,0.005,0.028,0.024,1.5,7.800000000000001
1993-01-06 20:25:00,0.005,0.021,300.0,0.005,0.005,0.024,0.021,1.5,6.75
1993-01-06 20:30:00,0.005,0.019,300.0,0.005,0.005,0.021,0.019,1.5,6.0
1993-01-06 20:35:00,0.005,0.016,300.0,0.005,0.005,0.019,0.016,1.5,5.250000000000001
1993-01-06 20:40:00,0.005,0.014,300.0,0.005,0.005,0.016,0.014,1.5,4.5
1993-01-06 20:45:00,0.005,0.014,300.0,0.005,0.005,0.014,0.014,1.5,4.2
1993-01-06 20:50:00,0.005,0.015,300.0,0.005,0.005,0.014,0.015,1.5,4.35
1993-01-06 20:55:00,0.005,0.018,300.0,0.005,0.005,0.015,0.018,1.5,4.95
1993-01-06 21:00:00,0.005,0.026,300.0,0.005,0.005,0.018,0.026,1.5,6.6
1993-01-06 21:05:00,0.005,0.033,300.0,0.005,0.005,0.026,0.033,1.5,8.85
1993-01-06 21:10:00,0.005,0.035,300.0,0.005,0.005,0.033,0.035,1.5,10.200000000000001
1993-01-06 21:15:00,0.005,0.046,300.0,0.005,0.005,0.035,0.046,1.5,12.15
1993-01-06 21:20:00,0.005,0.054,300.0,0.005,0.005,0.046,0.054,1.5,15.0
1993-01-06 21:25:00,0.005,0.059,300.0,0.005,0.005,0.054,0.059,1.5,16.95
1993-01-06 21:30:00,0.032,0.063,300.0,0.005,0.032,0.059,0.063,5.55,18.3
1993-01-06 21:35:00,0.916,0.069,300.0,0.032,0.916,0.063,0.069,142.20000000000002,19.8
1993-01-06 21:40:00,0.972,0.108,300.0,0.916,0.972,0.069,0.108,283.2,26.549999999999997
1993-01-06 21:45:00,0.499,0.437,300.0,0.972,0.499,0.108,0.437,220.65,81.75
1993-01-06 21:50:00,0.331,0.941,300.0,0.499,0.331,0.437,0.941,124.50000000000001,206.7
1993-01-06 21:55:00,1.096,0.909,300.0,0.331,1.096,0.941,0.909,214.05,277.5
1993-01-06 22:00:00,8.768,0.703,300.0,1.096,8.768,0.909,0.703,1479.6000000000001,241.8
1993-01-06 22:05:00,9.516,0.783,300.0,8.768,9.516,0.703,0.783,2742.6,222.9
1993-01-06 22:10:00,5.597,3.929,300.0,9.516,5.597,0.783,3.929,2266.95,706.8
1993-01-06 22:15:00,3.898,6.196,300.0,5.597,3.898,3.929,6.196,1424.2500000000002,1518.75
1993-01-06 22:20:00,3.01,4.336,300.0,3.898,3.01,6.196,4.336,1036.1999999999998,1579.8
1993-01-06 22:25:00,2.054,3.537,300.0,3.01,2.054,4.336,3.537,759.6,1180.95
1993-01-06 22:30:00,2.18,2.895,300.0,2.054,2.18,3.537,2.895,635.1,964.8000000000001
1993-01-06 22:35:00,3.05,2.403,300.0,2.18,3.05,2.895,2.403,784.5000000000001,794.7
1993-01-06 22:40:00,1.917,2.011,300.0,3.05,1.917,2.403,2.011,745.05,662.0999999999999
1993-01-06 22:45:00,1.236,1.767,300.0,1.917,1.236,2.011,1.767,472.95,566.7
1993-01-06 22:50:00,0.922,1.601,300.0,1.236,0.922,1.767,1.601,323.7,505.2
1993-01-06 22:55:00,0.749,1.343,300.0,0.922,0.749,1.601,1.343,250.65,441.59999999999997
1993-01-06 23:00:00,0.61,1.051,300.0,0.749,0.61,1.343,1.051,203.85,359.1
1993-01-06 23:05:00,0.48,0.82,300.0,0.61,0.48,1.051,0.82,163.49999999999997,280.65
1993-01-06 23:10:00,0.357,0.656,300.0,0.48,0.357,0.82,0.656,125.55,221.4
1993-01-06 23:15:00,0.289,0.519,300.0,0.357,0.289,0.656,0.519,96.89999999999999,176.25
1993-01-06 23:20:00,0.236,0.412,300.0,0.289,0.236,0.519,0.412,78.74999999999999,139.65
1993-01-06 23:25:00,0.201,0.334,300.0,0.236,0.201,0.412,0.334,65.55,111.9
1993-01-06 23:30:00,0.177,0.277,300.0,0.201,0.177,0.334,0.277,56.7,91.64999999999999
1993-01-06 23:35:00,0.154,0.234,300.0,0.177,0.154,0.277,0.234,49.64999999999999,76.65
1993-01-06 23:40:00,0.127,0.202,300.0,0.154,0.127,0.234,0.202,42.150000000000006,65.4
1993-01-06 23:45:00,0.11,0.176,300.0,0.127,0.11,0.202,0.176,35.55,56.7
1993-01-06 23:50:00,0.096,0.154,300.0,0.11,0.096,0.176,0.154,30.900000000000002,49.49999999999999
1993-01-06 23:55:00,0.08,0.136,300.0,0.096,0.08,0.154,0.136,26.4,43.50000000000001
1993-01-07 00:00:00,0.069,0.121,300.0,0.08,0.069,0.136,0.121,22.35,38.550000000000004
1993-01-07 00:05:00,0.061,0.107,300.0,0.069,0.061,0.121,0.107,19.5,34.199999999999996
1993-01-07 00:10:00,0.054,0.094,300.0,0.061,0.054,0.107,0.094,17.25,30.150000000000002
1993-01-07 00:15:00,0.048,0.082,300.0,0.054,0.048,0.094,0.082,15.3,26.4
1993-01-07 00:20:00,0.042,0.071,300.0,0.048,0.042,0.082,0.071,13.5,22.95
1993-01-07 00:25:00,0.041,0.061,300.0,0.042,0.041,0.071,0.061,12.450000000000001,19.8
1993-01-07 00:30:00,0.039,0.052,300.0,0.041,0.039,0.061,0.052,12.0,16.95
1993-01-07 00:35:00,0.038,0.045,300.0,0.039,0.038,0.052,0.045,11.55,14.55
1993-01-07 00:40:00,0.036,0.039,300.0,0.038,0.036,0.045,0.039,11.1,12.599999999999998
1993-01-07 00:45:00,0.035,0.033,300.0,0.036,0.035,0.039,0.033,10.65,10.8
1993-01-07 00:50:00,0.035,0.029,300.0,0.035,0.035,0.033,0.029,10.500000000000002,9.3
1993-01-07 00:55:00,0.035,0.025,300.0,0.035,0.035,0.029,0.025,10.500000000000002,8.100000000000001
1993-01-07 01:00:00,0.035,0.022,300.0,0.035,0.035,0.025,0.022,10.500000000000002,7.05
1993-01-07 01:05:00,0.035,0.019,300.0,0.035,0.035,0.022,0.019,10.500000000000002,6.1499999999999995
1993-01-07 01:10:00,0.035,0.017,300.0,0.035,0.035,0.019,0.017,10.500000000000002,5.4
1993-01-07 01:15:00,0.035,0.015,300.0,0.035,0.035,0.017,0.015,10.500000000000002,4.8
1993-01-07 01:20:00,0.035,0.013,300.0,0.035,0.035,0.015,0.013,10.500000000000002,4.199999999999999
1993-01-07 01:25:00,0.035,0.012,300.0,0.035,0.035,0.013,0.012,10.500000000000002,3.75
1993-01-07 01:30:00,0.035,0.01,300.0,0.035,0.035,0.012,0.01,10.500000000000002,3.3
1993-01-07 01:35:00,0.035,0.009,300.0,0.035,0.035,0.01,0.009,10.500000000000002,2.85
1993-01-07 01:40:00,0.035,0.008,300.0,0.035,0.035,0.009,0.008,10.500000000000002,2.5500000000000003
1993-01-07 01:45:00,0.035,0.007,300.0,0.035,0.035,0.008,0.007,10.500000000000002,2.25
1993-01-07 01:50:00,0.036,0.006,300.0,0.035,0.036,0.007,0.006,10.65,1.9500000000000002
1993-01-07 01:55:00,0.036,0.006,300.0,0.036,0.036,0.006,0.006,10.799999999999999,1.8
1993-01-07 02:00:00,0.036,0.005,300.0,0.036,0.036,0.006,0.005,10.799999999999999,1.65
1993-01-07 02:05:00,0.036,0.005,300.0,0.036,0.036,0.005,0.005,10.799999999999999,1.5
