Date_Time,Q_recorded,Q_predicted_4
1997-10-07 13:47:00.000000000,2.18,1.748
1997-10-07 13:49:24.510447747,2.589446268608,1.98981414922496
1997-10-07 13:52:00.000000000,3.03,2.25
1997-10-07 15:02:00.000000000,0.586,0.345
1997-10-07 15:06:24.808393953,0.5100882603912533,0.2779152068573867
1997-10-07 15:07:00.000000000,0.5,0.269
