Date_Time,Q_recorded,Q_predicted_3,Q_diff,Q_sqr_diff,Q_var_rec,Q_sqr_var_rec
1997-10-07 08:37:00,0.078,0.0,-0.078,0.006084,-0.5853047210300429,0.3425816164600564
1997-10-07 08:42:00,0.078,0.002,-0.076,0.005776,-0.5853047210300429,0.3425816164600564
1997-10-07 08:47:00,0.078,0.002,-0.076,0.005776,-0.5853047210300429,0.3425816164600564
1997-10-07 08:52:00,0.13,0.041,-0.089,0.007921,-0.5333047210300429,0.28441392547293187
1997-10-07 08:57:00,0.323,0.099,-0.224,0.050176000000000005,-0.3403047210300429,0.11580730315533531
1997-10-07 09:02:00,0.496,0.174,-0.322,0.10368400000000001,-0.1673047210300429,0.02799086967894048
1997-10-07 09:07:00,0.422,0.23,-0.19199999999999998,0.036863999999999994,-0.2413047210300429,0.05822796839138684
1997-10-07 09:12:00,0.386,0.259,-0.127,0.016129,-0.2773047210300429,0.0768979083055499
1997-10-07 09:17:00,0.422,0.328,-0.09399999999999997,0.008835999999999995,-0.2413047210300429,0.05822796839138684
1997-10-07 09:22:00,0.499,0.446,-0.05299999999999999,0.002808999999999999,-0.1643047210300429,0.026996041352760222
1997-10-07 09:27:00,0.504,0.524,0.020000000000000018,0.0004000000000000007,-0.1593047210300429,0.02537799414245979
1997-10-07 09:32:00,0.438,0.529,0.09100000000000003,0.008281000000000005,-0.2253047210300429,0.05076221731842546
1997-10-07 09:37:00,0.344,0.461,0.11700000000000005,0.013689000000000012,-0.3193047210300429,0.10195550487207354
1997-10-07 09:42:00,0.265,0.387,0.122,0.014884,-0.3983047210300429,0.1586466507948203
1997-10-07 09:47:00,0.198,0.355,0.15699999999999997,0.02464899999999999,-0.4653047210300429,0.21650848341284604
1997-10-07 09:52:00,0.157,0.322,0.165,0.027225000000000003,-0.5063047210300429,0.2563444705373095
1997-10-07 09:57:00,0.121,0.283,0.16199999999999998,0.026243999999999993,-0.5423047210300429,0.29409441045147267
1997-10-07 10:02:00,0.097,0.238,0.141,0.019880999999999996,-0.5663047210300429,0.32070103706091474
1997-10-07 10:07:00,0.083,0.205,0.12199999999999998,0.014883999999999996,-0.5803047210300429,0.33675356924975597
1997-10-07 10:12:00,0.078,0.205,0.127,0.016129,-0.5853047210300429,0.3425816164600564
1997-10-07 10:17:00,0.078,0.197,0.11900000000000001,0.014161000000000002,-0.5853047210300429,0.3425816164600564
1997-10-07 10:22:00,0.078,0.188,0.11,0.0121,-0.5853047210300429,0.3425816164600564
1997-10-07 10:27:00,0.078,0.173,0.09499999999999999,0.009024999999999998,-0.5853047210300429,0.3425816164600564
1997-10-07 10:32:00,0.078,0.186,0.108,0.011663999999999999,-0.5853047210300429,0.3425816164600564
1997-10-07 10:37:00,0.102,0.237,0.135,0.018225,-0.5613047210300429,0.3150629898506143
1997-10-07 10:42:00,0.22,0.385,0.165,0.027225000000000003,-0.4433047210300429,0.1965190756875242
1997-10-07 10:47:00,0.366,0.544,0.17800000000000005,0.03168400000000002,-0.2973047210300429,0.08839009714675164
1997-10-07 10:52:00,0.496,0.716,0.21999999999999997,0.04839999999999999,-0.1673047210300429,0.02799086967894048
1997-10-07 10:57:00,0.58,0.889,0.30900000000000005,0.09548100000000004,-0.08330472103004294,0.006939676545893278
1997-10-07 11:02:00,0.695,1.036,0.3410000000000001,0.11628100000000005,0.03169527896995705,0.0010045907089834018
1997-10-07 11:07:00,0.81,1.194,0.3839999999999999,0.14745599999999992,0.14669527896995715,0.021519504872073554
