Date_Time,Q_recorded,Q_predicted_2,Q_diff,Q_sqr_diff
1997-10-07 08:37:00,0.078,0.001,-0.077,0.005929
1997-10-07 08:42:00,0.078,0.01,-0.068,0.0046240000000000005
1997-10-07 08:47:00,0.078,0.012,-0.066,0.0043560000000000005
1997-10-07 08:52:00,0.13,0.029,-0.101,0.010201000000000002
1997-10-07 08:57:00,0.323,0.159,-0.164,0.026896000000000003
1997-10-07 09:02:00,0.496,0.263,-0.23299999999999998,0.05428899999999999
1997-10-07 09:07:00,0.422,0.302,-0.12,0.0144
1997-10-07 09:12:00,0.386,0.332,-0.05399999999999999,0.0029159999999999993
1997-10-07 09:17:00,0.422,0.395,-0.02699999999999997,0.0007289999999999983
1997-10-07 09:22:00,0.499,0.506,0.007000000000000006,4.9000000000000087e-05
1997-10-07 09:27:00,0.504,0.557,0.05300000000000005,0.002809000000000005
1997-10-07 09:32:00,0.438,0.544,0.10600000000000004,0.011236000000000008
1997-10-07 09:37:00,0.344,0.471,0.127,0.016129
1997-10-07 09:42:00,0.265,0.394,0.129,0.016641
1997-10-07 09:47:00,0.198,0.347,0.14899999999999997,0.022200999999999988
1997-10-07 09:52:00,0.157,0.32,0.163,0.026569000000000002
1997-10-07 09:57:00,0.121,0.281,0.16000000000000003,0.02560000000000001
1997-10-07 10:02:00,0.097,0.236,0.13899999999999998,0.019320999999999994
1997-10-07 10:07:00,0.083,0.206,0.12299999999999998,0.015128999999999997
1997-10-07 10:12:00,0.078,0.188,0.11,0.0121
1997-10-07 10:17:00,0.078,0.193,0.115,0.013225
1997-10-07 10:22:00,0.078,0.184,0.106,0.011236
1997-10-07 10:27:00,0.078,0.174,0.09599999999999999,0.009215999999999998
1997-10-07 10:32:00,0.078,0.177,0.09899999999999999,0.009800999999999999
1997-10-07 10:37:00,0.102,0.241,0.139,0.019321000000000005
1997-10-07 10:42:00,0.22,0.401,0.18100000000000002,0.032761000000000005
1997-10-07 10:47:00,0.366,0.581,0.21499999999999997,0.04622499999999999
1997-10-07 10:52:00,0.496,0.773,0.277,0.07672900000000002
1997-10-07 10:57:00,0.58,0.969,0.389,0.151321
1997-10-07 11:02:00,0.695,1.141,0.44600000000000006,0.19891600000000006
1997-10-07 11:07:00,0.81,1.321,0.5109999999999999,0.2611209999999999
1997-10-07 11:12:00,0.922,1.594,0.672,0.45158400000000004
1997-10-07 11:17:00,0.998,1.719,0.7210000000000001,0.5198410000000001
1997-10-07 11:22:00,0.928,1.514,0.586,0.343396
1997-10-07 11:27:00,0.718,1.308,0.5900000000000001,0.3481000000000001
1997-10-07 11:32:00,0.54,1.174,0.6339999999999999,0.40195599999999987
1997-10-07 11:37:00,0.443,1.08,0.637,0.405769
1997-10-07 11:42:00,0.371,1.014,0.643,0.413449
1997-10-07 11:47:00,0.366,1.014,0.648,0.419904
1997-10-07 11:52:00,0.443,1.071,0.6279999999999999,0.39438399999999985
1997-10-07 11:57:00,0.559,1.109,0.5499999999999999,0.30249999999999994
1997-10-07 12:02:00,0.695,1.256,0.561,0.3147210000000001
