Date_Time,Q_recorded,Q_predicted_1
1993-01-06 22:00:00.000000000,8.768,0.703
1993-01-06 22:03:00.046888537,9.216916908849493,0.7510125036202666
1993-01-06 22:04:37.119863909,9.458952194080426,0.7768986303829334
1993-01-06 22:05:00.000000000,9.516,0.783
