Date_Time,Q_recorded,Q_predicted_3,Q_abs_diff,Q_rel_diff,Q_diff,Q_sqr_diff,Q_sqr_rel_diff,Q_var_rec,Q_sqr_var_rec,Q_var_pre,Q_sqr_var_pre,Q_prod_var_rec_pre,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1993-01-06 17:35:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.4202933333333333,0.1766464860444444,0.1641469623111111,,,,,,,
1993-01-06 17:40:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.4202933333333333,0.1766464860444444,0.1641469623111111,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:45:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.4202933333333333,0.1766464860444444,0.1641469623111111,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:50:00,0.002,0.0,0.002,1.0,-0.002,4e-06,1.0,-0.3905533333333333,0.15253190617777776,-0.4202933333333333,0.1766464860444444,0.1641469623111111,300.0,0.002,0.002,0.0,0.0,0.6,0.0
1993-01-06 17:55:00,0.285,0.0,0.285,1.0,-0.285,0.08122499999999999,1.0,-0.10755333333333333,0.01156771951111111,-0.4202933333333333,0.1766464860444444,0.045203948977777776,300.0,0.002,0.285,0.0,0.0,43.05,0.0
1993-01-06 18:00:00,1.899,0.0,1.899,1.0,-1.899,3.606201,1.0,1.5064466666666667,2.2693815595111113,-0.4202933333333333,0.1766464860444444,-0.6331494910222222,300.0,0.285,1.899,0.0,0.0,327.6,0.0
1993-01-06 18:05:00,1.899,0.028,1.871,0.9852553975776724,-1.871,3.500641,0.9707281984559374,1.5064466666666667,2.2693815595111113,-0.39229333333333327,0.15389405937777773,-0.5909689843555554,300.0,1.899,1.899,0.0,0.028,569.7,4.2
1993-01-06 18:10:00,1.04,0.054,0.986,0.948076923076923,-0.986,0.972196,0.8988498520710059,0.6474466666666667,0.41918718617777784,-0.3662933333333333,0.13417080604444442,-0.23715539768888888,300.0,1.899,1.04,0.028,0.054,440.85,12.3
1993-01-06 18:15:00,0.492,0.259,0.23299999999999998,0.4735772357723577,-0.23299999999999998,0.05428899999999999,0.2242753982417873,0.09944666666666668,0.009889639511111114,-0.1612933333333333,0.026015539377777765,-0.016040084355555553,300.0,1.04,0.492,0.054,0.259,229.8,46.95
1993-01-06 18:20:00,0.236,0.552,0.31600000000000006,1.338983050847458,0.31600000000000006,0.09985600000000004,1.7928756104567665,-0.15655333333333332,0.024508946177777775,0.13170666666666675,0.017346646044444466,-0.0206191176888889,300.0,0.492,0.236,0.259,0.552,109.2,121.65
1993-01-06 18:25:00,0.157,0.451,0.29400000000000004,1.8726114649681531,0.29400000000000004,0.08643600000000003,3.5066736987301725,-0.2355533333333333,0.055485372844444436,0.030706666666666715,0.0009428993777777808,-0.007233057688888899,300.0,0.236,0.157,0.552,0.451,58.95,150.45000000000002
1993-01-06 18:30:00,0.1,0.361,0.261,2.61,0.261,0.068121,6.812099999999999,-0.29255333333333333,0.08558745284444444,-0.05929333333333331,0.003515699377777775,0.017346462311111106,300.0,0.157,0.1,0.451,0.361,38.550000000000004,121.80000000000001
1993-01-06 18:35:00,0.061,0.298,0.237,3.8852459016393444,0.237,0.056169,15.095135716205322,-0.3315533333333333,0.10992761284444443,-0.12229333333333331,0.014955659377777772,0.0405467623111111,300.0,0.1,0.061,0.361,0.298,24.150000000000002,98.85000000000001
1993-01-06 18:40:00,0.036,0.252,0.216,6.0,0.216,0.046655999999999996,36.0,-0.35655333333333333,0.1271302795111111,-0.1682933333333333,0.02832264604444443,0.06000554897777777,300.0,0.061,0.036,0.298,0.252,14.55,82.5
1993-01-06 18:45:00,0.018,0.218,0.2,11.111111111111112,0.2,0.04000000000000001,123.45679012345683,-0.3745533333333333,0.14029019951111107,-0.2022933333333333,0.040922592711111094,0.0757696423111111,300.0,0.036,0.018,0.252,0.218,8.1,70.5
1993-01-06 18:50:00,0.015,0.197,0.182,12.133333333333333,0.182,0.033124,147.21777777777777,-0.3775533333333333,0.14254651951111108,-0.2232933333333333,0.04985991271111109,0.08430514231111108,300.0,0.018,0.015,0.218,0.197,4.95,62.25000000000001
1993-01-06 18:55:00,0.014,0.203,0.189,13.5,0.189,0.035721,182.25,-0.3785533333333333,0.14330262617777775,-0.21729333333333328,0.04721639271111109,0.08225711564444442,300.0,0.015,0.014,0.197,0.203,4.35,60.0
1993-01-06 19:00:00,0.011,0.234,0.223,20.272727272727273,0.223,0.049729,410.9834710743802,-0.3815533333333333,0.14558294617777776,-0.18629333333333328,0.03470520604444442,0.07108084231111109,300.0,0.014,0.011,0.203,0.234,3.75,65.55000000000001
1993-01-06 19:05:00,0.007,0.276,0.269,38.42857142857143,0.269,0.07236100000000001,1476.7551020408164,-0.3855533333333333,0.14865137284444443,-0.14429333333333327,0.020820566044444426,0.05563277564444442,300.0,0.011,0.007,0.234,0.276,2.6999999999999997,76.5
1993-01-06 19:10:00,0.007,0.291,0.284,40.57142857142857,0.284,0.08065599999999999,1646.0408163265304,-0.3855533333333333,0.14865137284444443,-0.12929333333333332,0.01671676604444444,0.04984947564444443,300.0,0.007,0.007,0.276,0.291,2.1,85.05
1993-01-06 19:15:00,0.003,0.265,0.262,87.33333333333333,0.262,0.06864400000000001,7627.11111111111,-0.3895533333333333,0.1517517995111111,-0.15529333333333328,0.024116019377777763,0.060495035644444424,300.0,0.007,0.003,0.291,0.265,1.5,83.4
1993-01-06 19:20:00,0.005,0.228,0.223,44.6,0.223,0.049729,1989.16,-0.3875533333333333,0.15019758617777776,-0.1922933333333333,0.03697672604444443,0.07452392231111109,300.0,0.003,0.005,0.265,0.228,1.2,73.95
1993-01-06 19:25:00,0.005,0.193,0.188,37.6,0.188,0.035344,1413.7600000000002,-0.3875533333333333,0.15019758617777776,-0.2272933333333333,0.051662259377777756,0.08808828897777775,300.0,0.005,0.005,0.228,0.193,1.5,63.150000000000006
1993-01-06 19:30:00,0.005,0.164,0.159,31.8,0.159,0.025281,1011.24,-0.3875533333333333,0.15019758617777776,-0.25629333333333326,0.06568627271111108,0.0993273356444444,300.0,0.005,0.005,0.193,0.164,1.5,53.55
1993-01-06 19:35:00,0.005,0.14,0.135,27.0,0.135,0.018225,729.0,-0.3875533333333333,0.15019758617777776,-0.2802933333333333,0.07856435271111108,0.10862861564444441,300.0,0.005,0.005,0.164,0.14,1.5,45.60000000000001
1993-01-06 19:40:00,0.005,0.121,0.11599999999999999,23.2,0.11599999999999999,0.013455999999999997,538.24,-0.3875533333333333,0.15019758617777776,-0.2992933333333333,0.08957649937777776,0.11599212897777776,300.0,0.005,0.005,0.14,0.121,1.5,39.15
1993-01-06 19:45:00,0.005,0.104,0.09899999999999999,19.799999999999997,0.09899999999999999,0.009800999999999999,392.0399999999999,-0.3875533333333333,0.15019758617777776,-0.3162933333333333,0.10004147271111109,0.12258053564444443,300.0,0.005,0.005,0.121,0.104,1.5,33.75
1993-01-06 19:50:00,0.005,0.091,0.086,17.2,0.086,0.007395999999999999,295.84,-0.3875533333333333,0.15019758617777776,-0.3292933333333333,0.10843409937777777,0.12761872897777776,300.0,0.005,0.005,0.104,0.091,1.5,29.25
1993-01-06 19:55:00,0.005,0.08,0.075,15.0,0.075,0.005625,225.0,-0.3875533333333333,0.15019758617777776,-0.3402933333333333,0.11579955271111107,0.13188181564444443,300.0,0.005,0.005,0.091,0.08,1.5,25.65
1993-01-06 20:00:00,0.005,0.07,0.065,13.0,0.065,0.0042250000000000005,169.0,-0.3875533333333333,0.15019758617777776,-0.3502933333333333,0.12270541937777775,0.13575734897777775,300.0,0.005,0.005,0.08,0.07,1.5,22.500000000000004
1993-01-06 20:05:00,0.005,0.062,0.057,11.4,0.057,0.003249,129.96,-0.3875533333333333,0.15019758617777776,-0.3582933333333333,0.12837411271111107,0.13885777564444443,300.0,0.005,0.005,0.07,0.062,1.5,19.8
1993-01-06 20:10:00,0.005,0.054,0.049,9.8,0.049,0.0024010000000000004,96.04000000000002,-0.3875533333333333,0.15019758617777776,-0.3662933333333333,0.13417080604444442,0.1419582023111111,300.0,0.005,0.005,0.062,0.054,1.5,17.4
