Date_Time,Q_recorded,Q_predicted_2,Q_var_rec,Q_var_pre,Q_sqr_var_rec,Q_sqr_var_pre,Q_prod_var_rec_pre
1993-01-06 17:35:00,0.002,0.0,-0.3905533333333333,-0.49406666666666665,0.15253190617777776,0.2441018711111111,0.19295938355555553
1993-01-06 17:40:00,0.002,0.0,-0.3905533333333333,-0.49406666666666665,0.15253190617777776,0.2441018711111111,0.19295938355555553
1993-01-06 17:45:00,0.002,0.0,-0.3905533333333333,-0.49406666666666665,0.15253190617777776,0.2441018711111111,0.19295938355555553
1993-01-06 17:50:00,0.002,0.0,-0.3905533333333333,-0.49406666666666665,0.15253190617777776,0.2441018711111111,0.19295938355555553
1993-01-06 17:55:00,0.285,0.0,-0.10755333333333333,-0.49406666666666665,0.01156771951111111,0.2441018711111111,0.05313851688888889
1993-01-06 18:00:00,1.899,0.0,1.5064466666666667,-0.49406666666666665,2.2693815595111113,0.2441018711111111,-0.7442850831111111
1993-01-06 18:05:00,1.899,0.031,1.5064466666666667,-0.4630666666666666,2.2693815595111113,0.21443073777777774,-0.6975852364444444
1993-01-06 18:10:00,1.04,0.176,0.6474466666666667,-0.31806666666666666,0.41918718617777784,0.10116640444444444,-0.20593120311111113
1993-01-06 18:15:00,0.492,0.749,0.09944666666666668,0.25493333333333335,0.009889639511111114,0.06499100444444444,0.025352270222222226
1993-01-06 18:20:00,0.236,0.745,-0.15655333333333332,0.25093333333333334,0.024508946177777775,0.06296753777777778,-0.03928444977777778
1993-01-06 18:25:00,0.157,0.587,-0.2355533333333333,0.09293333333333331,0.055485372844444436,0.00863660444444444,-0.021890756444444437
1993-01-06 18:30:00,0.1,0.464,-0.29255333333333333,-0.03006666666666663,0.08558745284444444,0.0009040044444444422,0.008796103555555546
1993-01-06 18:35:00,0.061,0.378,-0.3315533333333333,-0.11606666666666665,0.10992761284444443,0.013471471111111107,0.038482290222222215
1993-01-06 18:40:00,0.036,0.315,-0.35655333333333333,-0.17906666666666665,0.1271302795111111,0.03206487111111111,0.06384681688888888
1993-01-06 18:45:00,0.018,0.271,-0.3745533333333333,-0.22306666666666664,0.14029019951111107,0.04975873777777776,0.08355036355555553
1993-01-06 18:50:00,0.015,0.243,-0.3775533333333333,-0.25106666666666666,0.14254651951111108,0.0630344711111111,0.09479105688888888
1993-01-06 18:55:00,0.014,0.242,-0.3785533333333333,-0.25206666666666666,0.14330262617777775,0.06353760444444444,0.09542067688888888
1993-01-06 19:00:00,0.011,0.286,-0.3815533333333333,-0.20806666666666668,0.14558294617777776,0.04329173777777778,0.07938853022222223
1993-01-06 19:05:00,0.007,0.343,-0.3855533333333333,-0.15106666666666663,0.14865137284444443,0.022821137777777764,0.058244256888888866
1993-01-06 19:10:00,0.007,0.342,-0.3855533333333333,-0.15206666666666663,0.14865137284444443,0.023124271111111098,0.0586298102222222
1993-01-06 19:15:00,0.003,0.303,-0.3895533333333333,-0.19106666666666666,0.1517517995111111,0.03650647111111111,0.07443065688888888
1993-01-06 19:20:00,0.005,0.256,-0.3875533333333333,-0.23806666666666665,0.15019758617777776,0.05667573777777777,0.09226353022222221
1993-01-06 19:25:00,0.005,0.214,-0.3875533333333333,-0.2800666666666667,0.15019758617777776,0.07843733777777778,0.10854077022222222
1993-01-06 19:30:00,0.005,0.18,-0.3875533333333333,-0.31406666666666666,0.15019758617777776,0.09863787111111111,0.12171758355555555
1993-01-06 19:35:00,0.005,0.154,-0.3875533333333333,-0.34006666666666663,0.15019758617777776,0.11564533777777775,0.1317939702222222
1993-01-06 19:40:00,0.005,0.132,-0.3875533333333333,-0.36206666666666665,0.15019758617777776,0.1310922711111111,0.14032014355555553
1993-01-06 19:45:00,0.005,0.115,-0.3875533333333333,-0.37906666666666666,0.15019758617777776,0.14369153777777777,0.1469085502222222
1993-01-06 19:50:00,0.005,0.1,-0.3875533333333333,-0.3940666666666667,0.15019758617777776,0.1552885377777778,0.1527218502222222
1993-01-06 19:55:00,0.005,0.088,-0.3875533333333333,-0.4060666666666667,0.15019758617777776,0.1648901377777778,0.15737249022222222
1993-01-06 20:00:00,0.005,0.077,-0.3875533333333333,-0.41706666666666664,0.15019758617777776,0.17394460444444443,0.16163557688888885
1993-01-06 20:05:00,0.005,0.068,-0.3875533333333333,-0.42606666666666665,0.15019758617777776,0.18153280444444442,0.16512355688888888
1993-01-06 20:10:00,0.005,0.06,-0.3875533333333333,-0.43406666666666666,0.15019758617777776,0.1884138711111111,0.16822398355555554
