Date_Time,Q_recorded,Q_predicted_4,Q_var_rec,Q_var_pre,Q_sqr_var_rec,Q_sqr_var_pre,Q_prod_var_rec_pre
1997-10-07 08:37:00,0.078,0.001,-0.5853047210300429,-0.47151502145922747,0.3425816164600564,0.22232641546169574,0.27597996809666786
1997-10-07 08:42:00,0.078,0.008,-0.5853047210300429,-0.46451502145922746,0.3425816164600564,0.21577420516126655,0.27188283504945754
1997-10-07 08:47:00,0.078,0.012,-0.5853047210300429,-0.46051502145922746,0.3425816164600564,0.21207408498959274,0.26954161616533734
1997-10-07 08:52:00,0.13,0.049,-0.5333047210300429,-0.4235150214592275,0.28441392547293187,0.17936497340160992,0.22586256037134594
1997-10-07 08:57:00,0.323,0.106,-0.3403047210300429,-0.3665150214592275,0.11580730315533531,0.134333260955258,0.12472679213100259
1997-10-07 09:02:00,0.496,0.236,-0.1673047210300429,-0.23651502145922748,0.02799086967894048,0.05593935537585883,0.039570079684650664
1997-10-07 09:07:00,0.422,0.289,-0.2413047210300429,-0.1835150214592275,0.05822796839138684,0.03367776310118072,0.04428304105804123
1997-10-07 09:12:00,0.386,0.302,-0.2773047210300429,-0.17051502145922748,0.0768979083055499,0.02907537254324081,0.047284620457182854
1997-10-07 09:17:00,0.422,0.35,-0.2413047210300429,-0.12251502145922749,0.05822796839138684,0.015009930483154972,0.02956345307520861
1997-10-07 09:22:00,0.499,0.441,-0.1643047210300429,-0.031515021459227466,0.026996041352760222,0.0009931965775755677,0.005178066809114184
1997-10-07 09:27:00,0.504,0.49,-0.1593047210300429,0.017484978540772522,0.02537799414245979,0.0003057244745712756,-0.002785439628654053
1997-10-07 09:32:00,0.438,0.457,-0.2253047210300429,-0.015515021459227452,0.05076221731842546,0.0002407158908802883,0.00349560758164637
1997-10-07 09:37:00,0.344,0.38,-0.3193047210300429,-0.09251502145922746,0.10195550487207354,0.008559029195601319,0.02954048311812706
1997-10-07 09:42:00,0.265,0.308,-0.3983047210300429,-0.16451502145922747,0.1586466507948203,0.027065192285730077,0.06552710972756912
1997-10-07 09:47:00,0.198,0.264,-0.4653047210300429,-0.20851502145922746,0.21650848341284604,0.043478514174142086,0.09702302389065924
1997-10-07 09:52:00,0.157,0.23,-0.5063047210300429,-0.24251502145922746,0.2563444705373095,0.05881353563336956,0.12278650028550901
1997-10-07 09:57:00,0.121,0.201,-0.5423047210300429,-0.27151502145922746,0.29409441045147267,0.07372040687800474,0.14724387796791247
1997-10-07 10:02:00,0.097,0.166,-0.5663047210300429,-0.3065150214592275,0.32070103706091474,0.09395145838015069,0.17358090371898544
1997-10-07 10:07:00,0.083,0.14,-0.5803047210300429,-0.33251502145922746,0.33675356924975597,0.11056623949603049,0.19296003676619572
1997-10-07 10:12:00,0.078,0.131,-0.5853047210300429,-0.34151502145922746,0.3425816164600564,0.11663250988229659,0.19989035436276226
1997-10-07 10:17:00,0.078,0.124,-0.5853047210300429,-0.34851502145922747,0.3425816164600564,0.12146272018272579,0.20398748740997255
1997-10-07 10:22:00,0.078,0.117,-0.5853047210300429,-0.3555150214592275,0.3425816164600564,0.12639093048315497,0.20808462045718287
1997-10-07 10:27:00,0.078,0.113,-0.5853047210300429,-0.3595150214592275,0.3425816164600564,0.1292510506548288,0.21042583934130304
1997-10-07 10:32:00,0.078,0.119,-0.5853047210300429,-0.3535150214592275,0.3425816164600564,0.12497287039731807,0.20691401101512277
1997-10-07 10:37:00,0.102,0.154,-0.5613047210300429,-0.3185150214592275,0.3150629898506143,0.10145181889517216,0.17878398526404982
1997-10-07 10:42:00,0.22,0.249,-0.4433047210300429,-0.22351502145922747,0.1965190756875242,0.049958964817918915,0.09908526423400689
1997-10-07 10:47:00,0.366,0.388,-0.2973047210300429,-0.08451502145922746,0.08839009714675164,0.007142788852253678,0.025126714877783708
1997-10-07 10:52:00,0.496,0.531,-0.1673047210300429,0.05848497854077256,0.02799086967894048,0.003420492714914627,-0.009784813019211998
1997-10-07 10:57:00,0.58,0.67,-0.08330472103004294,0.19748497854077257,0.006939676545893278,0.039000316749249406,-0.016451431044963074
1997-10-07 11:02:00,0.695,0.779,0.03169527896995705,0.30648497854077256,0.0010045907089834018,0.09393304207113781,0.009714126894951087
1997-10-07 11:07:00,0.81,0.879,0.14669527896995715,0.40648497854077253,0.021519504872073554,0.16523003777929232,0.059629427324135675
1997-10-07 11:12:00,0.922,1.043,0.25869527896995714,0.5704849785407724,0.06692324736134395,0.3254531107406656,0.14758177067177514
1997-10-07 11:17:00,0.998,1.118,0.3346952789699571,0.6454849785407726,0.11202092976477741,0.41665085752178166,0.21604077496362065
1997-10-07 11:22:00,0.928,0.985,0.26469527896995715,0.5124849785407726,0.07006359070898344,0.26264085322993613,0.1356523543627623
1997-10-07 11:27:00,0.718,0.81,0.05469527896995707,0.3374849785407726,0.0029915735416014286,0.11389611074066573,0.01845883504945753
1997-10-07 11:32:00,0.54,0.704,-0.12330472103004286,0.2314849785407725,0.015204054228296694,0.0535852952900219,-0.02854319070161541
1997-10-07 11:37:00,0.443,0.634,-0.2203047210300429,0.16148497854077254,0.048534170108125024,0.026077398294313766,-0.03557590314796736
1997-10-07 11:42:00,0.371,0.589,-0.2923047210300429,0.1164849785407725,0.0854420499364512,0.01356875022564423,-0.03404910915655104
1997-10-07 11:47:00,0.366,0.583,-0.2973047210300429,0.1104849785407725,0.08839009714675164,0.012206930483154958,-0.03284770572307465
1997-10-07 11:52:00,0.443,0.615,-0.2203047210300429,0.14248497854077252,0.048534170108125024,0.020301969109764405,-0.03139011344839654
1997-10-07 11:57:00,0.559,0.66,-0.10430472103004285,0.18748497854077256,0.010879474829155062,0.03515061717843395,-0.01955556838401885
1997-10-07 12:02:00,0.695,0.745,0.03169527896995705,0.2724849785407725,0.0010045907089834018,0.07424806353036527,0.008636487409972545
1997-10-07 12:07:00,0.845,0.941,0.18169527896995707,0.4684849785407725,0.03301317439997053,0.21947817511834805,0.08512150886920002
1997-10-07 12:12:00,0.941,1.115,0.27769527896995705,0.6424849785407725,0.07711466796220227,0.41278694765053686,0.17841504534988667
1997-10-07 12:17:00,1.033,1.161,0.369695278969957,0.6884849785407725,0.13667459929267434,0.474011565676288,0.25452964620825574
1997-10-07 12:22:00,1.152,1.28,0.488695278969957,0.8074849785407725,0.23882307568752412,0.6520319905689919,0.3946140968520326
1997-10-07 12:27:00,1.36,1.537,0.6966952789699572,1.0644849785407724,0.48538431173902646,1.1331282695389486,0.7416216590837923
1997-10-07 12:32:00,1.65,1.745,0.986695278969957,1.2724849785407726,0.9735675735416013,1.6192180206119104,1.2555549208863674
1997-10-07 12:37:00,1.738,1.791,1.074695278969957,1.3184849785407724,1.154969942640314,1.738402638637661,1.4169695818305732
1997-10-07 12:42:00,1.747,1.753,1.0836952789699572,1.2804849785407724,1.1743954576617734,1.6396417802685623,1.387655526036582
1997-10-07 12:47:00,1.852,1.884,1.1886952789699572,1.4114849785407724,1.4129964662454644,1.9922898446462447,1.6778255303284275
1997-10-07 12:52:00,1.98,2.089,1.316695278969957,1.6164849785407724,1.7336864576617732,2.6130236858479616,2.1284181397704875
1997-10-07 12:57:00,2.06,2.155,1.3966952789699572,1.6824849785407723,1.9507577022969664,2.8307557030153427,2.349918826465766
1997-10-07 13:02:00,2.29,2.298,1.6266952789699571,1.8254849785407725,2.6461375306231467,3.3323954068780046,2.9695077964228482
1997-10-07 13:07:00,2.517,2.399,1.853695278969957,1.9264849785407725,3.436186187275507,3.7113443725432407,3.5711161097275688
1997-10-07 13:12:00,2.77,2.555,2.106695278969957,2.082484978540773,4.4381649984343055,4.3367436858479635,4.387161272817699
1997-10-07 13:17:00,3.12,2.684,2.456695278969957,2.211484978540773,6.035351693713276,4.890665810311482,5.432944706294093
1997-10-07 13:22:00,3.38,2.715,2.716695278969957,2.2424849785407726,7.380433238777653,5.0287388789810095,6.092148354362762
1997-10-07 13:27:00,3.28,2.764,2.616695278969957,2.2914849785407725,6.8470941829836605,5.250903406878004,5.996117925178212
1997-10-07 13:32:00,2.99,2.492,2.3266952789699573,2.0194849785407727,5.4135109211810875,4.078319578551825,4.6987261655215615
1997-10-07 13:37:00,2.38,2.075,1.716695278969957,1.6024849785407727,2.9470426808377383,2.5679581064488204,2.750978397281217
1997-10-07 13:42:00,2.1,1.82,1.4366952789699572,1.3474849785407725,2.064093324614563,1.8157157673930262,1.935925307152462
1997-10-07 13:47:00,2.18,1.748,1.5166952789699573,1.2754849785407725,2.3003645692497563,1.6268619304831549,1.9345220453498868
1997-10-07 13:52:00,3.03,2.25,2.366695278969957,1.7774849785407725,5.601246543498682,3.1594528489380904,4.2067653071524616
1997-10-07 13:57:00,4.988,3.528,4.3246952789699575,3.0554849785407727,18.702989255945038,9.335988454088307,13.214041461658901
1997-10-07 14:02:00,5.925,4.28,5.261695278969957,3.807484978540773,27.685437208734733,14.49694186181363,20.03382573633701
1997-10-07 14:07:00,5.519,4.079,4.855695278969957,3.6064849785407724,23.57777664221113,13.006733900440237,17.511992083976498
1997-10-07 14:12:00,4.792,3.325,4.128695278969957,2.852484978540773,17.04612470658881,8.136670552800753,11.777041264234008
