Date_Time,Q_recorded,Q_predicted_1
1985-10-23 16:20:00.000000000,0.038,0.03
1985-10-23 16:24:28.331363576,0.6837841483588267,1.1230030876654935
1985-10-23 16:25:00.000000000,0.76,1.252
1985-10-23 16:26:47.941467708,3.3880149338948264,4.141233285757866
1985-10-23 16:30:00.000000000,8.064,9.282
