Date_Time,Q_recorded,Q_predicted_3,Q_abs_diff,Q_rel_diff,Q_diff,Q_sqr_diff,Q_sqr_rel_diff,Q_var_rec,Q_sqr_var_rec,Q_var_pre,Q_sqr_var_pre,Q_prod_var_rec_pre,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1985-10-23 13:05:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.6183132530120483,0.3823112788503413,0.32170168094063,,,,,,,
1985-10-23 13:10:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.6183132530120483,0.3823112788503413,0.32170168094063,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:15:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.6183132530120483,0.3823112788503413,0.32170168094063,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:20:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.6183132530120483,0.3823112788503413,0.32170168094063,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:25:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.6183132530120483,0.3823112788503413,0.32170168094063,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:30:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.6183132530120483,0.3823112788503413,0.32108336768761797,300.0,0.028,0.029,0.0,0.0,8.55,0.0
1985-10-23 13:35:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.6183132530120483,0.3823112788503413,0.32108336768761797,300.0,0.029,0.029,0.0,0.0,8.700000000000001,0.0
1985-10-23 13:40:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.6183132530120483,0.3823112788503413,0.32108336768761797,300.0,0.029,0.029,0.0,0.0,8.700000000000001,0.0
1985-10-23 13:45:00,0.029,0.003,0.026000000000000002,0.896551724137931,-0.026000000000000002,0.0006760000000000002,0.8038049940546969,-0.519289156626506,0.2696612281898679,-0.6153132530120483,0.378610399332269,0.31952550021773846,300.0,0.029,0.029,0.0,0.003,8.700000000000001,0.45
1985-10-23 13:50:00,0.029,0.008,0.021,0.7241379310344828,-0.021,0.00044100000000000004,0.5243757431629014,-0.519289156626506,0.2696612281898679,-0.6103132530120483,0.37248226680214847,0.31692905443460595,300.0,0.029,0.029,0.003,0.008,8.700000000000001,1.65
1985-10-23 13:55:00,0.041,0.028,0.013000000000000001,0.3170731707317073,-0.013000000000000001,0.00016900000000000004,0.10053539559785842,-0.507289156626506,0.25734228843083173,-0.5903132530120483,0.34846973668166653,0.2994595122659312,300.0,0.029,0.041,0.008,0.028,10.500000000000002,5.4
1985-10-23 14:00:00,0.305,0.21,0.095,0.3114754098360656,-0.095,0.009025,0.09701693093254503,-0.24328915662650602,0.05918961373203658,-0.40831325301204835,0.166719712585281,0.09933818696472642,300.0,0.041,0.305,0.028,0.21,51.9,35.699999999999996
1985-10-23 14:05:00,1.497,0.605,0.8920000000000001,0.5958583834335338,-0.8920000000000001,0.7956640000000003,0.3550472131080242,0.9487108433734941,0.9000522643344464,-0.013313253012048332,0.00017724270576281398,-0.012630427493105082,300.0,0.305,1.497,0.21,0.605,270.3,122.24999999999999
1985-10-23 14:10:00,1.682,1.072,0.6099999999999999,0.3626634958382877,-0.6099999999999999,0.3720999999999999,0.13152481121364773,1.133710843373494,1.2853002763826389,0.45368674698795175,0.20583166439250974,0.5143495845550877,300.0,1.497,1.682,0.605,1.072,476.85,251.55
1985-10-23 14:15:00,0.885,0.952,0.06699999999999995,0.07570621468926547,0.06699999999999995,0.004488999999999993,0.005731430942577155,0.336710843373494,0.1133741920452896,0.33368674698795164,0.11134684511540126,0.1123559460008709,300.0,1.682,0.885,1.072,0.952,385.05,303.6
1985-10-23 14:20:00,0.492,0.727,0.235,0.4776422764227642,0.235,0.055224999999999996,0.2281421442263203,-0.05628915662650602,0.0031684691537233267,0.10868674698795167,0.01181280897082302,-0.006117885324430243,300.0,0.885,0.492,0.952,0.727,206.55,251.84999999999997
1985-10-23 14:25:00,0.269,0.561,0.29200000000000004,1.0855018587360596,0.29200000000000004,0.08526400000000002,1.1783142853194404,-0.279289156626506,0.078002433009145,-0.05731325301204826,0.003284808970823059,0.016006970097256514,300.0,0.492,0.269,0.727,0.561,114.15,193.20000000000002
1985-10-23 14:30:00,0.166,0.443,0.277,1.6686746987951808,0.277,0.07672900000000002,2.7844752503991876,-0.382289156626506,0.1461449992742052,-0.1753132530120483,0.030734736681666465,0.06702035563942521,300.0,0.269,0.166,0.561,0.443,65.25000000000001,150.6
1985-10-23 14:35:00,0.107,0.358,0.251,2.3457943925233646,0.251,0.063001,5.5027513319940615,-0.44128915662650603,0.19473611975613297,-0.26031325301204833,0.06776298969371469,0.11487341588038909,300.0,0.166,0.107,0.443,0.358,40.95,120.14999999999999
1985-10-23 14:40:00,0.078,0.295,0.21699999999999997,2.7820512820512815,0.21699999999999997,0.047088999999999985,7.739809335963179,-0.470289156626506,0.2211718908404703,-0.32331325301204833,0.10453145957323277,0.15205071708520837,300.0,0.107,0.078,0.358,0.295,27.75,97.95
1985-10-23 14:45:00,0.044,0.247,0.203,4.613636363636364,0.203,0.041209,21.285640495867774,-0.504289156626506,0.2543075534910727,-0.3713132530120483,0.1378735318623894,0.18724924720569028,300.0,0.078,0.044,0.295,0.247,18.3,81.30000000000001
1985-10-23 14:50:00,0.039,0.21,0.17099999999999999,4.384615384615384,0.17099999999999999,0.029240999999999996,19.224852071005913,-0.509289156626506,0.25937544505733773,-0.40831325301204835,0.166719712585281,0.20794951226593125,300.0,0.044,0.039,0.247,0.21,12.45,68.55
1985-10-23 14:55:00,0.036,0.181,0.145,4.027777777777778,0.145,0.021025,16.222993827160494,-0.512289156626506,0.2624401799970968,-0.4373132530120483,0.1912428812599798,0.22403083756713607,300.0,0.039,0.036,0.21,0.181,11.25,58.650000000000006
1985-10-23 15:00:00,0.035,0.156,0.121,3.457142857142857,0.121,0.014641,11.951836734693876,-0.513289156626506,0.2634657583103498,-0.4623132530120483,0.21373354391058216,0.23730037973581075,300.0,0.036,0.035,0.181,0.156,10.65,50.55
1985-10-23 15:05:00,0.035,0.136,0.101,2.8857142857142857,0.101,0.010201000000000002,8.32734693877551,-0.513289156626506,0.2634657583103498,-0.4823132530120483,0.2326260740310641,0.24756616286834088,300.0,0.035,0.035,0.156,0.136,10.500000000000002,43.800000000000004
