Date_Time,Q_recorded,Q_predicted_2,Q_abs_diff,Q_rel_diff,Q_diff,Q_sqr_diff,Q_sqr_rel_diff,Q_var_rec,Q_sqr_var_rec,Q_var_pre,Q_sqr_var_pre,Q_prod_var_rec_pre,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1985-10-23 13:05:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.42293975903614456,0.17887803977355202,0.22005097053273331,,,,,,,
1985-10-23 13:10:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.42293975903614456,0.17887803977355202,0.22005097053273331,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:15:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.42293975903614456,0.17887803977355202,0.22005097053273331,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:20:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.42293975903614456,0.17887803977355202,0.22005097053273331,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:25:00,0.028,0.0,0.028,1.0,-0.028,0.0007840000000000001,1.0,-0.520289156626506,0.2707008065031209,-0.42293975903614456,0.17887803977355202,0.22005097053273331,300.0,0.028,0.028,0.0,0.0,8.4,0.0
1985-10-23 13:30:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.42293975903614456,0.17887803977355202,0.21962803077369716,300.0,0.028,0.029,0.0,0.0,8.55,0.0
1985-10-23 13:35:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.42293975903614456,0.17887803977355202,0.21962803077369716,300.0,0.029,0.029,0.0,0.0,8.700000000000001,0.0
1985-10-23 13:40:00,0.029,0.0,0.029,1.0,-0.029,0.0008410000000000001,1.0,-0.519289156626506,0.2696612281898679,-0.42293975903614456,0.17887803977355202,0.21962803077369716,300.0,0.029,0.029,0.0,0.0,8.700000000000001,0.0
1985-10-23 13:45:00,0.029,0.003,0.026000000000000002,0.896551724137931,-0.026000000000000002,0.0006760000000000002,0.8038049940546969,-0.519289156626506,0.2696612281898679,-0.41993975903614456,0.17634940121933515,0.21807016330381765,300.0,0.029,0.029,0.0,0.003,8.700000000000001,0.45
1985-10-23 13:50:00,0.029,0.008,0.021,0.7241379310344828,-0.021,0.00044100000000000004,0.5243757431629014,-0.519289156626506,0.2696612281898679,-0.41493975903614455,0.1721750036289737,0.21547371752068512,300.0,0.029,0.029,0.003,0.008,8.700000000000001,1.65
1985-10-23 13:55:00,0.041,0.021,0.02,0.4878048780487805,-0.02,0.0004,0.23795359904818558,-0.507289156626506,0.25734228843083173,-0.40193975903614454,0.16155556989403394,0.2038996813761068,300.0,0.029,0.041,0.008,0.021,10.500000000000002,4.3500000000000005
1985-10-23 14:00:00,0.305,0.13,0.175,0.5737704918032787,-0.175,0.030624999999999996,0.32921257726417624,-0.24328915662650602,0.05918961373203658,-0.29293975903614455,0.08581370242415444,0.0712690669182755,300.0,0.041,0.305,0.021,0.13,51.9,22.65
1985-10-23 14:05:00,1.497,0.677,0.8200000000000001,0.5477621910487642,-0.8200000000000001,0.6724000000000001,0.30004341794254286,0.9487108433734941,0.9000522643344464,0.2540602409638555,0.06454660603861231,0.24102970547249247,300.0,0.305,1.497,0.13,0.677,270.3,121.05000000000001
1985-10-23 14:10:00,1.682,1.108,0.5739999999999998,0.3412604042806182,-0.5739999999999998,0.3294759999999998,0.11645866352977098,1.133710843373494,1.2853002763826389,0.6850602409638555,0.46930753374945583,0.7766602235447816,300.0,1.497,1.682,0.677,1.108,476.85,267.75
