Date_Time,Q_recorded,Q_predicted_4
1985-10-23 16:25:00.000000000,0.76,0.594
1985-10-23 16:26:47.941467708,3.3880149338948264,3.8732617890905603
1985-10-23 16:30:00.000000000,8.064,9.708
1985-10-23 16:31:22.973985431,9.12219489390336,9.73870037460096
1985-10-23 16:35:00.000000000,11.89,9.819
