Date_Time,Q_recorded,Q_predicted_3
1985-10-23 16:25:00.000000000,0.76,1.165
1985-10-23 16:26:47.941467708,3.3880149338948264,4.4403039352744536
1985-10-23 16:30:00.000000000,8.064,10.268
1985-10-23 16:30:05.234949034,8.130763050294187,10.257495202227627
1985-10-23 16:35:00.000000000,11.89,9.666
