Date_Time,Q_recorded,Q_predicted_3,Q_abs_diff,Q_rel_diff,Q_diff,Q_sqr_diff,Q_sqr_rel_diff,Q_var_rec,Q_sqr_var_rec,Q_var_pre,Q_sqr_var_pre,Q_prod_var_rec_pre,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1997-10-07 09:27:00,0.504,0.524,0.020000000000000018,0.039682539682539715,0.020000000000000018,0.0004000000000000007,0.0015747039556563392,-0.1593047210300429,0.02537799414245979,-0.16567381974248918,0.027447814548066798,0.026392621636058853,300.0,0.499,0.504,0.446,0.524,150.45000000000002,145.5
1997-10-07 09:32:00,0.438,0.529,0.09100000000000003,0.20776255707762561,0.09100000000000003,0.008281000000000005,0.04316528012343364,-0.2253047210300429,0.05076221731842546,-0.16067381974248918,0.025816076350641905,0.036200570133912924,300.0,0.504,0.438,0.524,0.529,141.29999999999998,157.95
1997-10-07 09:37:00,0.344,0.461,0.11700000000000005,0.3401162790697676,0.11700000000000005,0.013689000000000012,0.11567908328826404,-0.3193047210300429,0.10195550487207354,-0.22867381974248918,0.052291715835620436,0.07301663021974983,300.0,0.438,0.344,0.529,0.461,117.30000000000001,148.5
1997-10-07 09:42:00,0.265,0.387,0.122,0.460377358490566,0.122,0.014884,0.2119473122107511,-0.3983047210300429,0.1586466507948203,-0.3026738197424892,0.09161144115750884,0.12055641133562964,300.0,0.344,0.265,0.461,0.387,91.35,127.20000000000002
1997-10-07 09:47:00,0.198,0.355,0.15699999999999997,0.7929292929292927,0.15699999999999997,0.02464899999999999,0.6287368635853481,-0.4653047210300429,0.21650848341284604,-0.3346738197424892,0.11200656562102816,0.1557253083313378,300.0,0.265,0.198,0.387,0.355,69.45,111.3
1997-10-07 09:52:00,0.157,0.322,0.165,1.0509554140127388,0.165,0.027225000000000003,1.1045072822426873,-0.5063047210300429,0.2563444705373095,-0.3676738197424892,0.13518403772403242,0.18615499073477126,300.0,0.198,0.157,0.355,0.322,53.25,101.55000000000001
1997-10-07 09:57:00,0.121,0.283,0.16199999999999998,1.3388429752066113,0.16199999999999998,0.026243999999999993,1.7925005122600908,-0.5423047210300429,0.29409441045147267,-0.40667381974248923,0.16538359566394661,0.22054113236567258,300.0,0.157,0.121,0.322,0.283,41.7,90.75
1997-10-07 10:02:00,0.097,0.238,0.141,1.4536082474226801,0.141,0.019880999999999996,2.112976936975236,-0.5663047210300429,0.32070103706091474,-0.4516738197424892,0.20400923944077065,0.25578501648584423,300.0,0.121,0.097,0.283,0.238,32.7,78.14999999999999
1997-10-07 10:07:00,0.083,0.205,0.12199999999999998,1.4698795180722888,0.12199999999999998,0.014883999999999996,2.160545797648424,-0.5803047210300429,0.33675356924975597,-0.48467381974248924,0.23490871154377496,0.2812585057562305,300.0,0.097,0.083,0.238,0.205,27.0,66.44999999999999
1997-10-07 10:12:00,0.078,0.205,0.127,1.6282051282051282,0.127,0.016129,2.651051939513478,-0.5853047210300429,0.3425816164600564,-0.48467381974248924,0.23490871154377496,0.283681874854943,300.0,0.083,0.078,0.205,0.205,24.150000000000002,61.49999999999999
1997-10-07 10:17:00,0.078,0.197,0.11900000000000001,1.5256410256410258,0.11900000000000001,0.014161000000000002,2.327580539119001,-0.5853047210300429,0.3425816164600564,-0.4926738197424892,0.24272749265965474,0.2883643126231833,300.0,0.078,0.078,0.205,0.197,23.4,60.300000000000004
1997-10-07 10:22:00,0.078,0.188,0.11,1.4102564102564104,0.11,0.0121,1.9888231426692968,-0.5853047210300429,0.3425816164600564,-0.5016738197424893,0.2516766214150196,0.2936320551124537,300.0,0.078,0.078,0.197,0.188,23.4,57.75
1997-10-07 10:27:00,0.078,0.173,0.09499999999999999,1.2179487179487178,0.09499999999999999,0.009024999999999998,1.4833990795529255,-0.5853047210300429,0.3425816164600564,-0.5166738197424892,0.26695183600729416,0.3024116259279043,300.0,0.078,0.078,0.188,0.173,23.4,54.15
1997-10-07 10:32:00,0.078,0.186,0.108,1.3846153846153846,0.108,0.011663999999999999,1.9171597633136093,-0.5853047210300429,0.3425816164600564,-0.5036738197424893,0.2536873166939896,0.2948026645545138,300.0,0.078,0.078,0.173,0.186,23.4,53.849999999999994
1997-10-07 10:37:00,0.102,0.237,0.135,1.323529411764706,0.135,0.018225,1.751730103806229,-0.5613047210300429,0.3150629898506143,-0.4526738197424892,0.20491358708025562,0.2540879521081618,300.0,0.078,0.102,0.186,0.237,27.0,63.449999999999996
1997-10-07 10:42:00,0.22,0.385,0.165,0.75,0.165,0.027225000000000003,0.5625,-0.4433047210300429,0.1965190756875242,-0.3046738197424892,0.0928261364364788,0.13506334266610176,300.0,0.102,0.22,0.237,0.385,48.300000000000004,93.3
1997-10-07 10:47:00,0.366,0.544,0.17800000000000005,0.4863387978142078,0.17800000000000005,0.03168400000000002,0.2365254262593689,-0.2973047210300429,0.08839009714675164,-0.14567381974248916,0.021220861758367227,0.043309514339921494,300.0,0.22,0.366,0.385,0.544,87.89999999999999,139.35
1997-10-07 10:52:00,0.496,0.716,0.21999999999999997,0.44354838709677413,0.21999999999999997,0.04839999999999999,0.1967351716961498,-0.1673047210300429,0.02799086967894048,0.026326180257510767,0.0006930677669509497,-0.004404494243769462,300.0,0.366,0.496,0.544,0.716,129.3,189.0
1997-10-07 10:57:00,0.58,0.889,0.30900000000000005,0.5327586206896553,0.30900000000000005,0.09548100000000004,0.283831747919144,-0.08330472103004294,0.006939676545893278,0.1993261802575108,0.03973092613604969,-0.01660481184033599,300.0,0.496,0.58,0.716,0.889,161.4,240.75
1997-10-07 11:02:00,0.695,1.036,0.3410000000000001,0.4906474820143886,0.3410000000000001,0.11628100000000005,0.24073495160705982,0.03169527896995705,0.0010045907089834018,0.34632618025751083,0.11994182313175789,0.010976904897861439,300.0,0.58,0.695,0.889,1.036,191.25,288.75
1997-10-07 11:07:00,0.81,1.194,0.3839999999999999,0.4740740740740739,0.3839999999999999,0.14745599999999992,0.22474622770919053,0.14669527896995715,0.021519504872073554,0.5043261802575107,0.2543448960931312,0.07398226970472843,300.0,0.695,0.81,1.036,1.194,225.74999999999997,334.5
1997-10-07 11:12:00,0.922,1.433,0.511,0.5542299349240781,0.511,0.261121,0.30717082076594787,0.25869527896995714,0.06692324736134395,0.7433261802575108,0.5525338102562215,0.19229497356738942,300.0,0.81,0.922,1.194,1.433,259.8,394.04999999999995
1997-10-07 11:17:00,0.998,1.501,0.5029999999999999,0.504008016032064,0.5029999999999999,0.2530089999999999,0.2540240802245773,0.3346952789699571,0.11202092976477741,0.8113261802575107,0.6582501707712427,0.2715470422369172,300.0,0.922,0.998,1.433,1.501,288.0,440.1
1997-10-07 11:22:00,0.928,1.338,0.41000000000000003,0.44181034482758624,0.41000000000000003,0.16810000000000003,0.19519638079667065,0.26469527896995715,0.07006359070898344,0.6483261802575109,0.4203268360072945,0.17160887914678857,300.0,0.998,0.928,1.501,1.338,288.90000000000003,425.85
1997-10-07 11:27:00,0.718,1.153,0.43500000000000005,0.605849582172702,0.43500000000000005,0.18922500000000006,0.3670537162188376,0.05469527896995707,0.0029915735416014286,0.4633261802575108,0.21467114931201542,0.02534175468326917,300.0,0.928,0.718,1.338,1.153,246.89999999999998,373.65000000000003
1997-10-07 11:32:00,0.54,1.031,0.4909999999999999,0.909259259259259,0.4909999999999999,0.24108099999999988,0.8267524005486964,-0.12330472103004286,0.015204054228296694,0.3413261802575107,0.1165035613291827,-0.04208712943690248,300.0,0.718,0.54,1.153,1.031,188.7,327.6
1997-10-07 11:37:00,0.443,0.95,0.5069999999999999,1.1444695259593678,0.5069999999999999,0.2570489999999999,1.3098104958496601,-0.2203047210300429,0.048534170108125024,0.26032618025751075,0.06776972012746599,-0.057351086518447565,300.0,0.54,0.443,1.031,0.95,147.45000000000002,297.15
1997-10-07 11:42:00,0.371,0.892,0.521,1.404312668463612,0.521,0.27144100000000004,1.9720940708073906,-0.2923047210300429,0.0854420499364512,0.2023261802575108,0.04093588321759476,-0.059140897677245875,300.0,0.443,0.371,0.95,0.892,122.10000000000001,276.3
1997-10-07 11:47:00,0.366,0.897,0.531,1.4508196721311477,0.531,0.281961,2.104877721042731,-0.2973047210300429,0.08839009714675164,0.20732618025751082,0.04298414502016987,-0.061639052183683644,300.0,0.371,0.366,0.892,0.897,110.55,268.35
1997-10-07 11:52:00,0.443,0.935,0.49200000000000005,1.1106094808126412,0.49200000000000005,0.24206400000000006,1.2334534188709245,-0.2203047210300429,0.048534170108125024,0.24532618025751085,0.06018493471974071,-0.05404651570299694,300.0,0.366,0.443,0.897,0.935,121.35,274.8
1997-10-07 11:57:00,0.559,0.983,0.42399999999999993,0.7584973166368514,0.42399999999999993,0.17977599999999994,0.5753181793453039,-0.10430472103004285,0.010879474829155062,0.2933261802575108,0.08604024802446171,-0.030595305402567722,300.0,0.443,0.559,0.935,0.983,150.3,287.70000000000005
1997-10-07 12:02:00,0.695,1.116,0.42100000000000015,0.6057553956834535,0.42100000000000015,0.17724100000000012,0.3669395993996173,0.03169527896995705,0.0010045907089834018,0.4263261802575109,0.18175401197295968,0.013512527215458005,300.0,0.559,0.695,0.983,1.116,188.1,314.85
1997-10-07 12:07:00,0.845,1.385,0.54,0.6390532544378699,0.54,0.2916,0.40838906200763286,0.18169527896995707,0.03301317439997053,0.6953261802575108,0.4834784969515004,0.1263374842970031,300.0,0.695,0.845,1.116,1.385,231.0,375.15000000000003
1997-10-07 12:12:00,0.941,1.563,0.622,0.6609989373007439,0.622,0.386884,0.4369195951127127,0.27769527896995705,0.07711466796220227,0.8733261802575107,0.7626986171231741,0.24251855725837645,300.0,0.845,0.941,1.385,1.563,267.9,442.2
1997-10-07 12:17:00,1.033,1.636,0.603,0.5837366892545983,0.603,0.36360899999999996,0.3407485223819195,0.369695278969957,0.13667459929267434,0.9463261802575107,0.8955332394407707,0.34985232120687426,300.0,0.941,1.033,1.563,1.636,296.09999999999997,479.84999999999997
1997-10-07 12:22:00,1.152,1.84,0.6880000000000002,0.5972222222222224,0.6880000000000002,0.4733440000000002,0.3566743827160496,0.488695278969957,0.23882307568752412,1.1503261802575109,1.3232503209858355,0.5621589735673893,300.0,1.033,1.152,1.636,1.84,327.74999999999994,521.4
