t_min,t_sec,dt,i_prom,o_prom,y,Q
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,60.0,0.0,0.0,0.0,0.0
1.9047619047619049,114.28571428571429,54.28571428571429,0.0,0.0,0.0,0.0
2.0,120.0,5.714285714285708,1.9047619047619022,5.6745081832157796e-05,9.523525798400351e-05,1.986077864125525e-05
3.0,180.0,60.0,19.999999999999996,0.03541318032824764,0.001093464598967591,0.0011605785656336662
4.0,240.0,60.0,19.999999999999996,0.1370346533168133,0.00208661286630175,0.003407243211593444
5.0,300.0,60.0,19.999999999999996,0.2969481089454291,0.003071765460854478,0.006491027086587526
6.0,360.0,60.0,19.999999999999996,0.5030077808683567,0.0040466150718110605,0.0102758989423577
7.0,420.0,60.0,19.999999999999996,0.7482260536821431,0.005009203769126953,0.014664969513713738
8.0,480.0,60.0,19.999999999999996,1.0273512201904793,0.005957836208117429,0.019580071159302236
9.0,540.0,60.0,19.999999999999996,1.3360231588157903,0.006891035050176639,0.024954034134557438
10.0,600.0,60.0,19.999999999999996,1.6704332924273806,0.00780751338555527,0.030727075613021914
11.0,660.0,60.0,19.999999999999996,2.0271592122188338,0.008706155424944328,0.03684489812760587
12.0,720.0,60.0,19.999999999999996,2.403075182231193,0.009586001665832768,0.04325760794676724
13.0,780.0,60.0,19.999999999999996,2.7953001603474874,0.010446236657815394,0.04991906406481567
14.0,840.0,60.0,19.999999999999996,3.2011659291467742,0.011286178361358055,0.056786466906743466
15.0,900.0,60.0,19.999999999999996,3.6181965641191156,0.0121052685331521,0.0638200852305604
16.0,960.0,60.0,19.999999999999996,4.044094476005357,0.012903063809351831,0.07098306396961818
17.0,1020.0,60.0,19.999999999999996,4.476730299386515,0.013679227294382505,0.07824127934326565
18.0,1080.0,60.0,19.999999999999996,4.914135006933133,0.014433520544035848,0.08556322088783877
19.0,1140.0,60.0,19.999999999999996,5.354493265003014,0.015165795880785697,0.09291988794559504
20.0,1200.0,60.0,19.999999999999996,5.796137428101749,0.01587598900938061,0.10028469299112992
21.0,1260.0,60.0,19.999999999999996,6.237541806692803,0.01656411191904597,0.10763336723196351
22.0,1320.0,60.0,19.999999999999996,6.6773169935939585,0.017230246069366274,0.1149438658878351
23.0,1380.0,60.0,19.999999999999996,7.114204131627044,0.01787453586278492,0.12219627183306639
24.0,1440.0,60.0,19.999999999999996,7.5470690685574935,0.018497182409357046,0.1293726971188501
25.0,1500.0,60.0,19.999999999999996,7.974896386376319,0.01909843759003823,0.13645718242702715
26.0,1560.0,60.0,19.999999999999996,8.396783318003889,0.019678598424138036,0.14343559483976917
27.0,1620.0,60.0,19.999999999999996,8.811933580310816,0.020238001745122493,0.15029552450392475
28.0,1680.0,60.0,19.999999999999996,9.219651161144341,0.020777019187065277,0.15702618086755327
29.0,1740.0,60.0,19.999999999999996,9.619334101999657,0.021296052481965293,0.16361828919910198
30.0,1800.0,60.0,19.999999999999996,10.010468318606945,0.021795529066034946,0.17006398808779616
31.0,1860.0,60.0,19.999999999999996,10.392621500098336,0.022275897991030028,0.17635672858214838
32.0,1920.0,60.0,19.999999999999996,10.765437124352852,0.022737626134812384,0.18249117556294667
33.0,1980.0,60.0,19.999999999999996,11.128628623155196,0.023181194703654623,0.18846311187555984
34.0,2040.0,60.0,19.999999999999996,11.481973726356486,0.0236070960173368,0.19426934566965637
34.543040650127814,2072.5824390076687,32.582439007668654,10.860813002556215,6.379987448068452,0.023831137295061186,0.19735188603536416
35.0,2100.0,27.417560992331346,9.13918699744378,5.4459375288769065,0.02401579976848953,0.19990719404109694
36.0,2160.0,60.0,19.999999999999996,12.158499420843158,0.02440787479744737,0.20537611998700833
37.0,2220.0,60.0,19.999999999999996,12.481535053614571,0.024783798044766644,0.21067504846681065
38.0,2280.0,60.0,19.999999999999996,12.79437258607126,0.02514407941546308,0.21580403773556475
39.0,2340.0,60.0,19.999999999999996,13.097034128860104,0.025489227709020075,0.22076376655977206
40.0,2400.0,60.0,19.999999999999996,13.389576979182715,0.02581974886006094,0.22555546607965177
41.0,2460.0,60.0,19.999999999999996,13.672089663857884,0.026136144376868044,0.23018085604894434
42.0,2520.0,60.0,19.999999999999996,13.944688243581592,0.026438909964688964,0.23464208540377543
43.0,2580.0,60.0,19.999999999999996,14.207512874428595,0.026728534320967536,0.23894167707717776
44.0,2640.0,60.0,19.999999999999996,14.460724620719581,0.027005498089931555,0.24308247694680823
45.0,2700.0,60.0,19.999999999999996,14.704502511797836,0.027270272964341664,0.24706760677978634
46.0,2760.0,60.0,19.999999999999996,14.939040833991585,0.027523320922642085,0.2509004210199331
47.0,2820.0,60.0,19.999999999999996,15.164546648053665,0.0277650935902394,0.25458446724852235
48.0,2880.0,60.0,19.999999999999996,15.381237521639456,0.02799603171415743,0.2581234501394595
49.0,2940.0,60.0,19.999999999999996,15.58933946587695,0.028216564740863582,0.26152119872310553
50.0,3000.0,60.0,19.999999999999996,15.789085064772049,0.02842711048762498,0.26478163676929617
51.0,3060.0,60.0,0.0,15.528601186529293,0.027650680428298515,0.25283840278168035
52.0,3120.0,60.0,0.0,14.834234064189479,0.026908968725089043,0.24163606602463555
53.0,3180.0,60.0,0.0,14.182578696048987,0.026199839790286592,0.2311165571769974
54.0,3240.0,60.0,0.0,13.570314961044518,0.025521324042234367,0.22122727485781984
55.0,3300.0,60.0,0.0,12.99443286569491,0.024871602398949623,0.21192048733201047
56.0,3360.0,60.0,0.0,12.452198875182267,0.02424899245519051,0.20315280850739847
57.0,3420.0,60.0,0.0,11.941126393356251,0.0236519361355227,0.1948847379378099
58.0,3480.0,60.0,0.0,11.458949821519663,0.023078988644446716,0.18708025611284554
59.0,3540.0,60.0,0.0,11.00360171203799,0.02252880855884482,0.1797064676217541
60.0,3600.0,60.0,0.0,10.573192604824428,0.022000148928603597,0.1727332858723935
61.0,3660.0,60.0,0.0,10.16599319509985,0.021491849268848603,0.16613315396426814
62.0,3720.0,60.0,0.0,9.780418531550978,0.021002828342271053,0.15988079708743114
63.0,3780.0,60.0,0.0,9.415013986765997,0.02053207764293275,0.15395300247143548
64.0,3840.0,60.0,0.0,9.068442777965542,0.020078655504034475,0.1483284234607492
65.0,3900.0,60.0,0.0,8.739474846674051,0.019641681761700773,0.14298740476171912
66.0,3960.0,60.0,0.0,8.426976931999494,0.019220332915100797,0.1379118263049307
