t_min,t_sec,dt,i_prom,o_prom,y,Q
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,60.0,0.0,0.0,0.0,0.0
1.9047619047619049,114.28571428571429,54.28571428571429,0.0,0.0,0.0,0.0
2.0,120.0,5.714285714285708,3.8095238095238044,0.00037061562597133686,9.522882984744582e-05,0.00012971546908996804
3.0,180.0,60.0,39.99999999999999,0.22993805784163143,0.001089480378401405,0.007534886458964413
4.0,240.0,60.0,39.99999999999999,0.8835084547641223,0.0020673926670323017,0.02191539536650633
5.0,300.0,60.0,39.99999999999999,1.893943715012452,0.0030200440741569904,0.0412160618005754
6.0,360.0,60.0,39.99999999999999,3.1632792094684623,0.003940962093920279,0.06422657851504
7.0,420.0,60.0,39.99999999999999,4.626845176805017,0.004825290964500154,0.09000159404512724
8.0,480.0,60.0,39.99999999999999,6.232456430290401,0.005669479553742893,0.11774695363121943
9.0,540.0,60.0,39.99999999999999,7.935866855833506,0.006471082882347055,0.14678194156323082
10.0,600.0,60.0,39.99999999999999,9.699153748914693,0.007228604038624188,0.17652318340059223
11.0,660.0,60.0,39.99999999999999,11.489963048646116,0.007941354962408035,0.20647558488761167
12.0,720.0,60.0,39.99999999999999,13.281028872291685,0.008609329240600743,0.23622537752211117
13.0,780.0,60.0,39.99999999999999,15.049766674943395,0.009233085073727158,0.2654335116426687
14.0,840.0,60.0,39.99999999999999,16.77787086802054,0.009813638302026645,0.2938288506246825
15.0,900.0,60.0,39.99999999999999,18.45089891475849,0.010352365829157682,0.32120111320060046
16.0,960.0,60.0,39.99999999999999,20.05784446891451,0.010850919717434819,0.34739370242988304
17.0,1020.0,60.0,39.99999999999999,21.590709509154927,0.011311151979705945,0.3722966145419477
17.94898270446904,1076.9389622681424,56.938962268142404,37.959308178761596,21.83517727073354,0.011714255252406646,0.3946712542402488
18.0,1080.0,3.0610377318575956,2.0406918212383967,1.2098896870966638,0.01173502530576019,0.39583823507757165
19.0,1140.0,60.0,39.99999999999999,24.41468272359662,0.012124658237670274,0.417984522375649
20.0,1200.0,60.0,39.99999999999999,25.701273597074284,0.012482126397743416,0.4387245975268272
21.0,1260.0,60.0,39.99999999999999,26.903874018660876,0.012809529547276894,0.4580712030952021
22.0,1320.0,60.0,39.99999999999999,28.023772592459242,0.013108935232465412,0.4760545499867728
23.0,1380.0,60.0,39.99999999999999,29.063183580908944,0.013382355642942687,0.4927182360435253
24.0,1440.0,60.0,39.99999999999999,30.025019625231618,0.013631730152311897,0.5081157514641952
25.0,1500.0,60.0,39.99999999999999,30.912698504992168,0.013858912689687093,0.5223075320355437
26.0,1560.0,60.0,39.99999999999999,31.729981316383622,0.014065663156777503,0.5353585118439104
27.0,1620.0,60.0,39.99999999999999,32.48083902854402,0.014253642181063902,0.5473361224408901
28.0,1680.0,60.0,39.99999999999999,33.16934420069583,0.014424408576046505,0.5583086842489708
29.0,1740.0,60.0,39.99999999999999,33.79958464737947,0.014579418959862018,0.5683441373303448
30.0,1800.0,60.0,39.99999999999999,34.3755959704175,0.01472002906060158,0.577509061683572
31.0,1860.0,60.0,39.99999999999999,34.901310090180615,0.014847496308347065,0.5858679413224483
32.0,1920.0,60.0,39.99999999999999,35.38051717048035,0.014962983379085056,0.5934826310268969
33.0,1980.0,60.0,39.99999999999999,35.81683861483714,0.015067562413714127,0.6004119894676744
34.0,2040.0,60.0,39.99999999999999,36.21370909811819,0.015162219686261172,0.6067116471362651
35.0,2100.0,60.0,39.99999999999999,36.57436587370851,0.01524786053941846,0.6124338819873517
36.0,2160.0,60.0,39.99999999999999,36.90184385422303,0.015325314443062885,0.6176275798200824
37.0,2220.0,60.0,39.99999999999999,37.19897519857575,0.01539534006309849,0.6223382601324426
38.0,2280.0,60.0,39.99999999999999,37.46839234785493,0.015458630254402117,0.6266081514627216
39.0,2340.0,60.0,39.99999999999999,37.71253363658793,0.015515816913487418,0.6304763030902094
40.0,2400.0,60.0,39.99999999999999,37.93365076550494,0.015567475644349795,0.633978722426622
41.0,2460.0,60.0,0.0,36.23039475007109,0.014661715775598017,0.5737011025757477
42.0,2520.0,60.0,0.0,32.845715248904625,0.0138405728943754,0.5211560723877398
43.0,2580.0,60.0,0.0,29.888069189315654,0.01309337116464251,0.4751129005894488
44.0,2640.0,60.0,0.0,27.290552144477438,0.012411107361030573,0.43457217089313255
45.0,2700.0,60.0,0.0,24.998647644279174,0.011786141169923594,0.3987160839161732
46.0,2760.0,60.0,0.0,22.96760318129828,0.011211951090391137,0.3668706887937695
47.0,2820.0,60.0,0.0,21.160427627780635,0.010682940399696621,0.33847689879891835
48.0,2880.0,60.0,0.0,19.546348304418764,0.010194281692086152,0.31306804468170707
49.0,2940.0,60.0,0.0,18.099611626078445,0.009741791401434191,0.2902523428542411
50.0,3000.0,60.0,0.0,16.798543079154335,0.009321827824455333,0.2696990931175701
51.0,3060.0,60.0,0.0,15.624804734579156,0.008931207706090854,0.25112773136840166
52.0,3120.0,60.0,0.0,14.562804515795747,0.00856713759319596,0.23429908582478992
53.0,3180.0,60.0,0.0,13.599222988945575,0.008227157018472321,0.21900834714006262
54.0,3240.0,60.0,0.0,12.722631853094423,0.00790909122214496,0.20507938129641812
55.0,3300.0,60.0,0.0,11.923184491817965,0.007611011609849511,0.19236010176418072
56.0,3360.0,60.0,0.0,11.192363534097684,0.007331202521497069,0.18071868270574207
57.0,3420.0,60.0,0.0,10.52277380318896,0.007068133176417345,0.17004044406722327
58.0,3480.0,60.0,0.0,9.907971618587762,0.0068204338859526505,0.16022527655236887
59.0,3540.0,60.0,0.0,9.34232338083428,0.006586875801431793,0.15118550280877383
60.0,3600.0,60.0,0.0,8.82088787177705,0.006366353604637367,0.14284409291712782
61.0,3660.0,60.0,0.0,8.339317860358108,0.006157870658128414,0.13513316909480905
62.0,3720.0,60.0,0.0,7.893777501092034,0.005960526220601113,0.12799274760825874
63.0,3780.0,60.0,0.0,7.480872711996693,0.005773504402801196,0.12136967612496435
64.0,3840.0,60.0,0.0,7.097592267457027,0.00559606459611477,0.11521673279026987
65.0,3900.0,60.0,0.0,6.741257774286774,0.0054275331517576,0.10949185968595597
66.0,3960.0,60.0,0.0,6.409481042402604,0.005267296125697535,0.1041575083941308
67.0,4020.0,60.0,0.0,6.1001276349838225,0.0051147929348229395,0.09918007943866332
