t_min,t_sec,t_rel,y,q,Q,V
20.0,1200.0,1101.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,417.03832773273194
21.0,1260.0,1161.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,463.70499439939863
22.0,1320.0,1221.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,510.3716610660653
23.0,1380.0,1281.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,557.038327732732
24.0,1440.0,1341.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,603.7049943993986
25.0,1500.0,1401.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,650.3716610660653
26.0,1560.0,1461.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,697.0383277327319
27.0,1620.0,1521.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,743.7049943993985
28.0,1680.0,1581.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,790.3716610660651
29.0,1740.0,1641.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,837.0383277327318
30.0,1800.0,1701.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,883.7049943993984
31.0,1860.0,1761.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,930.371661066065
32.0,1920.0,1821.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,977.0383277327317
33.0,1980.0,1881.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1023.7049943993983
34.0,2040.0,1941.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1070.371661066065
35.0,2100.0,2001.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1117.0383277327317
36.0,2160.0,2061.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1163.7049943993984
37.0,2220.0,2121.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1210.3716610660651
38.0,2280.0,2181.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1257.038327732732
39.0,2340.0,2241.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1303.7049943993986
40.0,2400.0,2301.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1350.3716610660654
41.0,2460.0,2361.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1397.0383277327321
42.0,2520.0,2421.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1443.7049943993989
43.0,2580.0,2481.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1490.3716610660656
44.0,2640.0,2541.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1537.0383277327323
45.0,2700.0,2601.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1583.704994399399
46.0,2760.0,2661.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1630.3716610660658
47.0,2820.0,2721.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1677.0383277327326
48.0,2880.0,2781.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1723.7049943993993
49.0,2940.0,2841.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1770.371661066066
50.0,3000.0,2901.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1817.0383277327328
51.0,3060.0,2961.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1863.7049943993995
52.0,3120.0,3021.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1910.3716610660663
53.0,3180.0,3081.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,1957.038327732733
54.0,3240.0,3141.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,2003.7049943993998
55.0,3300.0,3201.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,2050.3716610660663
56.0,3360.0,3261.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,2097.038327732733
57.0,3420.0,3321.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,2143.7049943993993
58.0,3480.0,3381.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,2190.371661066066
59.0,3540.0,3441.3698630136987,0.017598947829552673,0.0019444444444444446,0.7777777777777778,2237.0383277327323
60.0,3600.0,3501.3698630136987,0.01759894782955267,0.0019444444444444442,0.7777777777777777,2283.704994399399
61.0,3660.0,3561.3698630136987,0.016458427738977984,0.001738994764641923,0.6955979058567692,2327.9062649084353
62.0,3720.0,3621.3698630136987,0.015371547242109521,0.0015518402301041665,0.6207360920416666,2367.3962848453884
63.0,3780.0,3681.3698630136987,0.0143400177601118,0.0013821882015400064,0.5528752806160026,2402.6046260251187
64.0,3840.0,3741.3698630136987,0.01336507469806313,0.0012291456545860547,0.49165826183442185,2433.9406322986315
65.0,3900.0,3801.3698630136987,0.01244741049806671,0.0010917320325534842,0.4366928130213937,2461.791164544306
66.0,3960.0,3861.3698630136987,0.011587131133239831,0.0009688969067739997,0.3875587627095999,2486.5187118162357
67.0,4020.0,3921.3698630136987,0.010783741397568937,0.0008595414152788021,0.34381656611152084,2508.4599716808693
68.0,4080.0,3981.3698630136987,0.010036161210900712,0.000762541961845374,0.3050167847381496,2527.9249722063596
69.0,4140.0,4041.3698630136987,0.00934277151022521,0.0006767743841894672,0.27070975367578687,2545.1967683587777
70.0,4200.0,4101.369863013699,0.00870148488801257,0.0006011368020242353,0.2404547208096941,2560.5317025933423
71.0,4260.0,4161.369863013699,0.008109833652570703,0.0005345696231064467,0.21382784924257867,2574.1601796949103
72.0,4320.0,4221.369863013699,0.007565066837948641,0.00047607164459511313,0.19042865783804525,2586.287874907329
73.0,4380.0,4281.369863013699,0.007064247925778723,0.0004247117283055074,0.16988469132220296,2597.097275382136
74.0,4440.0,4341.369863013699,0.006604346376699698,0.00037963604211896916,0.15185441684758766,2606.74944862723
75.0,4500.0,4401.369863013699,0.006182318039761831,0.0003400712655834048,0.1360285062333619,2615.3859363196584
76.0,4560.0,4461.369863013699,0.005795171632528111,0.00030532441762679084,0.12212976705071633,2623.1306845181807
77.0,4620.0,4521.369863013699,0.005440020386910383,0.00027478007952918084,0.10991203181167233,2630.091938484052
78.0,4680.0,4581.369863013699,0.005114119420303024,0.0002478957842958562,0.09915831371834248,2636.3640488499527
79.0,4740.0,4641.369863013699,0.004814890353754142,0.0002241962628047001,0.08967850512188004,2642.0291534151593
80.0,4800.0,4701.369863013699,0.004539935202096537,0.00020326711502388438,0.08130684600955375,2647.158713949102
81.0,4860.0,4761.369863013699,0.004287041705127262,0.00018474834084448123,0.0738993363377925,2651.8148994195226
82.0,4920.0,4821.369863013699,0.004054182168748945,0.00016832803930885376,0.0673312157235415,2656.051815981363
83.0,4980.0,4881.369863013699,0.003839507643503146,0.00015373647782841718,0.06149459113136687,2659.91659018701
84.0,5040.0,4941.369863013699,0.0036413389646170534,0.00014074064815810993,0.05629625926324397,2663.4503156988485
85.0,5100.0,5001.369863013699,0.0034581558665916392,0.00012913936287400644,0.051655745149602576,2666.688875831234
86.0,5160.0,5061.369863013699,0.0032885850986219805,0.00011875890203481546,0.047503560813926184,2669.66365501014
87.0,5220.0,5121.369863013699,0.003131388220506676,0.00010944919088894032,0.04377967635557613,2672.402152125225
88.0,5280.0,5181.369863013699,0.002985449556963254,0.00010108047221999113,0.04043218888799645,2674.928508082532
89.0,5340.0,5241.369863013699,0.002849764629680216,9.354042796430228e-05,0.03741617118572091,2677.2639588847437
90.0,5400.0,5301.369863013699,0.002723429265927674,8.673170146159322e-05,0.03469268058463729,2679.4272244378544
91.0,5460.0,5361.369863013699,0.002605629493789215,8.056977211172636e-05,0.03222790884469054,2681.434842120734
92.0,5520.0,5421.369863013699,0.0024956322707195364,7.498113684695946e-05,0.029992454738783782,2683.3014530282385
93.0,5580.0,5481.369863013699,0.0023927770484463637,6.990175666971927e-05,0.027960702667887707,2685.0400477504386
94.0,5640.0,5541.369863013699,0.002296468148372349,6.527573086614073e-05,0.026110292346456294,2686.6621776008687
95.0,5700.0,5601.369863013699,0.002206167903666885,6.105416594693069e-05,0.024421666378772276,2688.1781363626255
96.0,5760.0,5661.369863013699,0.0021213905140918675,5.7194210624892244e-05,0.022877684249956898,2689.5971168814876
97.0,5820.0,5721.369863013699,0.002041696554930194,5.365823206685335e-05,0.02146329282674134,2690.9273461937887
98.0,5880.0,5781.369863013699,0.00196668808042597,5.041311218931628e-05,0.02016524487572651,2692.176202324863
99.0,5940.0,5841.369863013699,0.0018960042636156748,4.742964588411965e-05,0.01897185835364786,2693.350315421744
100.0,6000.0,5901.369863013699,0.0018293175174058456,4.468202577490483e-05,0.017872810309961934,2694.4556554816527
101.0,6060.0,5961.369863013699,0.0017663300455838594,4.2147400445936354e-05,0.01685896017837454,2695.4976085963026
102.0,6120.0,6021.369863013699,0.0017067707766850388,3.980549508853183e-05,0.015922198035412734,2696.481043342716
103.0,6180.0,6081.369863013699,0.0016503926379798515,3.763828521621808e-05,0.015055314086487233,2697.410368706373
104.0,6240.0,6141.369863013699,0.0015969701310937399,3.562971554620844e-05,0.014251886218483376,2698.2895847155223
105.0,6300.0,6201.369863013699,0.0015462971748087004,3.3765457367805216e-05,0.013506182947122086,2699.1223267904907
106.0,6360.0,6261.369863013699,0.0014981851843516353,3.203269875032398e-05,0.012813079500129592,2699.911904663908
107.0,6420.0,6321.369863013699,0.001452461359917292,3.0419962812827757e-05,0.012167985125131103,2700.661336602666
108.0,6480.0,6381.369863013699,0.0014089671602943539,2.891695001034188e-05,0.011566780004136752,2701.373379556544
109.0,6540.0,6441.369863013699,0.0013675569402683922,2.7514401007809723e-05,0.01100576040312389,2702.050555768762
110.0,6600.0,6501.369863013699,0.0013280967329808173,2.620397723221195e-05,0.01048159089288478,2702.695176307642
111.0,6660.0,6561.369863013699,0.001290463160649695,2.497815663058299e-05,0.009991262652233195,2703.309361913996
112.0,6720.0,6621.369863013699,0.0012545424590299724,2.383014253026802e-05,0.00953205701210721,2703.895061503926
113.0,6780.0,6681.369863013699,0.0012202296027314966,2.2753783808736425e-05,0.00910151352349457,2704.4540686199944
114.0,6840.0,6741.369863013699,0.0011874275200469903,2.1743504842886626e-05,0.008697401937154651,2704.9880360838138
115.0,6900.0,6801.369863013699,0.0011560463872913789,2.0794243929823766e-05,0.008317697571929506,2705.498489069086
116.0,6960.0,6861.369863013699,0.0011260029938394659,1.9901399059073117e-05,0.007960559623629246,2705.986836784953
117.0,7020.0,6921.369863013699,0.0010972201700900023,1.9060780075554987e-05,0.007624312030221995,2706.4543829345685
118.0,7080.0,6981.369863013699,0.001069626271497986,1.8268566407942743e-05,0.0073074265631770975,2706.9023350923703
119.0,7140.0,7041.369863013699,0.001043154712618976,1.7521269652062497e-05,0.007008507860824999,2707.3318131250903
120.0,7200.0,7101.369863013699,0.0010177435458130536,1.6815700396954756e-05,0.006726280158781902,2707.7438567656786
121.0,7260.0,7161.369863013699,0.0009933350798739709,1.614893876477229e-05,0.006459575505908916,2708.1394324356193
122.0,7320.0,7221.369863013699,0.0009698755343917104,1.5518308207067526e-05,0.006207323282827011,2708.5194393992815
123.0,7380.0,7281.369863013699,0.0009473147261335338,1.4921352161099803e-05,0.005968540864439921,2708.8847153236993
124.0,7440.0,7341.369863013699,0.0009256057841478723,1.4355813222139936e-05,0.005742325288855974,2709.2360413082984
125.0,7500.0,7401.369863013699,0.0009047048906643377,1.3819614532687947e-05,0.005527845813075179,2709.5741464413563
126.0,7560.0,7461.369863013699,0.0008845710451879869,1.3310843128160927e-05,0.005324337251264371,2709.8997119332867
127.0,7620.0,7521.369863013699,0.0008651658494722917,1.2827735011888958e-05,0.005131094004755583,2710.213374870967
128.0,7680.0,7581.369863013699,0.0008464533113078132,1.2368661760966874e-05,0.00494746470438675,2710.5157316322416
129.0,7740.0,7641.369863013699,0.0008283996652865784,1.1932118489317372e-05,0.004772847395726949,2710.807340995245
130.0,7800.0,7701.369863013699,0.0008109732088992383,1.1516713015790354e-05,0.004606685206316141,2711.088726973306
131.0,7860.0,7761.369863013699,0.0007941441524964299,1.1121156103733202e-05,0.0044484624414932806,2711.3603814027406
132.0,7920.0,7821.369863013699,0.0007778844818001748,1.0744252654623737e-05,0.004297701061849494,2711.6227663078407
