t_sec_kinematic,t_min_kinematic,Q_Kinematic_model,t_sec_pond,t_min_pond,Q_Pond_model
0.0,0.0,0.0,0.0,0.0,0.0
60.0,1.0,0.0,60.0,1.0,0.0
120.0,2.0,0.0,120.0,2.0,0.0
180.0,3.0,0.0,180.0,3.0,0.0
240.0,4.0,0.0,240.0,4.0,0.0
300.0,5.0,0.0,300.0,5.0,0.0
342.8571428571429,5.714285714285714,0.0,342.8571428571429,5.714285714285714,0.0
360.0,6.0,0.002478848140306653,360.0,6.0,0.0024711957232061844
420.0,7.0,0.03040447051522047,420.0,7.0,0.029446253229349996
480.0,8.0,0.07932314048981315,480.0,8.0,0.07352858344193626
540.0,9.0,0.14523779795524075,540.0,9.0,0.12713753811432135
600.0,10.0,0.22615282658544877,600.0,10.0,0.18502104183759646
660.0,11.0,0.3207766905168558,660.0,11.0,0.24332795532990947
720.0,12.0,0.428174753574142,720.0,12.0,0.2993659507526495
780.0,13.0,0.5476253651938646,780.0,13.0,0.35140963997354785
834.7590400270158,13.91265066711693,0.6666666666666667,834.7590400270158,13.91265066711693,0.39458798697927455
840.0,14.0,0.6666666666666667,840.0,14.0,0.39848474225835456
900.0,15.0,0.6666666666666667,900.0,15.0,0.44024123941157184
960.0,16.0,0.6666666666666667,960.0,16.0,0.4766756567912047
1020.0,17.0,0.6666666666666667,1020.0,17.0,0.5080609479522207
1080.0,18.0,0.6666666666666667,1080.0,18.0,0.5348192845288862
1140.0,19.0,0.6666666666666667,1140.0,19.0,0.5574435048842762
1200.0,20.0,0.6666666666666667,1200.0,20.0,0.5764437048624682
1260.0,21.0,0.6666666666666667,1260.0,21.0,0.5923132916733729
1320.0,22.0,0.6666666666666667,1320.0,22.0,0.6055092786964957
1380.0,23.0,0.6666666666666667,1380.0,23.0,0.6164424892066026
1440.0,24.0,0.6666666666666667,1440.0,24.0,0.6254743158636326
1500.0,25.0,0.6666666666666667,1500.0,25.0,0.6329175729273739
1560.0,26.0,0.6666666666666667,1560.0,26.0,0.6390397096452594
1620.0,27.0,0.6666666666666667,1620.0,27.0,0.6440672161977359
1680.0,28.0,0.6666666666666667,1680.0,28.0,0.6481904665040047
1740.0,29.0,0.6666666666666667,1740.0,29.0,0.6515685335776586
1800.0,30.0,0.6666666666666665,1800.0,30.0,0.6543337118154204
1860.0,31.0,0.5419168781662131,1860.0,31.0,0.5384743639790147
1920.0,32.0,0.43761492744516023,1920.0,32.0,0.44946995671326556
1980.0,33.0,0.35181086468048584,1980.0,33.0,0.3798060289747017
2040.0,34.0,0.28226254275448687,2040.0,34.0,0.3243899966331412
2100.0,35.0,0.22658731700260776,2100.0,35.0,0.2796789699528557
2160.0,36.0,0.18243063312546132,2160.0,36.0,0.24315123478895845
2220.0,37.0,0.14761182476868284,2220.0,37.0,0.21297548657759172
2280.0,38.0,0.12022015967909261,2280.0,38.0,0.18779789281779724
2340.0,39.0,0.09865514221924195,2340.0,39.0,0.16660154389138912
2400.0,40.0,0.08162178567216063,2400.0,40.0,0.14861159755277298
2460.0,41.0,0.06809824538751427,2460.0,41.0,0.13322997248079452
2520.0,42.0,0.057291681993936035,2520.0,42.0,0.1199895699876178
2580.0,43.0,0.04859315347651247,2580.0,43.0,0.10852165697148788
2640.0,44.0,0.041537261705887604,2640.0,44.0,0.09853227844208144
2700.0,45.0,0.035768674603672154,2700.0,45.0,0.0897849664620188
2760.0,46.0,0.031015596119019082,2760.0,46.0,0.08208790548448877
2820.0,47.0,0.027069326564718776,2820.0,47.0,0.07528429525183566
2880.0,48.0,0.023768778706360027,2880.0,48.0,0.06924503718003935
2940.0,49.0,0.02098885673392815,2940.0,49.0,0.06386312895035363
3000.0,50.0,0.018631770481044845,3000.0,50.0,0.05904932867359137
3060.0,51.0,0.01662054729948286,3060.0,51.0,0.054728772215315254
3120.0,52.0,0.014894176474020344,3120.0,52.0,0.050838312915476386
3180.0,53.0,0.013403962472529798,3180.0,53.0,0.0473244136632128
3240.0,54.0,0.01211077322169283,3240.0,54.0,0.044141464824379285
3300.0,55.0,0.010982952439336087,3300.0,55.0,0.04125043305663036
3360.0,56.0,0.009994726410071575,3360.0,56.0,0.03861776911484461
3420.0,57.0,0.009124980591748646,3420.0,57.0,0.036214519777699725
3480.0,58.0,0.008356314290193434,3480.0,58.0,0.034015601704502046
3540.0,59.0,0.007674305587356956,3540.0,59.0,0.03199920454816961
3600.0,60.0,0.007066936182390169,3600.0,60.0,0.03014629784910939
3660.0,61.0,0.006524138588405826,3660.0,61.0,0.028440221720028205
3720.0,62.0,0.006037437513112723,3720.0,62.0,0.026866345540353543
3780.0,63.0,0.005599664172470092,3780.0,63.0,0.02541178212933266
3840.0,64.0,0.005204727415090249,3840.0,64.0,0.02406514739294288
3900.0,65.0,0.004847429355327904,3900.0,65.0,0.02281635741461337
3960.0,66.0,0.004523316074022639,3960.0,66.0,0.021656456512491602
4020.0,67.0,0.004228556100355888,4020.0,67.0,0.02057747101345155
4080.0,68.0,0.00395984101972261,4080.0,68.0,0.01957228446941075
4140.0,69.0,0.003714303794712101,4140.0,69.0,0.01863453082042357
4200.0,70.0,0.003489451337283565,4200.0,70.0,0.01775850263398079
4260.0,71.0,0.0032831086021948607,4260.0,71.0,0.016939072053679567
4320.0,72.0,0.003093372038112128,4320.0,72.0,0.0161716224982231
4380.0,73.0,0.002918570673321617,4380.0,73.0,0.015451989483224057
4440.0,74.0,0.0027572334572829905,4440.0,74.0,0.014776409208874785
4500.0,75.0,0.0026080617497232354,4500.0,75.0,0.014141473778264397
4560.0,76.0,0.0024699060624268623,4560.0,76.0,0.01354409209347274
4620.0,77.0,0.002341746328125245,4620.0,77.0,0.01298145562708282
4680.0,78.0,0.0022226751056845426,4680.0,78.0,0.012451008391415726
4740.0,79.0,0.00211188323861767,4740.0,79.0,0.011950420531390076
4800.0,80.0,0.0020086475705618128,4800.0,80.0,0.011477565053277811
4860.0,81.0,0.0019123203912258138,4860.0,81.0,0.011030497273859354
4920.0,82.0,0.0018223203428854428,4920.0,82.0,0.010607436635069852
4980.0,83.0,0.0017381245634925891,4980.0,83.0,0.01020675058019852
5040.0,84.0,0.0016592618799871589,5040.0,84.0,0.009826940230702864
5100.0,85.0,0.001585306896126226,5100.0,85.0,0.00946662763907379
5160.0,86.0,0.0015158748443932003,5160.0,86.0,0.00912454442403817
5220.0,87.0,0.0014506170923671942,5220.0,87.0,0.008799521620618374
5280.0,88.0,0.001389217211153273,5280.0,88.0,0.008490480599929497
5340.0,89.0,0.0013313875277648386,5340.0,89.0,0.008196424932702076
5400.0,90.0,0.0012768660952450575,5400.0,90.0,0.007916433086882418
5460.0,91.0,0.0012254140242461081,5460.0,91.0,0.0076496518637098184
5520.0,92.0,0.0011768131281013423,5520.0,92.0,0.007395290488754266
5580.0,93.0,0.0011308638404087345,5580.0,93.0,0.007152615284816542
5640.0,94.0,0.0010873833700238641,5640.0,94.0,0.006920944862592833
5700.0,95.0,0.0010462040633247977,5700.0,95.0,0.006699645772797209
5760.0,96.0,0.0010071719478129734,5760.0,96.0,0.006488128570192786
5820.0,97.0,0.0009701454346795224,5820.0,97.0,0.006285844245854849
5880.0,98.0,0.0009349941609993183,5880.0,98.0,0.006092280989101714
5940.0,99.0,0.000901597954800901,5940.0,99.0,0.005906961244988316
6000.0,100.0,0.0008698459084703303,6000.0,100.0,0.005729439037153551
6060.0,101.0,0.0008396355478399227,6060.0,101.0,0.0055592975292224536
6120.0,102.0,0.0008108720859376158,6120.0,102.0,0.005396146800953745
6180.0,103.0,0.0007834677517704379,6180.0,103.0,0.005239621817948558
6240.0,104.0,0.000757341185720409,6240.0,104.0,0.005089380576045019
6300.0,105.0,0.0007324168941718461,6300.0,105.0,0.004945102403557336
6360.0,106.0,0.0007086247568897225,6360.0,106.0,0.004806486406312419
6420.0,107.0,0.0006858995814496386,6420.0,107.0,0.004673250042022504
6480.0,108.0,0.0006641806996984086,6480.0,108.0,0.004545127811935028
6540.0,109.0,0.000643411601814677,6540.0,109.0,0.004421870058944028
6600.0,110.0,0.0006235396040537418,6600.0,110.0,0.004303241862450193
6660.0,111.0,0.0006045155467103241,6660.0,111.0,0.004189022021236616
6720.0,112.0,0.0005862935192263069,6720.0,112.0,0.004079002116499081
6780.0,113.0,0.0005688306097151146,6780.0,113.0,0.003972985647946297
