t_min,t_sec,dt,i_prom,o_prom,y,Q
264.0,15840.0,180.0,0.0,0.8698336544278316,0.0025515391269948467,0.004764350686242203
267.0,16020.0,180.0,0.0,0.8458037591964473,0.002509248939035024,0.004633468860384989
270.0,16200.0,180.0,0.0,0.8226931505059232,0.002468114281509728,0.00450756614523638
273.0,16380.0,180.0,0.0,0.8004570981720374,0.002428091426601126,0.0043864016122307
276.0,16560.0,180.0,0.0,0.7790535038344916,0.002389138751409401,0.004269748430374763
279.0,16740.0,180.0,0.0,0.7584427198776715,0.0023512166154155177,0.004157392901599366
282.0,16920.0,180.0,0.0,0.7385873825773518,0.0023142872462866503,0.0040491335714823206
285.0,17100.0,180.0,0.0,0.719452258219776,0.0022783146333756614,0.003944780408737414
288.0,17280.0,180.0,0.0,0.7010041010617322,0.002243264428322575,0.003844154047504055
291.0,17460.0,180.0,0.0,0.6832115221094089,0.0022091038522171046,0.003747085087044933
294.0,17640.0,180.0,0.0,0.6660448677914689,0.002175801608827531,0.0036534134439713878
297.0,17820.0,180.0,0.0,0.6494761076892006,0.002143327803443071,0.0035629877525752856
300.0,18000.0,180.0,0.0,0.6334787305650007,0.002111653866914821,0.003475664809258055
303.0,18180.0,180.0,0.0,0.6180276480007888,0.0020807524845147815,0.0033913090574173763
306.0,18360.0,180.0,0.0,0.6030991050211704,0.002050597529263723,0.0033097921094845163
309.0,18540.0,180.0,0.0,0.5886705971330164,0.002021163999407072,0.0032309923031045543
312.0,18720.0,180.0,0.0,0.5747207932643303,0.0019924279597438557,0.003154794288721339
315.0,18900.0,180.0,0.0,0.5612294641314146,0.001964366486537285,0.003081088646072157
318.0,19080.0,180.0,0.0,0.5481774156049877,0.0019369576157570354,0.003009771527316596
321.0,19260.0,180.0,0.0,0.53554642668351,0.0019101802944228598,0.0029407443247224047
324.0,19440.0,180.0,0.0,0.5233191917159733,0.0018840143348370611,0.002873913361010632
327.0,19620.0,180.0,0.0,0.5114792665471778,0.0018584403715097022,0.0028091896006246773
330.0,19800.0,180.0,0.0,0.5000110182863866,0.0018334398205953827,0.002746488380335174
333.0,19980.0,180.0,0.0,0.4888995784255152,0.001808994841674107,0.0026857291577261065
336.0,20160.0,180.0,0.0,0.47813079905594236,0.0017850883017213098,0.0026268352762288095
339.0,20340.0,180.0,0.0,0.4676912119538508,0.0017617037411236172,0.0025697337454806436
342.0,20520.0,180.0,0.0,0.45756799032293954,0.0017388253416074702,0.0025143550358853513
345.0,20700.0,180.0,0.0,0.4477489130005746,0.0017164378959574414,0.0024606328863432552
348.0,20880.0,180.0,0.0,0.43822233094912405,0.0016945267794099851,0.002408504124202567
