Timestamp,Recorded_data,Simulated_data,dif,sq_dif,rel_sq_dif,dif_rec,dif_sim,sq_dif_rec,sq_dif_sim,prod_rec_sim,delta_time,rec_lft,rec_rgt,sim_lft,sim_rgt,ave_rec,ave_sim
1989-04-23 04:30:00,0.22949999999999998,0.029,-0.20049999999999998,0.04020024999999999,0.7632439565029594,-0.4968969117647059,-0.6209117647058824,0.24690654092130193,0.38553141955017306,0.30852913836072665,,,,,,,
1989-04-23 04:35:00,0.181,0.789,0.6080000000000001,0.3696640000000001,11.283660449925222,-0.545396911764706,0.13908823529411762,0.29745779136247846,0.019345537197231828,-0.07585829399221453,300.0,0.22949999999999998,0.181,0.029,0.789,61.574999999999996,122.7
1989-04-23 04:40:00,0.1325,1.062,0.9295,0.8639702499999999,49.211548593805624,-0.5938969117647059,0.41208823529411764,0.3527135418036549,0.16981671366782006,-0.24473793031574398,300.0,0.181,0.1325,0.789,1.062,47.025,277.65
1989-04-23 04:45:00,0.109,0.755,0.646,0.417316,35.12465280700278,-0.6173969117647059,0.1050882352941176,0.381178946656596,0.011043537197231822,-0.06488115193339097,300.0,0.1325,0.109,1.062,0.755,36.225,272.55
1989-04-23 04:50:00,0.098,0.523,0.42500000000000004,0.18062500000000004,18.80726780508122,-0.6283969117647059,-0.1269117647058824,0.3948826787154196,0.016106596020761255,0.07975096100778549,300.0,0.109,0.098,0.755,0.523,31.050000000000004,191.70000000000002
1989-04-23 04:55:00,0.08032,0.377,0.29668,0.0880190224,13.643605111426801,-0.6460769117647058,-0.2729117647058824,0.4174153759154195,0.07448083131487893,0.17632199012543254,300.0,0.098,0.08032,0.523,0.377,26.748,135.0
1989-04-23 05:00:00,0.0681,0.285,0.21689999999999998,0.047045609999999995,10.144365308855209,-0.658296911764706,-0.36491176470588244,0.43335482403894904,0.1331605960207613,0.24022028777249144,300.0,0.08032,0.0681,0.377,0.285,22.262999999999998,99.29999999999998
1989-04-23 05:05:00,0.0564,0.232,0.1756,0.030835360000000003,9.693727679694181,-0.6699969117647059,-0.4179117647058824,0.44889586177424307,0.17465024307958485,0.27999959174307965,300.0,0.0681,0.0564,0.285,0.232,18.675,77.55
1989-04-23 05:10:00,0.04597,0.192,0.14603,0.021324760899999996,10.091022230357174,-0.6804269117647059,-0.4579117647058824,0.4629807822536549,0.20968318425605542,0.31157548791955025,300.0,0.0564,0.04597,0.232,0.192,15.355499999999997,63.60000000000001
1989-04-23 05:15:00,0.0388,0.157,0.1182,0.01397124,9.280502710171112,-0.6875969117647058,-0.4929117647058824,0.47278951306836065,0.24296200778546714,0.33892460718425604,300.0,0.04597,0.0388,0.192,0.157,12.7155,52.349999999999994
1989-04-23 05:20:00,0.03205,0.127,0.09495,0.009015502500000001,8.776752879787578,-0.6943469117647059,-0.5229117647058824,0.48211763387718426,0.27343671366782013,0.36308216894896195,300.0,0.0388,0.03205,0.157,0.127,10.6275,42.6
1989-04-23 05:25:00,0.02935,0.119,0.08965,0.008037122499999999,9.330058711027396,-0.6970469117647059,-0.5309117647058824,0.4858743972007137,0.28186730190311426,0.3700704060077855,300.0,0.03205,0.02935,0.127,0.119,9.21,36.9
1989-04-23 05:30:00,0.028,0.122,0.094,0.008836,11.270408163265307,-0.6983969117647059,-0.5279117647058824,0.48775824636247833,0.278690831314879,0.3686919461548443,300.0,0.02935,0.028,0.119,0.122,8.6025,36.15
1989-04-23 05:35:00,0.028,0.119,0.091,0.008281,10.5625,-0.6983969117647059,-0.5309117647058824,0.48775824636247833,0.28186730190311426,0.3707871368901384,300.0,0.028,0.028,0.122,0.119,8.4,36.15
1989-04-23 05:40:00,0.02669,0.106,0.07930999999999999,0.006290076099999999,8.829960324618543,-0.6997069117647059,-0.5439117647058824,0.4895897623713019,0.2958400077854672,0.38057882115484437,300.0,0.028,0.02669,0.119,0.106,8.2035,33.75
1989-04-23 05:45:00,0.02669,0.089,0.06231,0.0038825361,5.450274237842563,-0.6997069117647059,-0.5609117647058824,0.4895897623713019,0.31462200778546723,0.39247383865484436,300.0,0.02669,0.02669,0.106,0.089,8.007,29.25
