Timestamp,Recorded_data,Simulated_data,dif,sq_dif,rel_sq_dif,dif_rec,dif_sim,sq_dif_rec,sq_dif_sim,prod_rec_sim,delta_time,rec_lft,rec_rgt,sim_lft,sim_rgt,ave_rec,ave_sim
1989-04-23 04:20:00,0.6719999999999999,0.029,-0.6429999999999999,0.4134489999999999,0.9155528096655328,-0.06013669117647058,-0.6209117647058824,0.0036164216256541946,0.38553141955017306,0.037339579041955014,,,,,,,
1989-04-23 04:25:00,0.3656,0.789,0.42340000000000005,0.17926756000000005,1.3411869939525694,-0.36653669117647053,0.13908823529411762,0.13434914597859532,0.019345537197231828,-0.05098094154628026,300.0,0.6719999999999999,0.3656,0.029,0.789,155.64,122.7
1989-04-23 04:30:00,0.22949999999999998,1.062,0.8325,0.69305625,13.158400615148024,-0.5026366911764706,0.41208823529411764,0.25264364331683065,0.16981671366782006,-0.20713066706098615,300.0,0.3656,0.22949999999999998,0.789,1.062,89.265,277.65
1989-04-23 04:35:00,0.181,0.755,0.5740000000000001,0.3294760000000001,10.05695796831599,-0.5511366911764706,0.1050882352941176,0.3037516523609483,0.011043537197231822,-0.05791798228157436,300.0,0.22949999999999998,0.181,1.062,0.755,61.574999999999996,272.55
1989-04-23 04:40:00,0.1325,0.523,0.3905,0.15249025000000002,8.685809896760412,-0.5996366911764706,-0.1269117647058824,0.3595641614050659,0.016106596020761255,0.0761009506596021,300.0,0.181,0.1325,0.755,0.523,47.025,191.70000000000002
1989-04-23 04:45:00,0.109,0.377,0.268,0.07182400000000001,6.045282383637742,-0.6231366911764705,-0.2729117647058824,0.38829933589036,0.07448083131487893,0.17006133404195503,300.0,0.1325,0.109,0.523,0.377,36.225,135.0
1989-04-23 04:50:00,0.098,0.285,0.18699999999999997,0.034968999999999986,3.641087047063722,-0.6341366911764705,-0.36491176470588244,0.4021293430962424,0.1331605960207613,0.23140393904195505,300.0,0.109,0.098,0.377,0.285,31.050000000000004,99.29999999999998
1989-04-23 04:55:00,0.08032,0.232,0.15168,0.0230068224,3.5662291074744847,-0.6518166911764705,-0.4179117647058824,0.42486499889624224,0.17465024307958485,0.27240186367430796,300.0,0.098,0.08032,0.285,0.232,26.748,77.55
1989-04-23 05:00:00,0.0681,0.192,0.12390000000000001,0.015351210000000002,3.3101554464476326,-0.6640366911764706,-0.4579117647058824,0.44094472722859535,0.20968318425605542,0.3040702130860727,300.0,0.08032,0.0681,0.232,0.192,22.262999999999998,63.60000000000001
1989-04-23 05:05:00,0.0564,0.157,0.1006,0.010120359999999998,3.181542678939691,-0.6757366911764705,-0.4929117647058824,0.45662007580212466,0.24296200778546714,0.33307856492430793,300.0,0.0681,0.0564,0.192,0.157,18.675,52.349999999999994
1989-04-23 05:10:00,0.04597,0.127,0.08103,0.0065658609000000005,3.1070101378408874,-0.6861666911764706,-0.5229117647058824,0.4708247280800659,0.27343671366782013,0.35880463536548446,300.0,0.0564,0.04597,0.157,0.127,15.355499999999997,42.6
1989-04-23 05:15:00,0.0388,0.119,0.0802,0.006432039999999999,4.272531618662981,-0.6933366911764705,-0.5309117647058824,0.48071576733153637,0.28186730190311426,0.36810060624783736,300.0,0.04597,0.0388,0.127,0.119,12.7155,36.9
1989-04-23 05:20:00,0.03205,0.122,0.08995,0.0080910025,7.87673559984521,-0.7000866911764705,-0.5279117647058824,0.49012137516241877,0.278690831314879,0.36958400058607266,300.0,0.0388,0.03205,0.119,0.122,10.6275,36.15
1989-04-23 05:25:00,0.02935,0.119,0.08965,0.008037122499999999,9.330058711027396,-0.7027866911764705,-0.5309117647058824,0.49390913329477176,0.28186730190311426,0.37311772242430796,300.0,0.03205,0.02935,0.122,0.119,9.21,36.15
1989-04-23 05:30:00,0.028,0.106,0.078,0.006084,7.7602040816326525,-0.7041366911764705,-0.5439117647058824,0.49580847986094817,0.2958400077854672,0.382988230291955,300.0,0.02935,0.028,0.119,0.106,8.6025,33.75
1989-04-23 05:35:00,0.028,0.089,0.061,0.003721,4.746173469387754,-0.7041366911764705,-0.5609117647058824,0.49580847986094817,0.31462200778546723,0.394958554041955,300.0,0.028,0.028,0.106,0.089,8.4,29.25
1989-04-23 05:40:00,0.02669,0.073,0.04631,0.0021446161,3.010595543436773,-0.7054466911764705,-0.5769117647058825,0.4976550340918306,0.3328271842560555,0.4069804955125433,300.0,0.028,0.02669,0.089,0.073,8.2035,24.299999999999997
1989-04-23 05:45:00,0.02669,0.059,0.03231,0.0010439361,1.465469447092543,-0.7054466911764705,-0.5909117647058824,0.4976550340918306,0.34917671366782005,0.41685674918901383,300.0,0.02669,0.02669,0.073,0.059,8.007,19.8
1989-04-23 05:50:00,0.02669,0.048,0.021310000000000003,0.0004541161000000001,0.6374846793619093,-0.7054466911764705,-0.6019117647058824,0.4976550340918306,0.3622977724913495,0.424616662791955,300.0,0.02669,0.02669,0.059,0.048,8.007,16.05
1989-04-23 05:55:00,0.02538,0.039,0.01362,0.0001855044,0.28798573735951133,-0.7067566911764706,-0.6109117647058824,0.49950502052271295,0.3732131842560554,0.43176597742430795,300.0,0.02669,0.02538,0.048,0.039,7.810499999999999,13.049999999999999
1989-04-23 06:00:00,0.02538,0.032,0.006620000000000001,4.3824400000000014e-05,0.06803505549376819,-0.7067566911764706,-0.6179117647058824,0.49950502052271295,0.38181494896193774,0.43671327426254325,300.0,0.02538,0.02538,0.039,0.032,7.614,10.65
1989-04-23 06:05:00,0.0388,0.026,-0.012800000000000002,0.00016384000000000006,0.10883196939100864,-0.6933366911764705,-0.6239117647058824,0.48071576733153637,0.38926589013840834,0.43258091852724906,300.0,0.02538,0.0388,0.032,0.026,9.627,8.7
1989-04-23 06:10:00,0.08474,0.022,-0.06273999999999999,0.0039363075999999985,0.5481660182677647,-0.6473966911764705,-0.6279117647058824,0.4191224757462423,0.3942731842560554,0.40650799882136673,300.0,0.0388,0.08474,0.026,0.022,18.531,7.2
1989-04-23 06:15:00,0.08695,0.03,-0.05695,0.0032433025,0.4289911018772066,-0.6451866911764705,-0.6199117647058824,0.41626586647124236,0.38429059602076127,0.399958820291955,300.0,0.08474,0.08695,0.022,0.03,25.753500000000003,7.8
