Timestamp,Recorded_data,Simulated_data,dif,abs_dif,sq_dif,rel_sq_dif,dif_rec,dif_sim,sq_dif_rec,sq_dif_sim,prod_rec_sim,delta_time,rec_lft,rec_rgt,sim_lft,sim_rgt,ave_rec,ave_sim
1989-04-23 05:00:00,0.0681,0.029,-0.039099999999999996,0.039099999999999996,0.0015288099999999996,0.32965471438952393,-0.6600699999999999,-0.6209117647058824,0.43569240489999994,0.38553141955017306,0.40984522852941174,,,,,,,
1989-04-23 05:05:00,0.0564,0.789,0.7326,0.7326,0.5367027600000001,168.72351742870077,-0.67177,0.13908823529411762,0.4512749329,0.019345537197231828,-0.0934353038235294,300.0,0.0681,0.0564,0.029,0.789,18.675,122.7
1989-04-23 05:10:00,0.04597,1.062,1.01603,1.01603,1.0323169609,488.49942327919183,-0.6822,0.41208823529411764,0.46539684000000003,0.16981671366782006,-0.28112659411764707,300.0,0.0564,0.04597,0.789,1.062,15.355499999999997,277.65
1989-04-23 05:15:00,0.0388,0.755,0.7162,0.7162,0.5129424399999999,340.72592730364534,-0.68937,0.1050882352941176,0.47523099690000004,0.011043537197231822,-0.07244467676470585,300.0,0.04597,0.0388,1.062,0.755,12.7155,272.55
1989-04-23 05:20:00,0.03205,0.523,0.49095,0.49095,0.2410319025,234.64886670349804,-0.69612,-0.1269117647058824,0.48458305439999994,0.016106596020761255,0.08834581764705884,300.0,0.0388,0.03205,0.755,0.523,10.6275,191.70000000000002
1989-04-23 05:25:00,0.02935,0.377,0.34765,0.34765,0.12086052250000001,140.30341963438383,-0.69882,-0.2729117647058824,0.48834939239999997,0.07448083131487893,0.19071619941176474,300.0,0.03205,0.02935,0.523,0.377,9.21,135.0
1989-04-23 05:30:00,0.028,0.285,0.25699999999999995,0.25699999999999995,0.06604899999999997,84.24617346938773,-0.70017,-0.36491176470588244,0.49023802889999996,0.1331605960207613,0.2555002702941177,300.0,0.02935,0.028,0.377,0.285,8.6025,99.29999999999998
1989-04-23 05:35:00,0.028,0.232,0.20400000000000001,0.20400000000000001,0.04161600000000001,53.081632653061234,-0.70017,-0.4179117647058824,0.49023802889999996,0.17465024307958485,0.2926092802941177,300.0,0.028,0.028,0.285,0.232,8.4,77.55
1989-04-23 05:40:00,0.02669,0.192,0.16531,0.16531,0.027327396100000005,38.36198791587523,-0.70148,-0.4579117647058824,0.4920741904,0.20968318425605542,0.3212159447058824,300.0,0.028,0.02669,0.232,0.192,8.2035,63.60000000000001
1989-04-23 05:45:00,0.02669,0.157,0.13031,0.13031,0.0169806961,23.837370242214536,-0.70148,-0.4929117647058824,0.4920741904,0.24296200778546714,0.3457677447058824,300.0,0.02669,0.02669,0.192,0.157,8.007,52.349999999999994
1989-04-23 05:50:00,0.02669,0.127,0.10031000000000001,0.10031000000000001,0.010062096100000003,14.125092913502113,-0.70148,-0.5229117647058824,0.4920741904,0.27343671366782013,0.3668121447058824,300.0,0.02669,0.02669,0.157,0.127,8.007,42.6
1989-04-23 05:55:00,0.02538,0.119,0.09362,0.09362,0.008764704399999998,13.606738489071704,-0.70279,-0.5309117647058824,0.49391378410000003,0.28186730190311426,0.3731194791176471,300.0,0.02669,0.02538,0.127,0.119,7.810499999999999,36.9
1989-04-23 06:00:00,0.02538,0.122,0.09662,0.09662,0.0093354244,14.492751004277922,-0.70279,-0.5279117647058824,0.49391378410000003,0.278690831314879,0.3710111091176471,300.0,0.02538,0.02538,0.119,0.122,7.614,36.15
1989-04-23 06:05:00,0.0388,0.119,0.0802,0.0802,0.006432039999999999,4.272531618662981,-0.68937,-0.5309117647058824,0.47523099690000004,0.28186730190311426,0.3659946432352942,300.0,0.02538,0.0388,0.122,0.119,9.627,36.15
1989-04-23 06:10:00,0.08474,0.106,0.02126,0.02126,0.00045198760000000004,0.06294331342357574,-0.64343,-0.5439117647058824,0.4140021648999999,0.2958400077854672,0.3499691467647059,300.0,0.0388,0.08474,0.119,0.106,18.531,33.75
1989-04-23 06:15:00,0.08695,0.089,0.0020499999999999963,0.0020499999999999963,4.202499999999985e-06,0.000555864001473484,-0.64122,-0.5609117647058824,0.41116308840000004,0.31462200778546723,0.35966784176470595,300.0,0.08474,0.08695,0.106,0.089,25.753500000000003,29.25
1989-04-23 06:20:00,0.07394999999999999,0.073,-0.0009499999999999925,0.0009499999999999925,9.024999999999857e-07,0.00016503302260495,-0.65422,-0.5769117647058825,0.4280038084,0.3328271842560555,0.3774272147058824,300.0,0.08695,0.07394999999999999,0.089,0.073,24.134999999999998,24.299999999999997
1989-04-23 06:25:00,0.0603,0.059,-0.0013000000000000025,0.0013000000000000025,1.6900000000000067e-06,0.0004647849750693757,-0.66787,-0.5909117647058824,0.44605033689999996,0.34917671366782005,0.3946522402941176,300.0,0.07394999999999999,0.0603,0.073,0.059,20.137499999999996,19.8
1989-04-23 06:30:00,0.0415,0.048,0.006499999999999999,0.006499999999999999,4.2249999999999983e-05,0.024531862389316293,-0.68667,-0.6019117647058824,0.4715156889,0.3622977724913495,0.41331475147058827,300.0,0.0603,0.0415,0.059,0.048,15.27,16.05
1989-04-23 06:35:00,0.03205,0.039,0.006949999999999998,0.006949999999999998,4.830249999999997e-05,0.04702334739255402,-0.69612,-0.6109117647058824,0.48458305439999994,0.3732131842560554,0.4252678976470588,300.0,0.0415,0.03205,0.048,0.039,11.0325,13.049999999999999
1989-04-23 06:40:00,0.028,0.032,0.004,0.004,1.6e-05,0.02040816326530612,-0.70017,-0.6179117647058824,0.49023802889999996,0.38181494896193774,0.43264328029411764,300.0,0.03205,0.028,0.039,0.032,9.0075,10.65
1989-04-23 06:45:00,0.02538,0.026,0.000619999999999999,0.000619999999999999,3.843999999999988e-07,0.0005967606021258569,-0.70279,-0.6239117647058824,0.49391378410000003,0.38926589013840834,0.4384789491176471,300.0,0.028,0.02538,0.032,0.026,8.007,8.7
1989-04-23 06:50:00,0.02538,0.022,-0.003380000000000001,0.003380000000000001,1.1424400000000007e-05,0.017735774773482482,-0.70279,-0.6279117647058824,0.49391378410000003,0.3942731842560554,0.4412901091176471,300.0,0.02538,0.02538,0.026,0.022,7.614,7.2
1989-04-23 06:55:00,0.02538,0.03,0.004619999999999999,0.004619999999999999,2.134439999999999e-05,0.03313604837673042,-0.70279,-0.6199117647058824,0.49391378410000003,0.38429059602076127,0.4356677891176471,300.0,0.02538,0.02538,0.022,0.03,7.614,7.8
1989-04-23 07:00:00,0.02669,0.059,0.03231,0.03231,0.0010439361,1.465469447092543,-0.70148,-0.5909117647058824,0.4920741904,0.34917671366782005,0.4145127847058824,300.0,0.02538,0.02669,0.03,0.059,7.810499999999999,13.35
